3.1415926,0.000#0.720,4.800e+01,-00007422,000007266,1,000000048,000000306,000000000,000000000
-65,1,-11,2,-3,1,1,-1,1,1,2,1,7,5,2,4,3,3,7,8,4,3,4,7,6,8,12,9,7,6,12,5,7,12,13,14,12,17,21,15,21,25,18,15,18,24,28,31,34,16,22,32,27,38,33,23,47,38,38,30,41,34,55,46,42,42,34,52,52,59,69,58,71,64,61,62,50,59,54,62,55,53,42,52,49,56,45,55,43,43,59,47,57,57,37,41,50,45,39,56,45,42,31,34,36,40,26,29,29,26,24,25,32,14,20,17,11,16,18,19,20,11,15,12,15,10,6,13,10,9,9,6,6,9,5,7,4,4,3,4,2,4,5,4,2,4,-1,1,3,2,1,1,1,2,1,-5,1,1,1,-67
-65,1,-10,2,-3,1,-2,1,1,1,1,2,4,8,2,4,2,4,3,12,2,5,7,4,7,7,15,6,4,9,5,12,10,9,17,9,9,21,17,19,27,19,15,18,20,21,35,25,17,33,27,27,34,31,27,28,40,46,33,35,32,41,48,54,41,43,48,38,54,58,57,70,65,69,65,59,56,53,63,53,52,56,50,43,55,50,41,58,46,42,40,65,53,61,37,41,41,54,51,44,45,42,31,33,41,37,24,31,25,29,28,21,19,28,18,19,14,13,21,16,16,14,12,16,10,14,11,9,9,9,9,7,10,5,7,4,5,4,1,6,4,2,2,7,5,1,1,-1,2,3,-1,2,1,2,1,-5,1,1,-1,1,-66
