3.1415926,0.000#0.390,6.000e+01,-00008421,000009699,1,000000060,000000302,000000000,000000000
-70,1,-3,1,2,-1,2,-1,1,1,-1,2,-1,2,-1,2,4,2,3,5,5,3,7,5,3,4,8,11,8,13,8,17,11,21,11,17,18,30,26,26,23,28,35,24,35,44,42,42,48,46,47,36,41,54,57,39,56,62,56,48,59,74,60,53,54,56,69,65,58,71,67,64,73,62,58,61,62,90,61,67,57,46,51,48,54,62,46,35,49,36,41,31,49,43,40,28,34,22,23,13,29,18,24,17,16,11,12,9,14,22,11,5,8,7,4,6,3,5,1,2,5,3,1,-1,5,-1,2,-1,3,-2,1,1,-4,1,-1,1,-15,1,1,-74
-70,1,-3,1,2,1,1,-1,1,-1,1,2,-1,1,1,2,4,1,4,5,5,2,8,4,4,11,1,10,8,13,9,11,17,13,18,15,21,26,30,26,23,40,22,34,26,41,45,44,46,45,48,45,32,61,50,42,53,55,63,56,51,68,66,51,56,67,57,64,60,70,67,67,71,63,57,67,56,84,67,70,52,54,45,45,57,53,55,45,38,38,40,36,42,40,45,34,28,26,19,19,23,19,22,15,19,14,9,13,10,18,15,8,5,4,7,6,3,2,4,3,4,-1,4,2,3,-1,2,-1,3,-2,1,1,-4,1,-2,1,-15,2,-74
