3.1415926,0.000#0.070,4.800e+01,-00007126,000007562,1,000000048,000000306,000000000,000000000
-66,1,-1,2,1,-2,1,1,3,2,3,1,2,2,4,1,4,5,4,-1,4,2,4,5,6,9,8,9,8,4,3,7,10,3,13,9,12,13,12,9,14,19,21,17,22,13,15,16,19,19,30,28,14,26,36,32,28,34,36,37,43,44,47,44,47,51,44,42,42,47,50,45,41,46,51,62,62,59,63,52,65,57,69,63,44,60,50,41,45,51,47,49,55,55,52,54,46,31,46,50,37,35,42,40,33,32,27,41,42,31,23,22,26,30,26,18,21,19,21,11,18,19,16,19,17,7,8,15,6,10,8,10,10,9,6,8,8,6,3,5,1,4,3,3,2,2,5,3,1,1,1,2,1,2,-1,2,-3,1,1,-2,2,-76
-66,1,-1,2,1,-2,1,1,2,3,3,1,2,2,3,2,4,5,3,1,3,3,4,5,7,8,10,7,7,5,2,8,9,4,12,10,8,17,12,9,14,19,21,17,20,15,15,16,20,18,29,29,14,26,38,30,27,35,35,38,39,48,47,44,50,48,43,43,42,47,51,44,44,43,57,56,63,58,62,53,64,58,66,66,46,58,50,41,47,49,50,46,57,53,49,57,42,35,48,48,38,34,39,43,33,32,27,40,44,30,23,22,27,29,26,18,19,21,20,12,19,18,16,19,16,8,8,15,7,9,11,7,12,7,6,8,7,7,4,4,1,4,4,2,2,2,6,2,1,1,1,2,-1,3,-1,2,-3,1,1,-2,2,-76
