3.1415926,0.000#0.110,5.500e+01,-00008297,000008313,1,000000055,000000302,000000000,000000000
-74,2,-3,1,-1,1,-1,1,1,-1,1,3,3,1,4,4,2,1,4,3,5,3,5,4,3,2,7,2,5,10,5,11,12,11,8,11,12,19,14,12,16,20,24,24,29,27,32,35,22,44,41,34,39,45,42,33,38,50,49,49,44,47,62,59,45,47,58,58,62,71,55,54,74,69,54,55,49,52,67,80,61,56,57,60,55,53,54,47,73,42,55,54,41,45,48,43,38,39,41,30,34,25,33,17,35,29,23,22,26,21,15,12,17,14,21,17,7,12,11,8,6,8,6,7,2,7,8,6,3,2,2,6,3,-1,5,3,1,2,-1,1,1,-2,1,1,-1,1,1,1,-2,1,-3,1,-71
-74,2,-3,1,-2,1,1,1,-1,1,4,2,-1,5,3,3,1,4,3,5,6,2,4,3,3,6,2,5,12,3,11,12,10,9,11,12,19,14,11,17,18,26,23,30,24,35,39,18,42,43,30,43,46,41,31,40,52,47,49,43,47,62,58,47,47,58,59,61,67,58,57,72,73,50,50,54,56,63,76,65,56,57,59,56,49,58,50,70,45,51,54,42,48,45,44,37,38,42,29,35,28,30,20,32,28,24,21,27,21,15,14,15,17,18,15,9,12,11,8,6,7,7,6,3,7,8,6,3,3,1,5,4,2,3,3,1,2,-1,1,1,-3,2,-1,1,1,1,-2,1,-4,1,-70
