3.1415926,0.000#0.770,5.400e+01,-00008437,000008087,1,000000054,000000306,000000000,000000000
-62,1,-8,1,-5,1,1,-8,1,2,2,-3,3,3,2,3,2,1,7,3,4,5,6,2,5,6,8,11,10,6,11,6,15,17,15,13,17,14,11,27,21,20,20,32,28,24,25,28,22,27,46,43,43,36,41,48,45,44,48,37,47,44,56,65,68,50,56,63,58,69,48,56,52,61,55,59,67,56,71,63,68,53,62,44,60,55,48,56,45,48,51,33,45,44,48,44,51,38,48,31,44,26,33,31,29,20,21,22,30,13,16,12,20,8,13,14,10,13,9,10,8,10,8,3,2,3,6,4,3,2,4,2,4,6,3,1,2,2,1,2,2,1,-3,1,-2,1,-4,1,1,-70
-63,1,-6,1,-5,1,-2,1,-6,1,-1,2,2,-2,3,-1,2,3,1,4,5,3,3,4,7,4,5,2,7,7,10,11,10,7,13,7,12,21,15,15,15,10,24,24,23,16,35,26,24,25,24,25,46,28,45,40,36,41,47,46,51,42,45,38,51,48,71,63,53,54,60,61,52,65,49,59,54,62,66,59,65,63,58,73,64,51,53,50,65,39,45,55,48,50,49,31,48,44,51,43,45,41,40,36,32,27,27,33,21,20,32,19,14,16,20,12,13,8,11,13,14,8,8,9,8,11,2,3,5,4,2,5,4,2,3,2,5,5,2,1,2,1,3,1,1,-4,1,1,-6,2,-70
