3.1415926,0.000#0.290,4.900e+01,-00007744,000007054,1,000000049,000000302,000000000,000000000
-70,1,-1,1,-2,1,1,-5,3,-2,3,2,2,2,-1,1,-1,1,4,5,3,1,7,6,11,3,4,5,5,7,5,10,7,11,11,17,13,16,7,16,10,13,17,14,16,20,20,20,18,20,16,33,26,34,30,42,31,35,32,33,28,40,35,26,47,45,43,29,45,59,53,44,42,61,54,46,40,49,39,55,59,43,52,59,61,61,58,59,54,52,50,41,60,59,43,52,67,46,52,40,53,34,35,46,46,36,45,29,42,36,26,35,38,24,24,32,23,21,13,20,24,17,17,14,22,13,13,11,22,15,13,10,11,7,6,6,8,6,8,4,5,4,6,9,4,2,-1,2,3,2,1,-1,4,2,-3,1,1,2,1,-2,1,1,-62
-70,1,-1,1,-1,1,-1,1,-5,3,-1,1,2,2,2,1,1,-1,1,1,4,4,4,5,3,6,11,3,4,5,5,5,7,8,9,11,11,15,15,14,9,18,8,18,12,12,18,19,21,20,18,18,18,30,29,31,33,39,33,37,31,33,28,36,39,26,47,39,48,32,43,57,55,38,46,64,53,39,47,50,37,58,57,49,45,68,53,58,61,59,53,53,50,48,53,54,48,61,58,47,51,41,51,30,40,42,50,33,47,31,41,36,26,37,35,30,19,28,27,16,18,19,24,16,19,16,20,16,10,16,17,13,15,10,11,6,7,11,3,4,10,5,4,5,5,4,9,2,-1,4,1,2,1,2,2,2,-3,2,-1,1,2,-3,2,-62
