3.1415926,0.000#0.010,5.500e+01,-00007835,000008885,1,000000055,000000304,000000000,000000000
-62,1,-7,1,-2,1,-1,1,1,3,1,-1,5,1,2,2,2,5,3,3,3,1,5,3,3,6,9,7,6,4,12,5,11,10,13,14,15,11,15,19,20,25,18,21,21,17,33,35,34,35,36,39,41,43,52,33,42,45,48,49,53,64,55,51,52,63,58,68,54,59,60,58,42,66,68,50,70,62,50,76,59,64,68,47,63,64,52,64,56,48,46,51,48,54,38,40,35,40,45,42,25,33,33,30,30,19,22,15,21,19,16,15,13,14,15,17,8,17,6,7,11,7,2,12,5,3,6,5,1,3,3,1,5,2,3,4,-1,1,-1,1,-2,1,2,-1,1,2,-11,1,-77
-62,1,-7,1,-2,1,-1,1,1,3,1,-1,5,1,2,2,2,5,3,3,3,1,5,3,3,6,9,7,6,4,12,5,11,10,12,15,15,11,15,19,21,24,19,20,20,18,33,35,34,35,36,39,42,42,52,33,41,46,48,49,53,64,55,51,54,61,59,67,53,60,61,57,41,67,67,51,70,62,51,75,62,61,66,49,62,65,50,66,56,48,46,51,48,54,38,40,35,40,45,42,25,33,33,30,30,19,22,15,21,19,16,15,13,14,15,17,7,18,6,7,12,6,2,12,5,3,6,5,1,3,3,1,5,2,2,5,-1,1,-1,1,-2,1,2,1,-1,2,-11,1,-77
