0.0000000,0.000#0.700,1.400e+01,-00002198,000002254,1,000000014,000000318,000000000,000000000
-63,1,-1,1,-9,1,-2,1,-1,1,1,3,1,-2,1,3,3,1,7,3,7,5,9,13,11,12,12,16,26,20,24,23,26,17,33,25,41,51,69,49,70,80,93,99,104,111,112,130,135,134,166,149,215,174,210,217,203,241,280,255,271,313,324,350,324,359,417,447,450,432,507,482,482,495,528,521,517,554,567,587,605,569,555,586,640,580,600,590,573,609,589,578,555,572,508,504,504,494,501,458,460,463,400,395,362,396,363,351,299,290,269,276,234,279,232,219,203,188,170,147,134,140,123,105,131,107,92,87,68,66,62,68,60,56,30,43,29,34,23,19,21,22,16,9,10,13,8,7,4,9,3,4,3,3,1,2,3,3,2,1,-1,1,1,1,-2,1,-1,1,-5,1,2,-70
-62,1,-1,1,-10,1,-3,1,-1,2,2,2,-2,3,1,-1,4,4,6,5,7,10,11,11,13,15,12,21,26,19,25,21,25,23,33,47,44,53,63,82,65,99,90,120,101,126,112,134,137,139,172,177,209,203,222,211,232,258,276,302,283,337,332,342,350,415,441,456,426,487,503,475,500,521,526,525,548,573,571,576,604,591,549,611,596,606,601,577,596,593,575,558,560,508,520,491,514,474,478,463,466,390,400,390,369,364,358,298,295,261,282,264,246,217,240,189,205,156,159,140,135,122,111,112,118,105,81,60,72,75,56,62,56,35,38,31,32,20,23,22,21,9,17,13,10,5,9,8,6,3,4,3,3,2,1,3,3,-1,2,1,1,2,-4,1,1,-6,3,-70
