0.0000000,0.000#0.140,4.000e+00,-00000635,000000621,1,000000004,000000314,000000000,000000000
-67,1,-10,2,-1,1,1,1,-2,3,2,-1,3,2,4,2,8,8,12,9,3,11,12,21,11,22,32,30,39,37,40,62,61,61,84,83,99,89,122,135,179,156,164,172,174,197,201,225,253,251,275,270,290,311,294,316,378,355,409,392,417,451,440,404,470,473,493,508,521,510,598,486,543,509,610,507,579,554,564,569,610,602,577,598,567,572,585,579,576,572,547,559,548,548,533,536,508,496,463,468,482,419,430,447,409,391,390,390,360,390,327,323,323,283,272,273,253,236,226,208,170,193,155,153,136,125,109,122,108,106,89,56,62,63,50,44,29,35,27,29,22,20,13,12,14,10,12,6,5,5,5,5,4,4,5,1,1,2,2,1,1,1,3,-1,2,-73
-67,1,-10,2,-1,1,1,-1,1,-1,2,3,-1,3,2,3,3,10,6,12,9,5,9,8,25,12,21,32,30,38,35,43,60,61,60,90,75,107,83,121,135,168,166,156,181,186,177,218,218,247,251,265,274,282,327,280,325,372,358,398,401,421,447,454,391,480,457,484,516,534,493,576,511,546,516,575,526,573,569,566,574,608,591,591,584,572,565,611,567,574,568,551,558,547,547,526,547,477,522,478,456,479,424,455,416,398,398,390,408,338,411,320,329,321,284,269,280,251,237,221,211,174,195,158,151,133,126,109,123,104,110,88,60,61,62,53,41,29,36,26,28,24,20,11,14,15,10,11,7,5,5,6,3,5,4,5,1,1,2,1,2,1,1,3,-1,2,-73
