0.0000000,0.000#0.860,2.500e-01,-00000038,000000042,0,000000001,000000320,000000000,000000000
-55,1,-2,1,-2,1,1,-4,1,-2,1,-3,1,1,5,2,1,3,3,5,6,4,8,8,5,3,6,7,10,16,21,25,19,27,18,40,36,38,52,50,50,63,71,74,83,92,99,119,113,129,142,131,147,177,178,192,211,249,237,254,240,306,325,312,320,332,362,371,435,409,449,434,456,503,491,544,575,571,574,564,608,590,640,622,662,619,634,655,644,668,693,642,654,628,621,635,598,629,611,569,632,526,573,582,560,517,519,494,477,442,434,405,406,387,321,342,343,283,284,300,224,245,232,191,168,194,195,173,174,142,129,133,105,100,94,84,67,81,75,59,72,48,44,46,26,27,34,25,28,19,18,15,12,10,14,6,6,4,2,8,4,3,1,1,1,2,1,1,1,1,3,1,1,1,-2,1,-1,1,-79
-58,1,-2,1,-3,2,-4,1,-2,1,-4,1,3,4,2,1,4,3,5,8,7,4,10,1,7,4,12,10,20,22,24,18,25,32,36,40,54,37,55,64,63,68,78,91,104,104,111,118,153,117,148,170,163,198,192,231,256,254,224,287,308,318,315,335,350,389,391,411,446,428,407,511,492,522,587,561,590,555,577,607,622,623,638,639,635,630,658,652,677,689,634,655,607,632,627,615,619,589,605,557,568,594,547,519,547,498,488,443,449,415,400,416,336,324,349,303,282,305,255,214,258,227,158,188,200,186,158,150,139,136,108,107,105,78,78,75,79,66,64,57,45,48,41,19,37,23,28,24,16,18,14,10,10,10,8,3,4,6,6,2,3,1,-1,1,3,-1,2,1,1,2,2,-1,1,-2,1,1,-76
