0.0000000,0.000#0.900,3.000e+00,-00000482,000000448,1,000000003,000000310,000000000,000000000
-67,1,-3,1,-4,2,1,-2,2,-1,1,-2,1,2,1,2,-1,6,3,3,1,3,5,2,3,2,4,5,7,3,5,7,6,7,2,5,5,6,6,12,10,12,13,9,12,9,9,14,11,8,14,13,15,10,12,16,13,11,15,12,19,13,17,19,16,23,20,16,17,27,15,22,20,27,29,32,27,28,25,17,17,18,23,31,22,21,32,31,25,31,31,21,30,23,21,23,23,23,25,27,19,28,32,25,21,18,22,21,28,17,16,19,18,17,14,20,16,19,21,22,15,16,12,14,19,15,12,8,11,3,8,8,10,5,6,6,9,12,4,5,9,4,7,6,7,2,2,4,2,5,3,4,2,4,-1,2,2,1,1,-1,4,-1,3,1,2,2,1,1,-4,2,1,-14,1,-48
-66,1,-5,1,-3,1,2,-3,2,-1,1,1,-1,3,-2,2,2,6,1,3,4,4,2,2,3,4,5,6,7,1,5,7,5,7,4,5,5,8,7,11,13,14,13,7,11,8,9,14,13,8,18,12,10,11,12,15,16,11,16,12,16,14,21,18,19,21,17,17,18,25,18,22,24,28,27,31,31,27,17,16,27,16,18,33,27,21,29,33,27,32,28,23,27,22,19,27,19,22,27,24,26,27,27,27,23,18,31,18,18,16,12,19,19,18,17,20,17,18,20,18,13,18,20,13,10,14,14,8,11,2,10,8,6,4,8,6,8,11,5,5,10,4,4,8,4,2,3,4,3,5,1,4,1,4,2,1,2,1,3,-1,3,1,2,1,1,2,-1,1,-2,2,-2,1,-14,1,-47
