0.0000000,0.000#0.290,9.000e+00,-00001469,000001447,1,000000009,000000324,000000000,000000000
-18,1,-49,1,-1,1,-1,1,-1,1,3,2,-3,2,1,-2,3,1,2,-1,5,2,4,4,2,3,5,4,3,6,4,3,3,-1,6,7,3,5,5,7,8,5,5,6,12,6,12,11,10,10,11,10,13,5,11,14,20,15,15,10,16,12,12,7,16,13,16,17,20,12,19,26,16,21,17,14,17,20,30,24,23,25,27,23,21,17,23,12,26,11,24,28,25,29,20,22,28,31,21,23,18,20,26,25,24,28,21,16,26,26,12,20,23,15,21,17,19,32,23,12,14,13,12,12,10,16,20,19,12,17,10,22,13,6,9,14,9,16,12,11,5,12,6,6,7,3,5,7,5,8,3,9,4,6,4,9,4,5,4,5,5,1,2,2,2,5,2,1,1,1,2,1,2,2,3,2,-1,1,2,1,1,1,-1,2,1,-13,1,-57
-18,1,-49,1,-1,1,-1,1,-1,1,3,1,1,-2,2,1,-2,1,3,1,1,5,2,3,5,4,1,4,5,5,4,5,2,3,-1,6,7,4,4,4,8,7,6,6,5,12,6,11,12,9,10,12,10,12,6,10,15,22,13,12,13,17,11,10,7,13,17,17,17,16,16,17,27,15,22,19,13,20,16,33,20,22,28,24,26,13,25,22,13,20,17,28,24,25,28,22,21,30,29,14,30,22,16,29,22,22,29,22,15,27,26,16,16,16,21,18,21,21,30,20,14,16,12,12,12,11,14,19,21,11,17,17,16,11,8,11,12,11,13,12,12,4,12,7,6,6,4,7,5,3,10,4,7,5,4,7,7,5,5,2,7,2,4,1,3,2,5,-1,3,-1,2,1,2,2,2,3,2,1,-1,2,1,1,1,1,1,-1,1,-12,1,-57
