1.8849556,0.000#0.010#0.020#0.030#0.040#0.080#0.090#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.550#0.560#0.780#0.790#0.800#0.810#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.890#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990#0.050#0.060#0.070#0.570#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.700#0.710#0.720#0.730#0.740#0.750#0.760#0.770,6.667e-02,-00000010,000000011,0,000000001,000000315,000000000,000000000
-123,1,-17,1,-21,1,1,-150
-123,1,-17,1,-22,2,-150
-123,1,-17,1,-22,2,-150
-123,1,-17,1,-22,2,-150
-124,1,-17,1,-21,2,-150
-124,1,-17,1,-22,2,-149
-124,1,-17,1,-22,2,-149
-124,1,-17,1,-22,2,-149
-125,1,-17,1,-21,2,-149
-125,1,-17,1,-21,1,1,-148
-125,1,-17,1,-21,1,1,-148
-125,1,-17,1,-22,2,-148
-125,1,-17,1,-22,2,-148
-125,1,-17,1,-22,2,-148
-125,1,-18,1,-21,2,-148
-126,1,-17,1,-21,2,-148
-126,1,-17,1,-21,1,1,-147
-126,1,-17,1,-21,1,1,-147
-126,1,-17,1,-22,2,-147
-126,1,-17,1,-22,2,-147
-126,1,-17,1,-22,2,-147
-127,1,-17,1,-21,2,-147
-127,1,-17,1,-21,1,1,-146
-127,1,-17,1,-21,1,1,-146
-127,1,-17,1,-21,1,1,-146
-127,1,-17,1,-22,2,-146
-127,1,-17,1,-22,2,-146
-127,1,-17,1,-22,2,-146
-128,1,-17,1,-21,2,-146
-128,1,-17,1,-21,1,1,-145
-128,1,-17,1,-21,1,1,-145
-128,1,-17,1,-22,2,-145
-128,1,-17,1,-22,2,-145
-128,1,-17,1,-22,2,-145
-128,1,-18,1,-21,2,-145
-129,1,-17,1,-21,2,-145
-129,1,-17,1,-21,1,1,-144
-129,1,-17,1,-21,1,1,-144
-129,1,-17,1,-22,2,-144
-129,1,-17,1,-22,2,-144
-129,1,-17,1,-22,2,-144
-130,1,-17,1,-21,2,-144
-130,1,-17,1,-21,1,1,-143
-130,1,-17,1,-21,1,1,-143
-130,1,-17,1,-21,1,1,-143
-130,1,-17,1,-22,2,-143
-130,1,-17,1,-22,2,-143
-130,1,-17,1,-22,2,-143
-131,1,-17,1,-21,2,-143
-131,1,-17,1,-21,1,1,-142
-131,1,-17,1,-21,1,1,-142
-131,1,-17,1,-22,2,-142
-131,1,-17,1,-22,2,-142
-131,1,-17,1,-22,2,-142
-135,1,-17,1,-21,2,-139
-135,1,-17,1,-21,1,1,-138
-135,1,-17,1,-21,1,1,-138
-135,1,-17,1,-22,2,-138
-135,1,-17,1,-22,2,-138
-135,1,-17,1,-22,2,-138
-136,1,-17,1,-21,2,-138
-136,1,-17,1,-21,1,1,-137
-136,1,-17,1,-21,1,1,-137
-136,1,-17,1,-21,1,1,-137
-136,1,-17,1,-22,2,-137
-136,1,-17,1,-22,2,-137
-136,1,-17,1,-22,2,-137
-137,1,-17,1,-21,2,-137
-137,1,-17,1,-21,1,1,-136
-137,1,-17,1,-21,1,1,-136
-137,1,-17,1,-22,2,-136
-137,1,-17,1,-22,2,-136
-137,1,-17,1,-22,2,-136
-137,1,-18,1,-21,2,-136
-138,1,-17,1,-21,2,-136
-138,1,-17,1,-21,1,1,-135
-124,1,-17,1,-21,1,1,-149
-124,1,-17,1,-21,1,1,-149
-124,1,-17,1,-21,1,1,-149
-131,1,-18,1,-21,2,-142
-132,1,-17,1,-21,2,-142
-132,1,-17,1,-21,1,1,-141
-132,1,-17,1,-21,1,1,-141
-132,1,-17,1,-22,2,-141
-132,1,-17,1,-22,2,-141
-132,1,-17,1,-22,2,-141
-133,1,-17,1,-21,2,-141
-133,1,-17,1,-21,1,1,-140
-133,1,-17,1,-21,1,1,-140
-133,1,-17,1,-21,1,1,-140
-133,1,-17,1,-22,2,-140
-133,1,-17,1,-22,2,-140
-133,1,-17,1,-22,2,-140
-134,1,-17,1,-21,2,-140
-134,1,-17,1,-21,1,1,-139
-134,1,-17,1,-21,1,1,-139
-134,1,-17,1,-22,2,-139
-134,1,-17,1,-22,2,-139
-134,1,-17,1,-22,2,-139
-134,1,-18,1,-21,2,-139
