1.8849556,0.000#0.590,4.167e-02,-00000006,000000007,0,000000001,000000312,000000000,000000000
-62,1,-1,1,-6,1,-2,1,1,-1,2,2,-1,1,1,1,-1,2,-2,1,1,4,2,5,5,3,3,3,6,2,5,5,11,7,15,10,10,8,18,12,12,12,21,21,14,16,14,23,19,26,30,20,31,28,33,33,36,34,39,39,59,63,42,47,50,47,48,51,57,70,63,62,66,63,65,70,71,63,82,80,66,83,87,80,77,83,100,79,91,96,83,92,79,89,92,74,76,80,72,84,86,69,71,63,74,70,64,50,52,62,48,52,69,51,45,57,29,52,43,37,24,53,27,31,38,33,19,32,30,22,17,22,16,23,20,13,14,8,11,13,14,7,13,11,8,6,4,11,4,-1,3,6,3,1,4,3,1,-1,1,1,1,2,1,1,1,2,1,-1,2,-12,1,-62
-76,1,-1,1,-6,1,-2,1,-1,1,2,2,-2,2,1,-1,2,-2,1,1,3,3,5,4,4,3,2,7,1,4,7,9,7,12,13,12,8,13,15,13,11,20,19,15,17,13,26,18,23,31,22,31,21,37,32,36,30,41,37,56,65,46,41,56,46,50,53,54,62,68,65,63,64,65,66,72,61,80,83,72,79,80,76,90,75,102,85,89,99,82,90,79,85,91,76,73,88,66,83,86,76,68,66,73,67,69,46,59,55,54,52,62,59,42,58,30,51,45,37,24,51,29,27,42,33,23,29,29,23,17,21,18,21,23,14,12,11,10,10,13,12,8,15,6,9,3,11,4,1,2,6,4,1,3,3,1,1,1,1,1,-1,3,-1,2,2,1,-1,2,-13,1,-47
