1.8849556,0.000#0.670#0.680#0.690#0.700#0.530#0.070#0.220#0.230#0.300#0.820#0.840#0.080#0.090#0.110#0.120#0.140#0.150#0.170#0.210#0.240#0.280#0.290#0.310#0.320#0.330#0.660#0.720#0.730#0.740#0.760#0.770#0.780#0.790#0.810#0.030#0.040#0.050#0.060#0.100#0.130#0.160#0.200#0.250#0.260#0.270#0.340#0.350#0.360#0.370#0.390#0.650#0.710#0.800#0.510#0.520#0.540#0.010#0.180#0.190#0.380#0.400#0.410#0.420#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.550#0.560#0.580#0.610#0.640#0.900#0.910#0.920#0.930#0.940#0.020#0.430#0.570#0.600#0.620#0.630#0.870#0.880,2.632e-02,-00000004,000000004,0,000000001,000000304,000000000,000000000
-45,1,-22,1,-13,1,-8,1,-4,1,-1,1,1,-2,1,2,-8,1,-2,1,-7,1,-1,1,3,2,1,-2,2,-1,2,-3,1,-3,1,1,-1,2,2,2,1,-1,1,1,1,1,1,1,-1,1,4,-1,1,-1,1,-1,5,-4,3,-1,3,2,1,-1,2,1,1,2,-2,3,-2,4,2,1,1,1,1,1,1,-3,3,-1,1,1,-2,2,1,1,1,-1,1,3,1,-3,2,1,1,-1,1,1,2,-2,1,-1,1,-2,1,1,2,-4,1,-5,1,1,1,-18,1,-44
-70,1,-23,1,-12,1,-8,1,-4,1,-2,2,-2,1,1,1,-8,1,-2,1,-7,1,1,1,4,-1,1,-1,1,1,2,-4,1,-3,2,-1,1,2,1,2,1,1,-1,2,-1,1,2,-2,4,1,-1,1,1,-1,4,1,-3,2,1,2,3,1,-1,1,1,2,1,1,-1,1,2,-1,3,1,3,1,1,-1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,1,1,2,1,-3,3,1,-2,1,2,1,-1,1,-2,1,-2,1,3,-5,1,-5,2,1,-18,1,-19
-71,1,-22,1,-13,1,-8,1,-4,1,-1,2,-3,2,1,-8,1,-2,1,-7,1,-1,2,3,1,1,-2,2,1,1,-3,1,-3,2,-2,2,2,2,1,-1,1,2,-1,1,1,1,-1,1,4,-1,1,-1,1,2,3,-3,1,2,2,1,2,1,1,1,2,-1,2,-1,1,2,-1,1,3,2,1,1,1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,-1,2,2,1,-3,3,-1,1,-1,1,1,2,-1,1,-2,1,-2,1,2,1,-4,1,-5,2,1,-19,1,-18
-71,1,-23,1,-12,1,-8,1,-4,1,-2,2,-2,1,1,1,-8,1,-2,1,-6,1,-1,1,2,3,1,-2,2,-1,2,-4,1,-3,2,-1,2,1,2,1,1,1,-1,2,1,-1,2,-2,5,-1,1,-1,1,-1,5,-4,3,-1,3,2,1,-1,1,1,2,2,-2,2,1,-1,3,1,3,1,1,-1,1,2,-3,2,1,-1,2,-2,1,2,-1,1,1,1,1,3,-3,2,1,1,-1,1,1,2,-2,1,-2,1,-1,1,1,2,-4,1,-6,2,1,-18,1,-18
-71,1,-23,1,-12,1,-8,1,-4,1,-2,2,-2,1,1,1,-8,1,-2,1,-7,1,1,1,4,-1,1,-1,1,1,2,-4,1,-3,2,-1,1,2,1,2,1,-1,1,2,-1,1,2,-2,4,1,-1,1,-1,1,4,1,-3,2,1,2,3,1,-1,1,1,2,-1,2,-1,1,2,-1,3,1,3,1,1,-1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,-1,2,2,1,-3,3,1,-2,1,2,1,-1,1,-2,1,-2,1,3,-5,1,-5,2,1,-18,1,-18
-65,1,-22,1,-13,1,-8,1,-4,1,-1,1,1,-2,1,1,1,-7,1,-3,1,-6,1,-1,1,2,3,1,-2,2,-1,2,-4,1,-2,1,1,-1,2,2,2,-1,1,1,-1,2,1,-1,2,-2,5,-1,1,-1,1,-1,5,-4,3,-1,3,2,1,-1,1,2,1,2,-2,2,1,-1,3,3,1,1,1,-1,1,2,-3,2,1,1,1,-2,2,1,1,1,-1,1,1,3,-3,2,1,1,-1,1,1,2,-2,1,-1,1,-2,1,1,2,-4,1,-6,2,1,-18,1,-24
-47,1,-23,1,-12,1,-8,1,-4,1,-2,2,-2,1,1,1,-8,1,-2,1,-7,1,1,1,3,1,1,-1,1,1,2,-4,1,-3,2,-2,2,2,2,1,-1,1,2,-1,1,2,-2,4,1,-1,1,-1,1,4,1,-3,2,1,2,2,2,-1,1,1,2,-1,2,-1,1,2,-1,2,2,3,-1,2,-1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,-1,2,2,1,-3,3,1,-2,1,2,1,-1,1,-2,1,-2,1,3,-5,1,-5,2,1,-18,1,-42
-53,1,-23,1,-12,1,-8,1,-4,1,-2,2,-2,1,1,1,-8,1,-2,1,-6,1,-1,1,1,4,-1,1,-1,2,-1,2,-4,1,-3,2,-1,1,2,1,2,1,1,-1,2,1,-1,2,-2,4,1,-1,1,1,-1,4,1,-3,2,1,2,3,1,-1,1,1,2,1,1,-1,1,2,-1,3,1,3,1,1,-1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,1,1,3,-3,1,2,1,-2,1,3,-2,1,-2,1,-1,1,-1,3,-4,1,-6,2,1,-18,1,-36
-54,1,-22,1,-12,1,-8,1,-5,1,-1,2,-3,2,1,-8,1,-2,1,-7,1,1,1,3,1,1,-1,1,1,2,-4,1,-3,2,-2,2,2,2,1,-1,1,2,-1,1,1,1,-1,2,3,-1,1,-1,1,4,1,-3,2,1,2,1,2,1,1,1,2,-1,2,-1,1,2,-1,2,2,3,-1,1,1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,-1,2,2,1,-3,3,-1,1,-1,1,2,1,-1,1,-2,1,-2,1,2,1,-4,1,-5,2,1,-19,1,-35
-56,1,-23,1,-12,1,-8,1,-4,1,-2,2,-2,1,1,1,-8,1,-2,1,-6,1,-1,1,1,4,-1,1,-1,1,1,2,-4,1,-3,2,-1,1,2,1,2,1,1,-1,2,1,-1,2,-2,4,1,-1,1,1,-1,4,1,-3,2,1,2,3,1,-1,1,1,2,1,1,-1,1,2,-1,3,1,3,1,1,-1,1,2,-3,1,2,-1,2,-3,3,-1,1,1,1,1,3,-3,1,2,1,-2,1,2,1,-1,1,-2,1,-1,1,-1,3,-5,1,-5,2,1,-18,1,-33
-76,1,-22,1,-13,1,-8,1,-4,1,-2,2,-2,1,1,1,-7,1,-3,1,-6,1,-1,1,2,3,1,-2,2,-1,2,-4,1,-2,1,1,-1,2,2,2,-1,1,1,-1,2,1,-1,2,-2,5,-1,1,-1,1,-1,5,-4,3,-1,3,2,1,-1,1,2,1,2,-2,2,1,-1,3,3,1,1,1,-1,1,2,-3,2,1,1,1,-2,2,1,-1,1,1,1,1,3,-3,2,1,1,-1,1,1,2,-2,1,-1,1,-2,1,1,2,-4,1,-6,2,1,-18,1,-13
