0.0000000,0.000#0.800,3.333e-01,-00000064,000000067,0,000000001,000000393,000000000,000000000
-63,1,-5,1,-1,1,-10,1,1,-2,1,-2,2,-4,2,-1,1,2,1,2,1,-1,1,1,-1,5,-2,4,1,2,-1,3,5,2,6,2,3,4,3,5,1,5,3,3,3,7,11,5,2,6,6,1,4,4,8,6,6,12,9,4,8,7,7,6,12,11,12,15,16,12,18,5,5,9,16,9,8,14,7,16,11,14,16,14,21,23,16,12,13,25,23,18,26,16,24,11,31,28,29,19,19,20,19,20,23,15,26,22,19,17,24,20,15,23,21,11,22,20,21,16,10,25,14,23,26,24,14,21,16,17,11,21,19,20,24,14,25,11,14,16,13,12,14,18,14,12,18,16,10,9,5,13,14,11,8,7,10,10,8,6,5,11,6,4,6,12,9,8,10,8,4,3,4,5,10,5,5,5,6,3,6,6,1,1,1,5,3,4,2,3,2,1,4,1,-1,2,2,2,-2,2,2,1,-4,1,2,2,1,-1,1,1,-4,2,-3,1,-6,1,-3,1,-78
-65,1,-5,1,-1,1,-11,1,1,-2,1,-1,2,-4,2,-1,1,1,2,1,2,-1,1,-1,1,4,1,-1,1,4,1,1,1,4,4,5,4,2,5,2,5,2,3,4,2,3,6,10,6,4,4,6,3,3,4,9,5,4,13,8,5,8,6,8,7,11,10,11,11,17,18,11,13,4,7,16,9,5,14,10,15,14,10,11,18,19,25,18,13,12,24,19,20,27,18,22,14,23,30,28,20,21,20,18,21,19,19,26,16,24,17,23,22,17,22,23,13,18,21,18,20,10,21,17,26,16,26,17,15,26,14,15,14,22,16,25,17,18,21,13,14,14,16,14,13,16,12,16,15,15,7,7,15,9,15,5,9,9,9,10,8,4,7,11,4,2,13,10,7,9,7,9,1,4,7,5,10,3,8,3,4,4,9,1,2,1,3,3,5,2,3,1,3,3,2,-1,2,1,2,1,-1,1,2,2,-4,1,2,1,2,-2,1,1,-4,2,-2,1,-6,1,-4,1,-75
