0.0000000,0.000#0.320#0.330#0.310#0.340#0.260#0.290#0.240#0.250#0.280#0.300#0.270#0.430#0.350#0.230,1.667e-01,-00000023,000000029,0,000000001,000000312,000000000,000000000
-21,1,-4,1,-17,1,-6,2,-2,1,-1,4,1,-3,1,2,1,1,1,-1,2,-1,4,1,1,1,2,1,3,1,2,1,5,1,1,5,2,7,3,2,2,3,4,3,6,6,6,2,2,4,5,4,7,6,5,2,3,5,7,5,3,5,5,5,11,8,8,10,7,9,7,9,11,5,9,10,7,11,6,17,10,19,14,7,8,13,11,8,2,13,17,11,11,14,10,7,11,18,14,3,10,11,12,10,7,10,12,10,13,6,6,4,10,8,10,7,7,6,5,5,8,4,3,9,6,3,6,5,3,10,4,6,6,6,2,3,1,7,-1,3,5,2,1,4,3,1,3,4,1,4,3,1,3,2,1,2,1,1,1,3,-2,1,1,-2,2,1,-1,1,1,-2,1,-5,1,-6,1,-2,1,-4,1,-10,1,-59
-23,1,-4,1,-17,1,-6,2,-2,1,1,3,1,-3,1,2,1,1,1,-1,2,-1,5,-1,1,1,2,1,3,1,2,1,5,1,1,5,2,7,3,2,2,4,3,3,6,7,5,2,3,3,5,5,6,8,3,2,5,3,7,6,3,4,5,6,10,10,7,9,7,9,8,8,11,5,10,10,6,12,7,17,8,20,13,8,8,13,10,8,3,13,17,11,12,13,9,8,10,20,12,4,10,11,11,10,7,10,14,11,10,6,6,5,9,9,10,7,6,6,6,4,9,3,3,11,5,2,6,6,3,9,4,6,7,6,3,1,1,7,-1,4,4,2,2,5,2,-1,3,4,1,4,3,1,4,1,1,2,1,1,1,3,-1,1,-1,1,-2,2,1,-1,1,1,-2,1,-5,1,-6,1,-2,1,-4,1,-9,1,-58
-23,1,-4,1,-17,1,-6,2,-2,1,-1,4,1,-3,1,2,1,1,1,-1,2,-1,5,-1,1,1,2,1,3,1,2,1,5,1,1,5,2,7,3,2,2,3,4,3,6,6,6,2,2,4,5,5,6,7,4,2,3,5,7,5,4,4,5,6,10,9,8,9,7,9,8,8,11,5,9,11,6,12,6,16,10,20,13,7,8,13,11,8,3,13,17,10,12,13,10,7,11,20,12,3,10,11,12,10,7,10,12,11,12,6,6,4,10,8,10,8,6,6,5,5,8,4,3,9,6,3,6,5,4,9,4,6,6,6,2,3,1,7,-1,3,5,2,1,4,3,1,3,4,1,4,3,1,3,2,1,2,1,1,1,3,-1,1,-1,1,-2,2,1,-1,1,1,-2,1,-5,1,-6,1,-2,1,-4,1,-10,1,-57
-23,1,-4,1,-17,1,-6,2,-2,1,1,3,1,-3,1,2,2,-1,1,-1,2,-1,5,-1,1,1,2,1,3,1,2,1,5,1,2,4,2,7,3,2,3,3,3,4,5,7,5,2,3,3,5,7,4,8,3,2,5,3,7,6,3,4,5,6,11,9,7,9,7,9,8,9,11,5,10,10,6,11,7,18,7,20,13,9,7,13,10,8,4,14,17,10,12,12,9,9,11,20,12,2,11,10,13,8,9,8,15,10,10,6,7,6,7,10,10,6,6,6,7,5,8,2,3,11,5,3,5,6,4,8,5,6,7,5,3,1,1,7,-1,4,4,2,2,5,2,-1,3,4,1,4,3,2,3,1,1,2,1,1,1,3,-1,1,1,-3,2,1,-1,1,1,-1,1,-6,1,-6,1,-2,1,-3,1,-10,1,-58
-23,1,-4,1,-17,1,-6,2,-2,1,-1,4,1,-3,1,2,1,1,1,-1,2,-1,4,1,1,-1,3,1,3,1,2,1,5,1,1,5,2,7,2,3,2,3,4,3,6,6,6,2,1,5,5,4,7,6,4,3,3,5,7,5,3,5,5,5,11,8,8,10,7,7,8,9,12,4,9,10,8,11,5,16,11,18,15,7,8,14,11,8,1,14,17,11,11,14,10,6,12,16,16,3,10,11,12,10,6,10,12,10,12,7,7,4,9,9,10,7,7,6,5,5,8,4,3,9,6,3,6,5,3,9,5,6,6,6,2,3,1,7,-1,3,5,2,1,4,3,1,3,4,1,4,3,1,3,2,1,2,1,1,1,1,2,-1,1,1,-2,2,1,-2,2,-2,1,-5,1,-6,1,-2,1,-4,1,-10,1,-57
-22,1,-4,1,-17,1,-6,1,1,-2,1,2,3,-4,1,2,2,-1,1,-1,2,3,2,1,-1,3,-1,3,1,3,-1,2,5,-1,3,3,5,6,2,2,4,2,3,5,5,7,4,1,4,5,3,7,4,7,3,4,4,4,8,4,3,4,6,6,11,10,7,10,5,9,7,12,8,8,9,7,11,9,8,16,13,16,11,9,10,10,11,5,7,16,14,11,15,12,4,11,12,23,5,5,10,9,12,11,9,8,13,13,8,6,6,9,5,11,9,7,6,5,5,7,7,3,4,9,4,5,5,4,7,5,8,3,7,5,3,1,1,7,2,2,5,2,1,5,2,-1,4,3,2,4,3,1,4,-1,2,1,1,1,2,2,-1,1,1,-2,1,1,1,-1,1,1,-1,1,-5,1,-7,1,-2,1,-3,1,-10,1,-58
-23,1,-4,1,-16,1,-6,1,1,-2,1,2,3,-4,1,2,2,-1,1,-1,2,-1,5,-1,1,1,2,1,3,3,-1,1,5,1,3,3,2,8,2,2,4,3,3,3,6,6,5,2,3,4,5,6,4,8,3,3,4,4,7,6,3,3,7,4,13,8,7,10,7,8,7,10,11,6,9,9,8,9,8,18,10,17,12,9,8,12,12,6,6,15,15,10,13,13,6,10,12,21,9,4,9,11,12,9,10,8,14,10,10,6,6,8,5,12,8,6,7,6,6,5,8,3,4,9,5,3,5,6,5,7,6,5,7,5,3,1,1,7,1,3,4,2,2,5,2,-1,4,3,2,3,4,1,4,-1,1,2,1,1,2,2,-1,1,1,-3,2,1,-1,1,1,-1,1,-5,1,-7,1,-2,1,-3,1,-10,1,-58
-22,1,-4,1,-17,1,-6,1,1,-2,1,2,3,-4,1,3,1,1,-1,1,1,3,2,1,-1,3,1,2,2,2,1,2,4,-1,3,4,5,5,2,2,4,3,3,4,5,7,5,-1,4,6,3,6,6,5,3,5,4,4,8,3,4,4,5,10,8,9,8,9,6,9,9,12,5,9,8,8,11,8,9,15,15,15,12,7,14,7,11,4,8,17,13,10,15,12,5,10,14,21,5,7,12,7,12,9,10,9,12,13,7,6,6,9,6,11,8,7,7,5,5,6,7,3,7,6,4,7,4,4,6,5,8,3,8,4,4,-1,2,6,2,3,5,1,2,4,2,-1,4,3,2,5,2,1,4,1,1,2,-1,1,2,2,-1,1,1,-2,1,1,1,-1,1,1,-1,1,-5,1,-6,1,-3,1,-3,1,-10,1,-58
-22,1,-4,1,-17,1,-6,1,1,-2,1,2,3,-4,1,2,2,1,-1,1,1,3,2,1,-1,3,-1,3,2,2,1,1,5,-1,3,4,5,5,2,2,4,3,3,4,5,7,5,-1,4,5,3,7,4,7,3,4,4,4,8,4,4,3,6,7,11,9,7,10,6,9,7,12,7,9,8,7,12,8,8,16,14,15,12,8,13,8,11,4,8,15,14,11,15,12,4,11,13,22,5,6,11,8,11,11,9,9,13,12,8,6,6,9,6,11,8,7,6,5,6,6,7,3,5,8,4,7,3,4,7,5,8,3,8,4,4,-1,1,7,2,2,6,1,2,4,2,-1,4,3,2,5,2,1,4,-1,2,1,1,1,2,2,-1,1,1,-2,1,1,1,-1,1,1,-1,1,-5,1,-6,1,-3,1,-3,1,-10,1,-58
-22,1,-4,1,-17,1,-6,1,1,-2,1,2,3,-4,1,2,2,-1,1,-1,2,1,4,1,-1,1,2,2,2,3,-1,1,6,-1,3,3,3,7,3,2,4,2,3,3,6,7,4,2,4,4,4,6,4,8,3,3,4,4,8,5,3,3,7,5,12,9,6,11,6,8,7,12,9,8,8,8,8,10,7,19,9,18,11,10,9,12,10,6,7,15,14,11,13,14,5,9,13,22,7,4,11,9,12,10,9,8,14,11,10,5,6,8,6,12,8,6,6,7,5,5,8,3,5,9,4,3,5,6,6,6,6,5,7,5,3,1,1,7,1,3,4,3,1,5,2,-1,4,3,2,4,3,1,4,-1,2,1,1,1,2,2,-1,1,1,-3,2,1,-1,1,1,-1,1,-5,1,-7,1,-2,1,-3,1,-10,1,-58
