0.0000000,0.000#0.960#0.950#0.010#0.970#0.980#0.930#0.920#0.940#0.030#0.540#0.820#0.020#0.510#0.520,1.667e-01,-00000024,000000027,0,000000001,000000306,000000000,000000000
-49,1,-4,1,-6,2,-3,1,1,1,1,2,-2,1,2,-1,3,2,-1,3,-1,1,1,1,2,2,4,1,1,3,5,1,1,4,7,2,5,3,2,3,4,6,3,2,5,9,1,5,2,4,11,6,4,2,6,5,8,5,13,3,15,6,7,6,10,7,9,10,9,14,9,8,7,12,9,9,13,13,12,13,5,7,15,11,11,13,9,9,13,20,12,4,13,6,7,15,9,10,5,5,12,11,12,8,5,14,6,9,5,7,8,7,9,11,9,3,11,8,5,6,6,3,9,5,4,4,3,2,1,4,3,3,2,3,4,4,3,5,5,2,-1,1,5,1,3,1,3,1,5,2,2,1,3,1,1,1,-2,1,-1,1,-2,1,1,-2,2,-5,1,1,-4,1,-67
-55,1,-3,1,-7,2,-2,1,-1,1,1,2,1,-1,1,-1,2,-1,3,2,1,2,-1,1,1,1,2,4,2,1,2,2,5,1,2,5,5,5,3,2,2,5,5,5,1,3,8,5,2,4,4,5,10,5,5,1,7,8,4,7,10,5,13,8,7,6,8,8,12,10,7,13,10,8,5,13,11,10,13,10,15,9,7,8,13,12,10,16,7,11,13,17,12,5,13,5,9,15,8,9,6,6,15,9,10,8,6,11,9,7,5,9,7,6,8,13,7,5,12,6,6,6,4,5,10,3,3,4,3,3,2,2,4,3,1,5,3,3,4,5,5,1,-1,2,4,1,4,1,2,2,5,1,2,2,2,2,-1,1,-2,1,-1,1,-1,1,-1,1,-2,2,-5,1,1,-3,1,-62
-55,1,-3,1,-7,2,-2,1,-1,1,2,1,1,-1,1,-1,2,-1,4,1,1,2,-1,1,1,1,2,4,2,1,2,2,5,1,2,7,3,5,3,2,2,6,4,5,1,3,10,3,2,4,4,5,10,5,5,1,7,10,3,6,10,6,12,8,8,6,7,8,12,11,7,12,13,5,6,12,11,10,14,9,15,10,6,9,14,10,10,18,6,10,18,13,11,6,13,4,11,13,8,9,6,6,16,10,8,8,8,10,10,5,6,8,7,9,6,13,6,6,12,5,7,6,3,5,10,3,3,4,3,3,2,2,4,3,1,5,3,3,4,5,5,1,1,2,3,1,4,1,2,2,5,2,1,3,1,2,-1,1,-2,1,-1,1,-1,1,-1,1,-2,2,-5,1,1,-3,1,-62
-49,1,-4,1,-6,2,-3,1,1,1,1,2,-2,1,1,1,2,3,-1,3,-1,1,1,1,2,2,4,1,1,2,6,1,1,4,7,2,4,4,2,2,5,6,3,2,5,8,2,5,2,3,10,7,5,2,6,5,8,5,13,3,14,7,6,6,11,5,11,10,9,13,9,8,8,11,10,9,13,13,12,13,5,7,14,11,11,13,9,10,12,20,13,4,13,5,7,15,9,11,5,5,12,11,12,8,5,13,7,9,5,7,7,8,8,11,10,3,10,9,4,6,7,3,8,6,3,4,4,2,1,4,3,3,1,3,4,4,4,5,5,2,-1,1,5,1,2,2,3,1,5,2,2,1,3,1,1,1,-2,1,-1,1,-2,1,1,-2,2,-5,1,1,-4,1,-67
-55,1,-3,1,-7,2,-2,1,-1,1,1,2,1,-1,1,-1,2,-1,3,2,1,2,-1,1,1,1,2,4,2,1,2,2,5,1,2,4,6,3,5,2,2,3,6,6,1,3,5,8,1,5,3,6,9,6,5,-1,8,7,5,6,11,5,13,8,7,6,8,8,10,11,8,13,8,9,6,12,12,9,13,11,13,11,7,6,15,12,10,16,6,11,14,17,12,5,13,5,8,16,7,10,5,6,15,10,10,7,5,13,9,7,5,6,10,6,8,13,7,5,12,5,6,6,5,5,8,5,3,4,3,3,2,2,3,4,1,3,5,3,4,4,6,1,-1,1,5,1,4,1,2,2,5,1,2,2,2,2,-1,1,-2,1,-1,1,-2,1,1,-2,2,-5,1,1,-3,1,-62
-55,1,-3,1,-7,2,-2,1,-1,1,1,1,2,-2,1,2,-1,3,2,1,2,-1,1,1,1,2,4,2,1,1,3,5,1,2,4,6,3,5,2,2,3,5,6,2,3,5,8,1,5,3,4,11,5,6,-1,7,8,5,5,12,4,14,7,8,4,10,8,9,11,8,14,8,9,6,12,10,9,12,14,12,12,6,6,15,12,10,16,6,12,12,19,12,5,11,7,7,15,8,11,5,6,12,11,10,9,4,14,8,8,5,6,9,6,9,13,7,5,10,7,6,6,5,5,7,6,3,4,3,3,-1,4,3,4,1,3,4,4,3,5,6,1,-1,1,5,1,4,1,2,1,6,1,2,2,2,2,-1,1,-2,1,-1,1,-2,1,1,-2,2,-5,1,1,-3,1,-62
-55,1,-3,1,-7,2,-2,1,-1,1,2,2,-2,1,-1,2,1,3,1,1,2,-1,1,2,1,2,3,2,1,2,3,5,-1,3,8,1,6,3,1,3,5,5,4,2,2,11,2,3,4,3,5,11,6,3,1,7,10,4,5,10,8,11,8,7,8,9,7,11,11,6,12,12,6,8,12,9,10,13,9,17,9,5,11,13,12,8,17,7,11,19,11,10,7,12,5,11,14,8,7,7,7,15,10,7,9,8,10,10,4,6,8,8,11,5,13,4,8,11,5,6,7,4,7,6,3,4,4,2,3,2,3,3,3,1,5,3,3,4,7,4,-1,1,3,3,-1,4,1,2,3,4,2,1,3,1,2,-1,1,-2,1,1,-2,1,-1,1,-2,2,-5,2,-4,1,-62
-55,1,-3,1,-6,1,1,-2,1,-1,1,2,2,-2,1,-1,2,1,3,1,1,2,-1,1,2,1,2,3,2,1,2,4,4,-1,3,8,1,6,3,2,2,5,5,4,2,3,10,2,3,4,3,5,11,6,3,2,6,10,4,7,8,10,9,8,7,8,9,8,12,9,9,11,11,6,8,11,9,10,13,9,19,7,5,11,13,13,9,15,8,10,20,10,10,9,10,5,13,12,9,6,7,8,14,10,7,9,11,8,9,4,7,8,7,11,6,12,4,8,12,5,5,7,4,8,5,3,4,4,2,3,2,3,3,3,1,5,4,2,5,6,4,-1,1,3,3,-1,4,1,2,3,4,3,-1,3,1,2,1,-3,1,1,-2,1,-1,1,-2,2,-5,2,-4,1,-62
-55,1,-3,1,-7,2,-2,1,-1,1,2,2,-2,1,-1,2,-1,4,1,1,2,-1,1,1,1,3,3,2,1,2,3,4,1,3,6,3,6,3,1,3,5,5,4,1,3,10,3,2,4,4,5,11,4,5,1,7,10,3,6,10,7,12,8,7,8,8,6,11,11,8,11,13,5,7,13,9,10,14,9,16,10,5,10,14,10,10,17,6,12,17,13,10,7,12,5,10,13,9,8,6,7,16,9,8,8,9,10,9,5,6,8,8,9,5,13,6,8,10,6,6,7,3,6,8,3,4,3,3,3,2,3,3,3,1,5,3,3,4,5,5,1,1,2,4,-1,4,1,2,3,4,2,1,3,1,2,-1,1,-2,1,1,-2,1,-1,1,-2,2,-5,2,-4,1,-62
-50,1,-3,1,-6,2,-3,1,-1,2,1,2,-2,1,-1,2,2,2,1,1,2,1,1,1,1,3,4,1,-1,3,5,2,1,3,8,2,4,4,1,2,6,4,4,2,6,8,2,5,1,4,9,7,6,2,3,8,7,6,11,4,13,9,6,5,10,7,10,10,10,11,11,8,6,11,12,9,10,13,13,15,4,6,14,12,12,11,11,9,12,20,11,6,13,6,6,14,10,10,7,5,10,11,12,9,5,13,8,7,7,7,7,7,9,10,9,4,10,10,4,6,7,2,9,6,3,4,4,-1,3,4,2,4,1,3,4,3,4,6,5,2,-1,1,4,2,1,3,2,2,5,1,3,-1,4,1,1,1,-2,1,-1,1,-2,1,1,-2,2,-5,1,1,-4,1,-67
