0.0000000,0.000#0.590,1.600e+01,-00002567,000002521,1,000000016,000000318,000000000,000000000
-58,1,-4,1,-2,1,-3,1,1,1,2,1,-1,2,1,8,3,2,4,4,3,10,6,11,8,21,24,15,23,31,30,37,31,59,52,75,73,96,97,110,103,173,143,178,199,252,234,317,288,355,387,477,484,582,584,698,677,787,782,983,1086,1180,1156,1360,1384,1552,1588,1740,1784,2006,1974,2306,2272,2573,2554,2828,2867,3115,3141,3216,3390,3561,3684,3838,3874,4051,4031,4192,4320,4360,4532,4564,4680,4621,4744,4688,4697,4765,4572,4505,4664,4689,4673,4365,4381,4408,4341,4204,4096,3863,3947,3824,3696,3454,3448,3137,3205,2998,2905,2671,2687,2337,2403,2234,2163,1937,1919,1634,1653,1512,1455,1227,1211,1029,1074,845,888,770,744,648,631,444,534,478,461,322,351,274,281,219,195,174,150,146,141,115,121,71,81,55,63,38,45,41,30,30,25,15,9,15,17,7,9,13,4,1,7,2,2,2,2,1,2,-3,1,-1,1,-8,1,-57
-59,1,-3,1,-2,1,-3,1,1,1,2,1,-1,1,2,6,5,2,4,5,2,8,8,12,7,23,22,16,22,30,29,38,32,49,60,81,68,94,97,93,116,154,162,177,198,237,253,311,283,352,391,470,482,559,608,671,701,810,756,1075,982,1164,1176,1365,1372,1534,1585,1708,1814,1960,2008,2233,2340,2570,2551,2902,2784,3136,3091,3326,3277,3667,3585,3889,3794,4033,4045,4309,4189,4461,4436,4657,4586,4652,4708,4622,4748,4630,4738,4563,4574,4663,4734,4376,4366,4366,4372,4115,4205,3950,3874,3745,3784,3486,3414,3118,3236,2985,2941,2776,2586,2355,2394,2220,2150,1963,1927,1650,1640,1524,1455,1232,1229,1046,1055,858,880,757,760,646,635,514,479,461,475,355,319,282,274,223,200,169,152,143,147,121,116,70,81,67,54,38,44,36,36,27,27,11,14,12,18,10,7,7,10,3,5,4,1,2,2,2,1,-3,1,1,-10,1,-56
