0.0000000,0.000#0.730,1.250e-01,-00000018,000000022,0,000000001,000000320,000000000,000000000
-55,2,2,-5,1,-1,1,-1,1,6,7,3,3,4,6,3,11,4,7,5,12,12,11,16,16,22,14,16,32,28,44,43,36,52,49,65,71,63,90,76,102,113,121,132,152,134,157,161,177,183,206,217,232,272,265,294,295,341,334,402,377,414,423,453,481,503,539,502,559,592,602,647,597,723,667,733,760,691,749,768,781,773,797,760,783,762,764,815,822,795,790,773,701,743,722,769,723,709,700,657,627,636,611,591,590,574,559,520,507,479,453,396,380,399,364,369,315,309,300,284,237,226,206,217,167,193,169,149,140,136,135,113,98,86,75,68,70,58,52,44,40,42,39,31,32,24,25,19,10,13,12,16,15,5,11,5,8,6,4,3,5,6,3,3,1,3,1,1,1,-2,1,-5,1,1,-2,1,-80
-61,2,2,-5,1,-1,1,-1,1,6,8,2,3,4,7,4,10,4,7,5,13,12,10,18,16,20,15,16,36,31,43,42,38,51,57,60,64,70,89,79,107,116,123,129,157,122,168,166,179,185,211,210,244,278,261,294,299,336,350,394,389,420,422,455,490,511,518,525,557,608,610,618,643,688,691,741,737,707,744,783,769,807,761,745,793,784,773,814,792,786,809,786,674,744,743,762,725,707,704,635,626,642,597,588,598,559,541,534,509,462,449,405,368,415,341,374,300,308,313,254,250,233,197,213,166,198,158,149,133,134,140,112,95,91,63,67,78,53,50,43,39,43,38,31,30,26,21,18,9,13,16,17,11,7,9,5,8,5,4,4,5,6,2,3,1,3,1,1,1,-1,1,-5,1,1,-3,1,-74
