0.0000000,0.000#0.260#0.240#0.250#0.410#0.430#0.200#0.230#0.270#0.340#0.350#0.360#0.390#0.420#0.120#0.210#0.220#0.370#0.380#0.400#0.440#0.130#0.140#0.150#0.190#0.280#0.450#0.470#0.510#0.520#0.110#0.160#0.500#0.530#0.100#0.320#0.330#0.460#0.490#0.180#0.290#0.300#0.480#0.540#0.960#0.090#0.310#0.690#0.170#0.700#0.740#0.750#0.970#0.080#0.620#0.630#0.650#0.660#0.680#0.730#0.980#0.720#0.760#0.710,8.333e-02,-00000012,000000014,0,000000001,000000312,000000000,000000000
-50,2,-8,1,-5,1,-7,1,-3,1,-1,1,-1,2,-1,1,3,-2,1,-1,2,2,-2,2,2,1,4,-1,2,1,1,5,1,2,1,3,4,1,1,3,2,2,7,1,1,6,1,3,2,5,5,3,2,3,3,4,6,2,5,-1,4,3,2,3,3,2,3,3,5,8,5,7,2,4,8,8,4,5,5,5,5,4,5,1,3,4,7,3,3,5,3,2,1,2,1,6,9,9,2,2,2,1,5,4,1,3,3,3,5,4,5,-1,1,2,1,1,1,1,2,1,2,1,3,3,3,-1,1,-2,1,1,-1,1,1,4,1,1,1,1,-4,1,-1,1,-7,2,-1,1,-2,1,-4,2,-26,1,-51
-53,2,-9,1,-4,1,-7,1,-3,1,-1,1,-1,2,-1,1,1,2,-1,1,-1,2,2,-2,2,1,2,4,-1,2,1,1,4,2,2,1,3,4,1,1,3,2,2,7,-1,2,3,4,3,1,6,5,3,1,4,3,4,6,2,5,-1,3,4,2,3,3,-1,5,2,6,7,5,8,2,4,8,7,5,5,4,5,6,4,5,1,2,5,7,3,3,5,2,3,-1,3,1,5,8,10,3,1,2,2,5,4,1,2,4,2,6,4,4,1,1,2,1,1,-1,2,2,1,1,2,2,4,3,-2,1,-1,1,1,-1,1,1,4,1,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,1,1,-25,1,-48
-53,2,-8,1,-5,1,-6,1,-4,1,-1,1,1,1,-1,1,3,-2,1,-1,4,-3,2,2,1,4,-1,2,1,1,5,1,2,1,4,3,1,1,3,2,2,7,1,3,4,1,3,2,5,5,3,2,3,3,4,7,1,5,3,3,3,-1,3,3,3,3,2,7,8,5,5,3,5,8,6,4,6,5,5,4,5,4,3,1,5,7,3,2,5,4,1,2,2,-1,6,10,8,3,1,2,3,4,3,3,1,4,3,4,5,4,-1,1,2,1,1,1,1,2,1,3,1,2,4,2,-1,1,-2,1,1,-1,1,1,5,1,-1,1,1,-4,1,1,-7,1,1,-1,1,-1,1,-5,2,-26,1,-48
-53,2,-8,1,-5,1,-7,1,-3,1,-1,1,-1,2,-1,1,3,-2,1,-1,2,2,-2,2,2,1,4,-1,2,1,1,5,1,2,1,3,4,1,1,3,2,2,7,1,1,6,1,3,2,5,5,3,2,3,3,4,6,2,5,-1,4,3,2,3,3,2,3,3,5,8,5,7,2,4,8,8,4,5,5,5,5,4,5,1,3,4,7,3,3,5,3,2,1,2,1,6,9,9,2,2,2,1,5,4,1,3,3,3,5,4,5,-1,1,2,1,1,1,1,2,1,2,1,3,3,3,-1,1,-2,1,1,-1,1,1,4,1,1,1,1,-4,1,-1,1,-7,2,-1,1,-2,1,-4,2,-26,1,-48
-55,2,-8,1,-5,1,-6,1,-4,1,-1,1,1,1,-1,1,3,-2,1,-1,4,-3,2,2,1,4,-1,2,1,1,5,1,2,1,4,3,1,1,3,2,2,7,1,2,5,1,3,2,5,5,3,2,3,3,4,7,1,5,1,3,4,1,3,3,2,4,2,5,9,4,7,3,4,8,7,4,6,5,5,4,5,4,3,1,5,7,2,3,5,3,2,2,2,-1,6,9,9,2,2,2,2,4,4,2,2,3,3,5,4,5,-1,1,2,1,1,1,1,2,1,2,1,3,4,2,-1,1,-2,1,1,-1,1,1,5,1,-1,1,1,-4,1,1,-7,1,1,-1,1,-1,1,-5,2,-26,1,-46
-55,2,-9,1,-4,1,-7,1,-3,1,-2,1,2,-1,1,1,2,-1,1,-1,2,2,-2,2,1,2,4,-1,2,1,1,4,2,2,1,3,4,1,1,3,2,1,8,-1,2,3,4,3,1,6,5,3,1,4,3,4,5,3,5,-1,3,4,2,2,4,-1,5,2,6,7,5,6,4,4,7,8,5,3,6,4,7,4,4,2,2,5,7,3,3,5,2,3,-1,3,1,5,8,10,3,1,2,2,5,4,1,2,3,3,6,4,4,1,1,2,1,1,-1,2,2,1,1,2,2,4,3,-2,1,-1,1,1,-1,1,1,4,1,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,1,1,-25,1,-46
-53,2,-8,1,-4,1,-7,1,-3,1,-2,1,2,-1,1,1,2,-1,1,-1,1,3,-2,1,2,2,-1,4,2,-1,2,4,1,1,2,2,6,1,1,2,2,1,7,2,2,3,4,2,1,7,2,4,3,4,3,4,4,4,2,3,3,4,2,1,4,1,5,2,6,6,6,4,6,3,6,9,5,3,7,3,7,4,3,4,2,3,9,3,2,4,3,4,-1,3,1,3,6,11,5,2,1,3,4,5,1,2,2,4,3,5,5,2,1,2,-1,2,-1,1,3,1,1,2,2,2,4,1,-1,1,-1,1,1,-1,1,-1,3,3,1,-1,2,-5,1,1,-7,2,-1,1,-2,1,-4,1,1,-26,1,-48
-53,2,-8,1,-4,1,-7,1,-3,1,-2,1,1,1,-1,2,2,-2,1,1,3,-2,1,2,1,1,4,1,1,2,2,3,1,2,1,5,2,1,2,2,2,3,6,2,2,5,-1,3,3,4,5,3,3,2,5,2,7,1,5,3,3,3,-1,3,3,3,3,3,8,7,4,7,2,4,9,5,4,8,3,5,5,4,4,3,1,8,4,4,1,6,4,-1,2,2,2,4,11,8,2,1,2,3,4,4,2,2,3,3,5,4,4,-1,3,-1,1,1,1,2,1,2,2,1,3,4,1,-1,1,-1,1,-1,1,1,-1,1,5,1,-1,1,1,-4,1,1,-7,1,1,-1,1,-1,1,-5,2,-26,1,-48
-53,2,-9,1,-4,1,-7,1,-3,1,-2,1,2,-1,1,1,2,-1,1,-1,1,3,-2,1,2,2,2,2,2,1,1,4,1,2,1,4,4,1,1,3,2,1,8,-1,2,3,4,3,-1,7,4,3,2,4,3,4,5,3,3,2,3,4,2,1,4,1,5,2,6,6,6,6,4,3,8,8,4,4,6,4,6,5,4,2,2,5,7,3,3,4,3,3,-1,3,1,4,8,10,3,2,1,3,5,4,1,2,3,3,5,4,4,2,1,2,1,1,-1,1,3,1,1,2,2,3,3,1,-1,1,-1,1,1,-1,1,1,2,3,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,1,1,-26,1,-47
-54,2,-9,1,-4,1,-7,1,-3,1,-1,1,-1,2,-1,1,2,1,-1,1,-1,2,2,-2,2,1,2,4,-1,2,1,1,4,2,2,1,3,4,1,1,3,2,2,7,-1,2,4,3,3,2,5,5,3,1,4,3,4,6,2,5,-1,4,3,2,3,3,-1,5,3,5,7,6,7,2,4,8,8,4,5,4,5,6,4,5,1,2,5,7,3,3,5,2,3,1,2,1,5,9,9,3,1,3,1,5,4,1,2,4,2,6,4,4,1,1,2,1,1,-1,2,2,1,2,1,2,4,3,-2,1,-1,1,1,-1,1,1,4,1,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,1,1,-25,1,-47
-54,2,-9,1,-4,1,-7,1,-3,1,-2,1,2,-1,1,1,2,-1,1,-1,2,2,-2,1,2,2,3,1,2,1,1,4,1,3,1,3,4,1,1,3,2,1,8,-1,2,3,4,3,1,6,5,2,2,4,3,4,5,3,5,-1,3,4,2,1,5,-1,5,2,6,7,5,6,4,4,7,8,4,4,6,4,7,4,4,2,2,5,7,3,3,5,2,3,-1,3,1,4,9,9,3,2,2,2,5,4,1,2,3,3,6,4,4,1,1,2,1,1,-1,2,2,1,1,2,2,4,3,-2,1,-1,1,1,-1,1,1,2,3,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,1,1,-26,1,-46
-54,1,1,-8,1,-4,1,-7,1,-3,1,-2,1,2,-1,1,1,2,-1,1,-1,1,3,-2,1,2,2,2,2,2,1,1,4,1,1,2,2,6,1,1,3,1,1,8,1,2,3,4,3,-1,7,3,4,2,4,3,4,5,3,3,2,3,4,2,1,4,1,5,2,6,6,6,5,5,3,6,10,4,4,6,4,6,5,4,2,2,3,9,3,3,3,4,3,-1,3,1,3,8,11,3,2,1,3,4,5,1,2,3,3,4,4,5,2,1,2,1,1,-1,1,3,1,1,2,2,3,3,1,-1,1,-1,1,1,-1,1,-1,3,3,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,1,1,-26,1,-46
-55,2,-8,1,-4,1,-7,1,-3,1,-2,1,1,1,1,1,2,-2,1,1,3,-2,1,2,1,1,4,2,-1,2,2,3,1,2,1,6,1,1,2,2,2,4,5,2,3,4,1,2,4,3,6,2,3,2,7,1,7,-1,5,3,3,3,-1,4,2,3,3,4,7,7,4,7,2,5,10,4,4,7,3,7,4,3,4,3,2,8,3,4,2,5,4,-1,2,2,2,5,10,8,2,1,2,3,4,4,2,2,3,3,6,3,4,1,2,-1,1,1,1,2,1,2,2,1,3,4,1,-1,1,-1,1,-1,1,1,-1,2,4,1,-1,2,-5,1,1,-7,1,1,-1,1,-1,1,-5,2,-26,1,-46
-55,2,-8,1,-5,1,-7,1,-3,1,-1,1,-1,2,-1,1,2,1,-1,1,-1,2,2,-2,2,1,2,4,-1,2,1,1,5,1,2,1,3,4,1,1,3,2,2,7,-1,2,6,1,3,2,5,5,3,2,3,3,4,6,2,5,-1,4,3,2,3,3,2,3,3,5,8,5,7,2,4,8,8,4,5,5,4,6,4,5,1,3,4,7,3,3,5,3,2,1,2,1,6,9,9,2,1,3,1,5,4,1,3,3,3,5,4,5,-1,1,2,1,1,1,1,2,1,2,1,2,4,3,-1,1,-2,1,1,-1,1,1,4,1,1,-1,2,-4,1,-1,1,-7,2,-1,1,-2,1,-4,2,-26,1,-46
-52,2,-8,1,-4,1,-7,1,-3,1,-2,1,2,-1,1,1,2,-1,1,-1,1,3,-2,1,2,2,-1,4,2,-1,2,3,2,1,2,2,6,1,1,2,2,1,6,3,2,3,4,2,1,5,3,5,3,4,3,4,4,4,1,4,3,4,2,1,4,1,5,2,6,6,6,4,6,3,6,9,5,3,7,3,7,4,3,3,3,3,8,4,2,4,3,4,-1,3,1,2,6,12,5,2,1,2,4,6,1,2,2,4,3,5,5,2,1,2,-1,2,-1,1,2,2,1,2,2,2,4,1,-1,1,-1,1,1,-1,1,-1,2,4,1,-1,2,-5,1,1,-7,2,-1,1,-2,1,-4,1,1,-26,1,-49
