3.1415926,0.000#0.040#0.050#0.980#0.030#0.090#0.100#0.530#0.990#0.160,4.600e+01,-00006943,000007041,1,000000046,000000304,000000000,000000000
-76,2,-1,1,1,-2,1,1,-1,1,-1,1,1,1,-2,1,-1,1,2,4,2,3,1,2,6,-1,2,1,4,3,2,4,4,6,8,6,4,6,8,8,6,6,4,5,3,13,8,8,18,12,7,5,11,7,8,5,11,13,9,13,12,7,11,20,14,11,11,16,15,10,12,14,17,5,14,10,11,13,10,19,8,18,12,17,13,15,15,13,7,13,10,14,11,6,11,5,6,10,12,8,7,16,10,9,9,7,6,8,8,9,6,9,2,5,4,7,2,4,4,1,1,3,2,8,-2,1,1,-2,1,-1,2,2,1,-5,1,1,4,-1,1,-4,1,1,-76
-76,2,-2,2,-2,1,1,-1,1,-1,1,-1,2,-2,1,-1,2,1,4,2,4,-1,2,6,1,1,1,4,3,2,4,4,6,8,6,4,6,8,8,6,7,3,5,3,13,8,11,15,13,6,5,11,8,7,6,10,14,8,14,11,7,11,22,12,10,12,15,16,11,11,15,16,5,14,10,11,13,10,20,7,18,12,17,13,16,14,12,8,12,11,14,11,6,11,5,6,10,12,8,7,14,12,10,8,7,6,7,9,10,5,9,2,4,5,7,2,4,4,1,1,3,2,7,1,-1,1,1,-2,1,-1,2,2,1,-5,1,1,4,-1,1,-4,1,1,-76
-76,2,-2,2,-2,1,1,-1,1,-1,1,-1,2,-2,1,-1,2,1,4,2,4,-1,2,6,1,1,1,4,3,2,4,4,6,8,6,4,6,8,7,7,7,3,5,3,13,8,11,15,13,6,5,11,8,7,6,10,14,8,14,10,8,11,22,12,10,12,14,17,10,12,15,16,5,14,10,11,13,10,20,7,18,12,17,13,16,14,12,8,12,11,12,13,6,11,5,6,10,12,8,7,14,12,10,8,7,6,7,9,10,5,9,2,4,5,7,2,4,4,1,1,3,2,7,1,-1,1,1,-2,1,-1,2,2,1,-5,1,1,4,-1,1,-4,1,1,-76
-77,2,1,1,-2,1,1,1,-1,1,-1,1,1,-3,1,2,1,2,4,1,3,5,3,2,-1,4,1,2,3,4,4,8,6,4,6,8,6,6,8,5,5,3,5,8,13,18,8,6,13,10,6,7,8,11,5,10,12,11,13,12,7,13,21,10,11,15,17,10,11,18,14,13,6,11,10,10,13,8,19,12,18,13,17,15,15,7,13,10,13,10,14,12,6,6,5,12,10,6,9,9,16,11,8,7,6,8,8,6,9,2,9,4,5,2,7,5,3,1,1,2,3,-1,8,1,-2,1,1,-1,2,-1,1,2,-4,1,-1,4,1,1,-5,1,1,-76
-76,2,-1,1,1,-2,1,1,-1,1,-1,1,-1,2,-2,1,-1,1,2,4,2,4,-1,2,6,1,1,1,4,3,2,4,4,6,8,6,4,6,8,8,6,7,3,5,3,13,8,8,18,12,7,5,11,8,7,6,10,13,9,14,11,7,11,22,12,10,12,15,16,10,12,15,16,5,14,10,11,13,10,20,7,18,12,17,13,16,14,12,8,12,11,14,11,6,11,6,5,10,12,8,7,14,12,8,10,7,6,8,8,10,5,9,2,4,5,7,2,4,4,1,1,3,2,7,1,-1,1,1,-2,1,-1,2,2,1,-5,1,1,4,-1,1,-4,1,1,-76
-76,2,-2,2,-2,1,1,-1,1,-1,1,-1,2,-2,1,-1,2,1,4,2,4,-1,2,6,1,1,1,4,3,2,3,5,6,8,6,4,5,9,8,6,6,4,4,4,13,8,13,13,12,7,5,11,8,7,6,10,15,7,13,11,8,11,21,13,11,10,14,18,10,12,16,15,6,13,10,11,13,10,20,7,17,13,16,14,16,14,12,8,11,12,12,13,6,11,6,5,10,12,8,7,14,12,9,9,8,5,7,9,10,5,8,3,4,5,7,2,5,3,1,1,2,3,7,1,-1,1,1,-2,1,-1,2,2,1,-5,1,1,4,-1,1,-4,1,1,-76
-76,2,-2,2,-2,1,1,-1,1,-1,1,-1,2,-2,1,-1,2,1,4,2,4,-1,2,6,1,1,1,4,3,2,3,5,6,8,6,4,5,9,7,7,6,4,3,5,14,7,13,13,12,7,5,11,9,6,6,10,15,7,13,11,8,11,21,13,11,10,14,18,10,12,16,15,6,13,10,11,13,10,20,7,17,13,16,14,16,14,13,7,11,12,11,14,6,11,6,5,10,12,8,7,14,12,9,9,8,5,7,9,11,4,7,4,4,5,7,2,5,3,1,1,2,3,7,1,-1,1,1,-2,1,-1,2,2,1,-5,1,1,4,-1,1,-4,1,1,-76
-76,1,1,-1,2,-2,1,1,1,-1,1,-1,1,1,-2,1,-1,2,1,1,5,3,1,4,4,2,-1,4,1,3,2,4,4,6,8,5,5,6,8,8,6,4,6,4,4,10,11,17,9,7,12,8,8,7,8,5,11,14,8,12,12,12,7,23,11,14,7,15,17,10,11,19,13,9,10,9,12,11,12,15,12,18,12,15,15,14,16,11,9,9,14,10,15,8,9,7,4,13,9,8,7,14,12,9,9,9,4,8,8,9,6,5,6,3,6,3,6,4,4,2,-1,4,1,3,5,-1,1,1,-2,1,-1,2,1,2,-4,1,-1,4,1,1,-5,1,1,-76
-77,2,1,1,-2,1,1,1,-1,1,-1,1,1,-3,1,2,1,2,4,1,3,6,2,2,-1,4,1,2,3,4,4,7,7,4,6,8,6,6,8,5,5,3,5,8,13,18,8,6,13,11,5,7,8,11,5,10,12,11,13,12,7,13,21,10,11,16,16,11,10,18,14,14,5,11,10,10,13,8,19,12,18,13,17,15,15,7,13,10,13,10,14,12,6,6,5,12,10,6,9,9,16,10,9,7,6,8,8,6,9,2,9,4,5,2,7,4,4,1,1,2,3,-1,8,1,-2,1,1,-1,2,-1,1,2,-4,1,-1,4,1,1,-5,1,1,-76
-76,2,-2,2,-2,1,1,-1,1,-1,1,-1,2,-2,1,-1,2,1,4,2,4,-1,3,5,1,1,2,3,3,2,2,6,4,10,6,4,4,10,8,6,5,5,3,5,13,8,14,12,12,7,5,11,9,6,6,10,16,6,14,10,8,11,20,14,11,10,16,16,12,9,15,17,6,13,10,11,15,8,18,9,16,14,15,15,18,12,12,8,11,12,10,15,6,11,5,6,10,12,8,7,14,12,10,8,9,4,8,8,10,5,6,5,3,6,7,2,5,3,1,1,2,3,6,2,-1,1,1,-2,1,-1,2,2,1,-5,1,2,3,-1,1,-4,1,1,-76
