3.1415926,0.000#0.880#0.890#0.840#0.900#0.860#0.870#0.920#0.850#0.910#0.930#0.940#0.950#0.010#0.070#0.220#0.040,5.400e+01,-00007984,000008540,1,000000054,000000306,000000000,000000000
-74,1,-1,1,-6,3,-1,1,1,1,-1,1,-1,1,-2,1,-1,4,1,3,1,2,2,3,4,2,2,1,2,2,5,4,4,2,4,6,3,7,5,9,7,9,9,7,11,10,13,10,12,3,9,11,14,10,16,11,6,14,10,22,18,12,11,12,9,14,18,13,12,9,19,9,13,15,14,15,13,4,12,10,12,12,14,16,13,11,5,12,9,9,11,6,8,10,8,9,6,8,9,8,5,10,8,4,6,8,6,3,6,2,1,1,8,-1,2,1,4,1,-1,1,1,1,1,-7,1,-3,1,-2,1,-11,1,-77
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,2,2,1,2,5,2,5,3,5,1,4,5,5,7,8,8,9,9,12,6,13,10,14,8,9,3,13,12,13,13,7,10,9,15,19,21,13,9,11,11,20,12,9,16,19,9,13,9,13,16,13,15,11,5,13,8,13,14,14,15,8,8,9,12,12,8,7,6,9,10,6,9,9,7,6,8,10,8,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,2,2,1,2,5,2,5,3,5,1,4,5,5,7,8,8,9,9,12,6,13,10,14,8,9,3,13,12,12,14,7,10,9,15,19,21,12,10,11,11,20,12,10,15,19,9,13,9,14,15,12,16,11,5,12,9,13,14,14,15,8,8,9,12,12,8,7,6,9,10,6,9,9,7,6,8,10,8,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,2,-1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,3,1,1,2,5,2,5,3,5,1,4,5,4,8,8,8,8,10,12,6,14,9,15,7,9,3,13,12,13,13,7,10,10,14,18,22,13,9,11,11,19,13,9,16,19,9,12,10,12,17,12,16,11,5,14,7,13,14,11,18,8,8,10,11,13,7,6,7,7,12,6,9,9,7,6,8,11,7,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,1,-1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,2,2,2,1,5,2,5,3,5,1,3,6,5,7,7,9,9,9,11,7,13,10,14,8,9,3,13,12,12,14,7,10,9,15,19,21,12,10,11,11,20,12,10,15,20,8,13,9,14,15,13,15,11,5,12,9,13,14,14,15,8,8,10,11,11,9,7,6,9,10,6,9,9,7,6,8,9,9,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,2,2,1,2,5,2,5,3,5,1,4,5,5,7,8,8,9,9,12,6,14,9,14,8,9,3,13,12,14,12,7,10,10,14,18,22,12,10,12,10,20,12,9,16,19,9,12,10,11,18,12,16,11,5,13,8,13,14,12,17,8,8,10,11,12,8,6,7,8,11,6,9,9,7,6,8,10,8,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,2,2,1,2,5,2,5,3,5,1,4,5,5,7,8,8,9,9,12,6,13,10,14,8,9,3,13,12,13,13,7,10,10,14,19,21,12,10,11,11,20,12,9,16,19,9,13,9,12,17,12,16,10,6,13,8,13,14,13,16,8,8,9,12,12,8,7,6,8,11,6,9,9,7,6,8,10,8,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,1,4,2,2,2,2,4,3,2,2,2,1,5,2,4,4,5,1,3,6,5,7,7,9,9,9,11,7,13,10,14,8,9,3,13,12,12,14,8,9,9,15,18,22,12,10,11,11,18,14,10,15,21,7,14,8,15,14,13,15,12,4,12,9,13,14,14,15,7,9,10,11,11,9,7,6,9,10,6,9,8,8,5,9,9,9,6,4,5,9,5,4,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,2,3,2,2,1,3,4,3,2,2,1,2,5,2,5,3,5,1,4,5,4,8,8,8,8,10,12,6,14,9,15,7,9,3,13,12,13,13,7,10,10,14,18,22,12,10,11,11,20,12,9,16,19,9,12,10,11,18,12,16,11,5,13,8,13,14,12,17,8,8,10,11,13,7,6,7,7,12,6,9,9,7,6,8,10,8,6,4,6,8,4,5,1,2,7,2,2,-1,4,1,1,-1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,1,4,2,2,1,3,4,3,2,2,2,1,5,2,4,4,5,1,3,6,5,7,7,9,9,9,11,7,13,10,14,8,9,3,14,11,12,14,8,9,9,15,19,21,12,10,11,11,18,14,10,15,20,8,14,8,15,14,13,15,11,5,12,9,13,14,14,15,7,9,10,11,11,9,7,6,9,10,6,9,8,8,5,9,9,9,6,4,5,9,4,5,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
-75,1,-1,1,-4,2,1,1,-1,1,1,1,-1,1,-4,1,1,4,2,2,2,2,4,3,2,2,2,1,5,2,4,4,4,2,3,6,5,7,7,9,9,9,12,6,13,10,14,8,9,3,13,12,12,14,7,10,9,15,18,22,12,10,11,11,18,14,10,15,21,7,14,8,15,14,13,15,12,4,11,10,13,14,14,15,7,9,9,12,11,9,7,6,9,10,6,9,8,8,5,9,8,10,6,4,5,9,5,4,1,2,7,2,2,-1,4,1,-1,1,1,1,1,1,-6,1,-3,1,-4,1,-11,1,-76
