3.1415926,0.000#0.330#0.300#0.350#0.680#0.690#0.670#0.090#0.130#0.140#0.120#0.660,3.600e+01,-00005877,000005211,1,000000036,000000308,000000000,000000000
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,2,2,-2,2,-1,1,2,1,1,2,1,2,3,3,3,6,5,2,2,4,3,1,3,1,4,3,9,3,5,4,4,10,3,6,5,9,-1,6,4,6,2,6,5,3,5,6,5,9,3,5,6,7,9,7,3,11,7,10,8,8,10,15,6,7,13,10,9,7,8,17,4,12,7,13,17,10,12,12,14,11,11,7,11,7,7,10,9,11,7,7,6,7,12,8,15,12,6,3,6,5,8,5,10,7,13,5,7,5,16,7,6,5,5,5,4,5,7,2,2,6,5,4,6,4,6,2,2,5,7,4,2,2,2,1,3,2,2,2,3,6,1,3,2,1,2,1,3,-1,1,3,2,1,1,-1,1,-1,1,-3,1,-3,1,2,3,3,-4,1,-3,1,-10,1,-5,1,-29
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,2,2,-2,2,-1,1,1,3,-2,3,1,4,4,2,4,7,1,3,-1,7,1,3,2,3,2,10,3,5,4,4,9,4,9,1,10,-1,7,3,6,2,6,5,3,5,6,5,8,4,9,2,5,10,6,5,7,11,12,6,11,7,9,12,10,10,7,12,7,8,12,9,11,8,11,19,12,10,10,16,9,13,8,10,8,6,9,10,12,6,7,6,14,5,7,16,9,9,6,3,7,6,5,10,12,8,5,7,11,9,8,6,6,4,5,3,7,6,3,1,8,3,5,5,4,6,1,3,7,5,5,1,1,3,2,2,1,3,2,3,5,2,3,2,2,1,2,2,-2,4,2,2,-2,1,-1,1,-3,1,-3,1,4,-1,3,1,-3,1,-3,1,-11,1,-4,1,-29
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,2,2,-2,2,-1,1,1,3,-2,3,1,4,4,2,4,7,1,3,-1,7,1,3,3,2,2,10,3,5,4,4,8,5,9,1,10,-1,7,3,6,2,6,5,3,5,6,5,8,4,9,2,5,10,6,5,8,10,12,6,11,7,9,12,10,10,7,12,7,8,12,9,11,8,12,18,11,11,10,16,9,13,8,10,8,6,9,10,12,6,8,5,14,5,8,15,9,9,6,3,6,7,5,10,12,8,4,8,11,9,8,6,5,5,5,3,7,6,1,3,8,3,5,5,4,6,1,3,7,5,5,1,1,3,2,2,2,2,2,3,5,2,3,2,2,1,2,2,-2,4,2,2,-2,1,-1,1,-3,1,-3,1,4,-1,3,1,-3,1,-3,1,-11,1,-4,1,-29
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,2,2,-2,1,1,1,1,3,-2,3,1,4,4,2,4,7,1,3,-1,7,1,3,2,3,3,9,3,5,4,4,9,4,9,1,10,-1,7,3,6,2,6,5,3,5,6,5,8,4,9,2,5,10,6,5,7,11,12,6,11,7,9,12,10,10,7,12,7,8,11,10,11,8,11,19,13,9,10,16,10,12,9,9,8,6,8,11,11,7,7,6,14,5,8,15,8,10,6,3,7,6,5,10,11,9,5,7,11,9,8,6,5,5,5,3,7,6,3,1,7,4,6,4,4,6,1,3,7,5,5,1,1,3,2,2,2,2,2,3,5,2,3,2,2,1,2,2,-2,4,2,2,-2,1,-1,1,-3,1,-3,1,4,-1,3,1,-3,1,-3,1,-11,1,-4,1,-29
-58,1,-6,1,-4,1,-1,1,1,-2,1,1,-2,2,-3,3,1,-3,2,2,-1,3,-2,3,4,1,3,3,4,7,1,3,2,5,1,3,3,2,4,8,5,3,4,4,3,10,6,4,6,4,5,5,2,6,6,5,5,3,3,8,6,6,6,5,6,9,4,7,9,9,10,8,10,8,9,12,11,8,10,10,8,7,5,16,9,10,14,16,15,7,11,14,12,11,10,8,8,6,8,11,9,9,8,5,14,5,10,13,9,9,5,4,7,6,8,6,15,6,7,5,15,4,6,9,5,5,1,7,9,4,3,1,5,6,6,4,5,5,1,3,8,4,5,1,-1,4,3,-1,3,2,3,2,5,2,3,2,2,1,2,2,-2,4,2,1,1,-1,1,-1,1,-2,1,-3,1,-1,2,2,1,3,-2,1,-3,1,-12,1,-5,1,-28
-58,1,-6,1,-4,1,-1,1,1,-2,1,1,-2,2,-3,2,2,-3,2,2,-1,3,-2,3,4,1,3,3,4,7,1,3,3,4,1,3,3,2,5,7,5,3,4,4,3,10,6,4,6,4,5,5,2,6,6,5,5,3,3,8,6,6,6,5,6,9,4,7,9,9,10,8,10,8,8,13,11,8,10,10,8,7,5,16,9,10,14,16,15,7,11,14,12,11,10,8,8,6,8,11,10,8,8,5,14,5,10,13,9,9,5,4,7,6,7,7,15,6,7,5,15,4,6,9,5,5,1,7,8,5,3,1,5,6,6,4,5,5,1,3,8,4,5,1,-1,4,3,-1,3,2,3,2,5,2,3,2,2,1,2,2,-2,4,2,1,1,-1,1,-1,1,-2,1,-3,1,-1,2,2,1,3,-2,1,-3,1,-12,1,-5,1,-28
-58,1,-6,1,-4,1,-1,1,1,-2,1,1,-2,2,-3,3,1,-3,2,2,-1,3,-2,3,4,1,3,3,4,7,1,3,2,5,1,3,2,3,4,8,5,3,4,4,3,10,6,4,6,4,5,5,2,6,7,4,5,3,3,8,5,7,6,5,6,9,4,7,9,9,10,8,10,8,9,12,11,8,10,10,7,8,5,16,9,10,14,16,15,7,11,14,11,12,10,8,8,6,8,11,9,9,8,5,13,6,10,13,9,9,5,4,7,6,8,6,15,6,7,5,15,4,6,9,5,5,1,7,9,4,3,1,5,6,6,4,5,5,1,3,8,4,5,1,-1,4,3,-1,3,2,3,2,5,2,3,2,2,1,2,2,-2,4,2,1,1,-1,1,-1,1,-2,1,-3,1,-1,2,2,1,3,-2,1,-3,1,-12,1,-4,1,-29
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,1,3,-2,2,-1,1,2,1,1,-1,3,2,3,4,2,6,5,2,2,3,4,1,3,1,4,3,9,4,4,4,4,8,5,7,4,9,-1,7,3,6,2,5,6,4,4,5,6,10,2,7,4,6,10,5,5,10,8,11,7,9,9,12,9,7,13,10,9,7,8,17,4,10,9,13,17,10,12,11,15,11,11,7,11,8,6,9,10,9,9,7,6,8,11,8,15,11,7,2,7,6,7,3,12,9,11,6,6,8,13,8,5,4,6,4,5,5,7,1,3,6,5,4,6,4,6,1,3,5,7,4,2,2,2,2,2,2,2,2,3,5,2,2,3,2,1,2,2,-1,1,2,3,1,1,-1,1,-1,1,-3,1,-3,1,2,3,3,-4,1,-3,1,-10,1,-5,1,-29
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,1,3,-2,2,-1,1,2,1,1,-1,3,2,3,4,2,6,5,1,3,3,4,1,3,1,4,3,9,3,5,4,4,8,5,7,4,9,-1,7,3,5,3,5,6,5,3,6,5,10,2,7,4,6,10,5,5,10,8,11,7,9,9,10,11,8,12,10,9,6,9,16,5,10,9,14,16,11,11,10,16,10,12,7,11,8,6,8,11,8,10,6,7,9,10,8,15,11,7,3,6,6,7,3,12,10,10,5,7,10,11,8,5,4,6,4,5,6,6,1,3,6,5,5,5,4,6,1,3,6,6,4,2,2,2,2,2,2,2,2,3,5,2,2,3,1,2,2,2,-1,1,3,2,1,1,-1,1,-1,1,-3,1,-3,1,2,2,4,-4,1,-3,1,-10,1,-5,1,-29
-58,1,-5,1,-6,1,1,1,-3,2,-2,1,1,-2,1,3,-2,2,-1,1,2,1,1,-1,3,2,3,4,2,5,6,1,3,3,4,1,3,1,4,2,10,3,5,4,4,8,5,7,4,9,-1,7,3,5,3,5,6,5,3,6,5,10,2,7,4,6,10,5,5,9,9,11,7,9,9,10,11,8,12,10,9,6,9,16,5,11,8,14,16,11,11,9,17,10,12,7,11,8,6,8,11,9,9,6,7,9,10,8,15,11,7,3,6,6,7,4,11,10,10,5,7,10,11,8,5,4,6,4,5,6,6,1,3,6,5,5,5,4,6,1,3,6,6,4,2,2,2,2,2,2,2,2,3,5,2,3,2,1,2,2,2,-1,1,3,2,1,1,-1,1,-1,1,-3,1,-3,1,2,2,4,-4,1,-3,1,-10,1,-5,1,-29
