3.1415926,0.000#0.860#0.930#0.960#0.940#0.950#0.850#0.870#0.980#0.530#0.970#0.840#0.030,1.000e+00,-00000254,000000262,0,000000001,000000516,000000000,000000000
-65,1,-25,1,-11,1,-5,1,-3,1,-2,1,-2,1,-5,2,-3,1,1,-2,1,1,-4,1,1,-4,1,-2,1,-2,1,1,-1,2,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,4,3,-1,1,2,1,2,2,2,2,4,1,2,3,1,5,3,7,4,4,3,2,4,2,3,3,6,2,7,4,4,3,3,3,2,-1,1,7,4,3,5,7,2,4,7,4,1,2,6,7,5,5,4,11,5,7,8,3,9,6,4,7,5,11,6,8,11,9,6,3,5,2,6,10,5,5,8,3,7,6,7,10,14,8,8,5,5,6,6,8,13,4,5,6,3,9,4,4,5,8,4,4,6,9,9,4,6,3,3,6,8,9,13,4,11,8,4,6,8,5,5,4,3,4,8,-1,5,2,2,10,3,5,5,4,3,6,4,7,9,3,5,1,3,4,3,3,-1,3,7,4,2,4,3,1,3,3,5,2,1,2,1,6,3,1,3,1,1,-1,2,2,1,-1,1,-2,1,1,3,-1,4,-2,2,2,3,2,-1,2,-1,1,2,-1,1,-2,1,1,2,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-14,1,-19,1,-70
-65,1,-26,1,-11,1,-5,1,-3,1,-1,1,-3,1,-5,2,-3,1,1,-1,1,-1,1,-4,1,1,-4,1,-2,1,-2,1,1,1,1,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,7,1,3,3,4,1,4,2,6,2,8,4,4,3,2,3,2,1,1,6,4,4,5,6,2,4,7,4,1,3,5,7,6,4,5,11,6,6,7,4,8,8,3,6,8,8,7,9,11,7,6,4,5,1,7,9,5,5,8,4,6,7,8,11,13,6,9,5,5,7,6,6,14,3,5,6,3,9,4,4,5,8,6,5,4,12,6,4,5,3,4,5,8,10,14,6,7,9,3,8,6,5,6,3,3,4,8,1,4,2,4,8,3,7,4,3,4,7,3,6,9,5,4,-1,4,3,3,3,1,3,7,3,3,3,3,3,1,3,5,2,1,2,5,3,2,1,3,2,-2,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,4,1,1,1,-1,2,1,-1,1,-2,1,2,1,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-13,1,-20,1,-69
-66,1,-25,1,-11,1,-5,1,-3,1,-1,1,-3,1,-5,2,-3,1,1,-1,1,-1,1,-4,1,1,-4,1,-2,1,-2,1,1,-1,2,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,6,2,3,2,5,1,3,3,6,2,7,4,4,3,3,3,2,-1,2,6,4,4,4,7,2,4,7,4,1,2,6,7,5,5,4,12,5,7,7,3,9,7,3,7,6,10,6,8,12,8,6,4,4,2,6,10,5,5,8,3,7,7,8,10,13,7,8,6,5,7,5,7,14,3,5,6,3,9,4,4,5,8,6,3,5,9,9,4,6,3,4,5,8,9,14,5,9,9,3,7,7,5,6,3,3,4,8,-1,5,2,4,8,3,5,5,4,3,8,3,6,9,3,6,-1,3,4,3,3,-1,3,7,4,2,4,3,2,2,3,5,2,1,2,4,4,2,1,3,1,1,-1,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,3,2,1,1,-1,1,2,-1,1,-2,1,1,2,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-14,1,-19,1,-69
-66,1,-25,1,-11,1,-5,1,-3,1,-2,1,-2,1,-5,2,-3,1,1,-2,1,1,-4,1,1,-4,1,-2,1,-2,1,1,-1,2,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,4,4,3,2,5,1,3,3,6,2,7,4,4,3,3,3,2,-1,2,6,4,3,5,7,2,4,7,4,1,2,6,7,5,5,4,12,4,7,8,3,9,7,3,7,6,10,6,8,12,8,6,3,5,2,6,10,5,5,8,3,7,7,8,9,13,8,8,6,5,6,6,7,14,3,5,6,3,9,4,4,5,8,5,4,5,9,9,4,6,3,4,5,8,9,14,5,9,9,3,7,7,5,6,3,3,4,8,-1,5,2,3,9,3,5,5,4,3,7,4,6,9,3,6,-1,3,4,3,3,-1,3,7,4,2,4,3,1,3,3,5,2,1,2,3,5,2,1,3,1,1,-1,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,3,2,1,1,-1,1,2,-1,1,-2,1,1,2,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-14,1,-19,1,-69
-66,1,-25,1,-11,1,-5,1,-3,1,-2,1,-2,1,-5,2,-3,1,1,-1,1,-1,1,-4,1,1,-4,1,-2,1,-2,1,1,-1,2,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,6,2,3,2,5,1,3,3,6,2,7,4,4,3,3,3,2,-1,2,6,4,4,4,7,2,4,7,4,1,2,6,7,5,5,4,12,5,7,7,3,9,7,3,7,6,10,6,8,12,8,6,4,4,2,6,10,5,5,8,3,7,7,8,10,13,7,8,6,5,7,5,7,14,3,5,6,3,9,4,4,5,8,6,3,5,9,9,4,6,3,4,5,8,9,14,5,9,9,3,7,7,5,6,3,3,4,8,-1,5,2,3,9,3,5,5,4,3,8,3,6,9,3,6,-1,3,4,3,3,-1,3,7,4,2,4,3,2,2,3,5,2,1,2,3,5,2,1,3,1,1,-1,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,3,2,1,1,-1,1,2,-1,1,-2,1,1,2,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-14,1,-19,1,-69
-66,1,-25,1,-11,1,-5,1,-3,1,-2,1,-2,1,-5,2,-3,1,1,-1,1,-1,1,-4,1,1,-4,1,-2,1,-2,1,1,-1,2,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,6,2,3,2,5,1,3,3,6,2,7,4,4,3,3,3,2,-1,2,6,4,4,4,7,2,4,7,4,1,2,6,7,5,5,4,12,5,7,7,3,9,7,3,7,6,10,6,8,12,8,6,4,4,2,6,10,5,5,8,3,7,7,8,10,12,8,8,6,5,6,6,7,14,3,5,6,3,9,4,4,5,8,5,4,5,9,9,4,6,3,4,5,8,9,14,5,9,9,3,7,7,5,6,3,3,4,8,-1,5,2,3,9,3,5,5,4,3,8,3,6,9,3,6,-1,3,4,3,3,-1,3,7,4,2,4,3,1,3,3,5,2,1,2,3,5,2,1,3,1,1,-1,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,3,2,1,1,-1,1,2,-1,1,-2,1,1,2,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-14,1,-19,1,-69
-65,1,-26,1,-11,1,-5,1,-3,1,-1,1,-3,1,-5,2,-3,1,1,-1,1,-1,1,-4,1,1,-4,1,-2,1,-2,1,1,1,1,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,7,1,3,3,4,1,4,2,6,2,8,4,4,3,2,3,2,1,1,6,4,4,5,6,2,4,8,3,1,3,5,7,6,4,5,11,6,6,7,4,8,8,3,6,8,8,7,10,10,7,6,4,5,1,7,9,5,5,8,4,6,7,8,11,13,6,9,5,5,7,7,6,13,3,5,6,3,9,4,4,5,8,6,5,4,12,6,4,5,3,4,5,8,10,14,6,7,9,3,8,6,5,6,4,2,4,8,1,4,2,4,8,4,6,4,3,4,7,3,6,9,5,4,1,3,3,3,3,1,3,7,3,3,3,3,3,1,3,5,2,1,2,5,3,2,1,3,2,-2,2,2,1,-1,1,-2,1,2,2,-1,4,-1,1,1,2,4,1,1,1,-1,2,1,-1,1,-2,1,2,1,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-13,1,-20,1,-69
-65,1,-26,1,-11,1,-5,1,-3,1,-1,1,-3,1,-5,2,-3,1,1,-1,1,-1,1,-4,1,1,-4,1,-2,1,-2,1,1,1,1,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,5,2,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,7,1,3,3,4,1,4,2,6,2,8,4,4,3,2,3,2,1,1,6,4,4,4,7,2,4,7,4,1,3,5,7,6,4,4,12,6,6,7,4,8,8,3,6,8,8,7,8,12,7,6,4,5,1,7,9,5,5,8,4,6,7,8,11,13,6,9,5,5,7,6,6,14,3,5,6,3,9,4,4,5,8,6,5,4,12,6,4,5,3,4,5,8,10,14,6,7,9,3,8,6,5,6,3,3,4,8,1,4,2,4,8,3,7,3,4,4,7,3,6,9,5,4,-1,4,3,3,3,1,3,7,3,3,3,3,3,1,3,5,2,1,2,5,3,2,1,3,2,-2,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,4,1,1,1,-1,2,1,-1,1,-2,1,2,1,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-13,1,-20,1,-69
-66,1,-25,1,-11,1,-5,1,-3,1,-2,1,-2,1,-5,2,-3,1,1,-2,1,1,-4,1,1,-4,1,-2,1,-2,1,1,-1,2,1,2,1,2,1,2,1,1,-1,1,2,1,2,1,1,4,3,-1,1,2,1,3,1,2,2,4,1,2,3,1,5,3,7,4,4,3,2,5,1,3,3,6,2,7,4,4,3,3,3,2,-1,1,7,4,3,5,7,2,4,7,4,1,2,6,7,5,5,4,12,4,7,8,3,9,6,4,7,6,10,6,8,11,9,6,3,5,2,6,10,5,5,8,3,7,6,7,10,14,8,8,6,4,6,7,7,13,4,5,6,3,9,4,4,5,8,5,3,6,9,9,4,6,3,4,5,8,9,13,5,10,9,3,6,8,5,6,3,3,4,8,-1,5,2,3,9,3,5,5,4,3,7,4,6,9,3,5,1,3,4,3,3,-1,3,7,4,2,4,3,1,3,3,5,2,1,2,3,5,2,1,3,1,1,-1,2,2,1,-1,1,-2,1,2,2,-1,4,-2,2,2,3,2,1,1,-1,1,2,-1,1,-2,1,1,2,-1,1,-1,1,-7,1,1,1,-1,1,-2,1,-15,1,-7,1,-14,1,-19,1,-69
-65,1,-26,1,-11,1,-5,1,-2,1,-2,1,-3,1,-4,1,1,-2,1,-1,1,-1,1,-1,1,-4,1,1,-3,1,-2,1,-3,2,-1,1,2,-1,3,1,2,1,1,2,-2,3,-1,2,2,1,1,6,-1,1,1,1,2,2,2,3,2,2,3,1,3,1,4,4,7,7,2,2,3,3,3,3,4,4,3,7,5,2,3,4,2,1,1,1,8,3,4,5,6,4,6,3,3,2,6,5,6,5,2,9,7,10,4,7,3,8,8,6,3,10,7,7,12,9,9,3,3,4,2,10,7,6,4,9,3,4,9,8,10,13,7,9,6,4,8,4,11,9,7,3,4,3,10,4,5,6,5,7,6,5,8,6,4,7,2,4,6,9,11,10,6,8,8,4,10,4,6,7,1,2,8,4,4,2,1,8,5,5,5,4,2,7,5,4,9,5,5,3,2,3,3,3,2,2,6,4,3,4,3,2,2,2,3,5,1,3,-1,7,2,2,1,3,1,-1,2,1,2,-2,1,-2,2,3,-1,2,2,-1,2,-1,4,3,-1,1,1,1,1,1,-1,1,-2,1,2,1,1,-2,1,-7,1,1,1,1,-3,1,-14,1,-8,1,-13,1,-20,1,-69
