3.1415926,0.000#0.300#0.650#0.660#0.230#0.240#0.640#0.760#0.770#0.570#0.630,4.600e+01,-00007405,000006671,1,000000046,000000306,000000000,000000000
-76,2,-10,1,1,1,1,-1,1,2,-3,3,1,-1,1,1,3,1,-1,1,-1,3,2,4,1,1,6,3,5,2,3,3,4,3,4,5,5,5,5,3,2,6,8,7,10,5,9,7,7,9,7,10,3,7,8,11,11,9,12,14,6,10,17,8,11,7,9,11,13,15,13,12,31,13,17,11,16,14,15,12,10,12,13,17,6,11,6,13,9,6,16,15,9,11,8,13,8,8,5,7,10,6,4,7,13,9,6,6,6,6,7,6,5,6,3,3,4,5,5,6,2,3,2,1,5,2,5,5,4,3,1,2,1,4,1,3,-1,3,1,2,1,-1,1,3,-4,2,1,-1,1,-68
-76,1,1,-9,1,-1,2,1,-1,1,2,-2,1,2,-1,1,1,1,1,3,-1,1,-1,3,4,2,1,1,5,4,5,2,4,2,4,3,5,4,8,2,2,6,2,6,7,8,8,7,9,7,8,8,6,11,6,4,8,11,10,10,16,10,4,12,14,11,15,2,10,11,17,11,10,15,31,13,16,12,17,13,18,9,14,8,16,14,4,13,11,8,10,5,12,19,11,9,9,12,7,9,6,6,9,7,5,6,13,9,7,5,5,7,6,7,6,5,4,2,2,7,7,4,2,3,2,1,5,1,7,4,5,2,1,2,-1,5,3,1,3,-1,2,1,1,-1,3,1,-4,3,-2,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,3,-2,1,1,1,-1,4,-1,1,2,1,3,3,1,1,3,6,3,4,3,3,2,5,6,3,8,2,3,5,4,3,5,11,6,9,7,9,8,8,5,12,7,3,7,12,9,11,14,12,5,11,9,16,12,5,8,13,19,9,5,20,20,24,16,12,13,17,14,13,12,10,16,14,3,13,13,7,6,9,12,19,12,8,10,11,5,11,5,7,7,8,8,4,8,14,6,6,7,5,5,8,4,7,3,3,2,7,8,3,-1,5,2,1,4,2,5,6,6,1,-1,3,2,3,3,1,3,-1,1,2,-1,1,2,2,-4,2,1,-1,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,3,-2,1,1,1,-1,4,-1,1,2,1,3,3,1,1,3,6,3,4,3,3,2,5,6,3,8,2,3,5,4,3,6,10,6,9,7,9,9,7,5,12,7,3,7,12,9,11,14,12,5,11,9,16,11,6,8,13,19,9,5,20,20,24,16,12,12,18,14,13,12,10,16,14,3,13,13,7,6,9,12,19,13,7,10,11,5,11,5,7,7,8,8,4,8,14,6,6,7,5,5,8,4,7,3,3,2,7,8,3,-1,5,2,1,4,2,5,6,6,1,-1,3,2,3,3,1,3,-1,1,2,-1,1,2,2,-4,2,1,-1,1,-68
-76,2,-10,1,1,1,1,-1,1,2,-2,1,2,-1,1,1,1,1,3,-1,1,-1,3,2,4,1,1,5,4,5,2,4,2,3,4,6,3,8,2,5,3,3,5,6,9,8,7,9,7,7,9,6,11,5,5,8,11,13,7,14,12,6,10,13,12,15,3,8,12,17,11,10,15,29,15,16,12,18,12,17,10,13,9,16,14,4,13,10,9,11,4,16,15,9,11,9,12,8,8,6,6,8,8,5,6,12,10,7,5,5,7,7,6,5,6,4,2,3,6,7,4,2,3,2,1,5,2,6,4,4,3,1,2,-1,5,3,1,2,1,2,1,1,-1,3,1,-4,3,-2,1,-68
-76,2,-10,1,1,1,1,-1,1,2,-2,1,2,-1,1,1,1,1,3,-1,1,-1,3,3,3,1,1,5,4,5,2,4,2,3,4,5,4,8,2,3,5,3,5,6,9,8,7,9,7,7,9,6,11,5,5,8,11,12,8,15,11,6,10,13,12,15,3,9,11,17,11,10,15,30,14,16,12,19,11,17,10,13,9,16,14,4,13,10,9,11,4,16,15,9,11,9,12,8,8,6,6,8,8,5,6,12,10,7,5,5,7,6,7,5,6,4,2,3,6,7,4,2,3,2,1,5,2,6,4,4,3,1,2,-1,5,3,1,2,1,2,1,1,-1,3,1,-4,3,-2,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,3,-2,1,1,1,-1,4,-1,1,2,1,4,2,2,-1,3,6,3,4,3,3,2,5,6,3,8,2,4,4,4,3,5,11,7,8,7,9,8,8,4,13,7,3,7,12,9,11,14,12,5,11,10,15,12,5,8,13,18,10,4,21,20,24,16,12,13,17,14,13,12,10,16,14,4,12,13,7,6,9,12,19,12,8,10,11,5,11,5,7,7,8,7,5,8,14,6,6,8,4,5,8,4,7,3,3,2,7,8,3,-1,5,2,1,4,2,5,6,6,1,-1,3,2,3,3,1,3,-1,1,2,-1,1,2,2,-4,2,1,-1,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,3,-2,1,1,1,-1,4,-1,1,2,1,3,3,1,1,3,6,1,6,3,3,2,5,7,2,8,2,3,5,4,3,6,10,3,12,7,9,8,8,6,11,7,3,7,12,10,10,14,12,7,9,6,19,11,6,9,12,16,12,7,18,19,25,15,13,15,15,13,14,11,11,15,15,5,11,14,6,6,9,13,18,13,7,11,10,7,9,6,6,6,9,7,5,10,12,7,5,7,5,5,8,5,6,2,4,3,5,9,3,-1,5,1,2,4,2,5,6,5,2,-1,3,2,3,3,1,3,-1,1,2,-1,1,2,2,-4,1,2,-1,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,3,-2,1,1,1,-1,4,-1,1,2,1,3,3,1,1,3,6,1,6,3,3,2,5,7,2,8,2,3,5,4,3,6,10,3,12,7,9,8,8,6,11,7,3,8,11,9,11,14,12,7,9,6,19,11,6,9,12,16,12,7,18,19,25,15,13,15,15,13,14,11,11,15,15,5,11,15,5,5,10,13,18,13,7,11,10,7,9,6,6,7,8,7,5,10,12,7,5,7,5,5,8,5,6,2,4,3,5,9,3,-1,5,1,2,4,2,5,6,5,2,-1,3,2,3,3,1,3,-1,1,2,-1,1,2,2,-4,1,2,-1,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,2,1,-1,1,1,1,-1,4,-1,1,2,1,4,2,2,-1,4,5,3,4,3,3,3,4,6,3,7,3,3,5,4,3,6,10,7,8,7,9,6,10,5,12,7,3,7,12,8,12,14,12,4,12,10,15,13,4,8,13,18,10,5,20,22,22,15,13,13,17,14,13,12,10,15,15,4,12,13,7,7,8,13,18,12,8,10,11,6,10,5,7,7,8,7,5,8,14,6,6,7,5,4,9,5,6,4,2,1,8,8,3,-1,5,2,1,4,2,5,6,6,1,-1,3,2,3,4,-1,3,-1,1,2,-1,1,2,2,-4,2,1,-1,1,-68
-76,1,1,-8,1,-1,1,1,1,-1,1,2,-2,3,-2,1,1,1,-1,4,-1,1,2,1,4,2,2,-1,3,6,3,4,3,3,2,5,6,3,8,2,3,5,4,3,5,11,7,8,7,9,9,7,4,13,7,3,7,12,9,11,14,12,4,12,10,15,12,5,8,13,18,10,4,21,20,24,17,11,13,17,14,13,12,10,16,14,4,12,14,6,6,9,12,19,12,8,10,11,5,11,5,7,7,8,7,5,8,14,6,6,8,4,5,8,4,7,3,3,2,7,8,3,-1,5,2,1,4,2,5,6,6,1,-1,3,2,3,4,-1,3,-1,1,2,-1,1,2,2,-4,2,1,-1,1,-68
