3.1415926,0.000#0.850#0.080#0.660#0.860#0.670#0.690#0.090#0.100#0.130#0.710#0.790#0.140#0.540#0.680,2.000e+00,-00000343,000000313,1,000000002,000000328,000000000,000000000
-82,1,-17,1,-7,3,-2,1,1,3,-1,1,2,1,-1,2,3,-1,2,1,2,2,4,-1,1,4,5,4,-1,4,5,4,7,4,4,5,7,9,5,4,8,9,3,13,13,8,11,7,16,13,13,8,12,9,10,7,11,21,14,20,16,11,10,16,13,12,14,13,9,13,13,11,13,15,10,14,17,9,16,13,9,11,12,11,11,5,7,18,7,7,8,6,11,11,7,12,6,9,7,7,9,1,4,2,4,5,4,9,2,9,4,2,5,4,1,1,1,1,-1,4,1,3,1,2,2,-2,2,-2,1,2,-1,1,-1,1,-4,1,-24,1,-58
-83,1,-17,1,-6,1,2,-2,4,-1,1,-1,1,2,3,-2,3,1,2,1,3,2,2,-1,3,7,4,1,1,5,4,3,7,6,4,5,8,8,5,6,8,13,2,8,13,11,9,7,17,15,10,6,14,9,9,16,13,17,14,18,15,16,9,10,13,15,12,17,8,12,12,10,14,17,8,14,12,17,14,10,7,19,12,4,10,7,13,13,5,9,6,10,11,9,9,9,6,7,8,4,8,3,3,6,2,8,4,7,2,8,3,3,5,2,1,-1,1,3,1,4,1,-1,1,2,2,-1,1,1,-2,2,1,-1,2,-6,1,-24,1,-57
-82,1,-17,1,-7,3,-2,1,1,3,-1,1,2,1,-1,2,1,2,2,1,2,2,4,-1,1,4,5,4,-1,4,3,6,6,5,4,4,5,12,4,5,7,10,4,11,12,10,10,8,15,13,12,10,10,11,9,8,12,19,15,18,16,12,10,16,15,10,14,14,9,13,13,11,11,17,8,16,17,6,19,13,7,11,14,11,10,6,5,19,8,7,7,7,11,10,8,12,6,8,7,8,9,1,4,2,4,5,4,9,3,8,3,3,4,5,1,1,1,1,-1,4,1,3,-1,2,3,-2,2,-3,3,-1,1,-1,1,-4,1,-24,1,-58
-83,1,-17,1,-6,1,2,-2,3,1,1,-1,2,1,3,-1,1,2,1,2,1,3,2,2,-1,3,6,5,1,1,4,5,6,6,4,4,5,9,7,5,8,7,10,5,8,13,11,11,9,14,12,11,8,14,5,11,14,16,18,12,21,13,17,7,14,10,16,11,19,7,10,14,11,14,16,6,16,11,16,16,10,6,19,11,8,8,6,16,9,6,7,7,10,12,11,7,8,7,7,7,4,8,3,3,6,2,9,3,6,4,8,2,4,5,1,1,-1,2,1,2,4,1,-1,2,2,1,-1,1,1,-2,3,-2,1,1,-5,1,-24,1,-57
-83,1,-17,1,-6,1,2,-2,4,-1,1,-1,1,2,3,-2,3,1,2,1,3,2,2,-1,3,7,4,1,1,5,4,3,7,6,4,5,8,8,5,6,8,13,2,8,13,11,9,6,18,15,10,6,14,9,9,16,13,17,14,18,15,16,9,10,13,15,12,17,8,12,12,10,14,17,8,13,13,17,14,10,7,19,12,4,10,7,13,13,5,8,7,11,10,9,9,9,6,7,8,4,8,3,3,6,2,8,4,7,2,8,3,3,5,2,1,-1,1,3,1,4,1,-1,1,2,2,-1,1,1,-2,2,1,-1,2,-6,1,-24,1,-57
-83,1,-17,1,-6,1,2,-2,3,1,1,-1,2,1,3,-1,1,2,1,2,1,3,2,2,-1,3,6,5,1,1,4,5,5,6,5,4,5,9,7,5,8,7,10,5,8,13,11,11,8,15,12,11,8,14,5,11,14,16,18,12,21,13,17,7,14,10,16,11,19,6,11,14,11,14,16,6,16,11,16,16,9,7,19,11,8,8,5,16,10,6,7,7,10,12,11,7,8,7,7,7,4,8,3,3,6,2,8,4,6,4,8,2,4,5,1,1,-1,2,1,2,4,1,-1,2,2,1,-1,1,1,-2,3,-2,2,-6,1,-24,1,-57
-83,1,-17,1,-6,1,2,-2,4,-1,1,-1,2,1,3,-1,1,2,1,2,1,3,2,2,-1,3,6,5,1,1,4,5,5,6,5,4,5,9,7,5,8,7,10,4,9,13,10,12,8,15,12,11,7,15,5,11,15,15,18,12,21,13,17,7,14,10,15,12,19,6,11,14,11,14,16,6,16,11,16,16,9,6,20,11,8,8,4,16,10,7,7,7,10,12,12,6,7,8,5,9,4,8,3,3,7,1,8,4,6,3,9,2,4,5,1,1,-1,2,1,2,4,1,-1,2,2,1,-1,1,1,-2,3,-2,2,-6,1,-24,1,-57
-82,1,-17,1,-7,3,-2,1,1,2,1,1,2,1,-1,2,1,2,2,1,2,2,4,-1,1,4,5,4,-1,4,3,6,6,5,4,4,5,12,4,5,7,10,4,11,12,10,10,8,15,13,12,10,10,11,9,8,12,19,15,18,16,12,10,16,14,11,14,14,9,13,13,11,12,15,9,16,17,6,19,13,7,11,14,11,10,6,5,19,8,7,7,7,11,10,8,12,6,8,7,7,9,2,4,2,4,5,4,9,3,8,3,3,4,5,1,1,1,1,-1,3,2,3,-1,2,3,-2,2,-3,3,-1,1,-1,1,-4,1,-24,1,-58
-82,1,-17,1,-7,3,-2,1,1,2,1,1,2,1,-1,2,1,2,2,1,2,2,4,-1,1,4,5,4,-1,4,3,6,6,5,4,4,5,12,4,5,7,10,4,11,12,10,10,8,15,13,12,10,10,11,9,8,12,19,15,18,16,12,10,16,14,11,14,14,9,13,13,11,12,15,10,15,17,6,19,13,8,10,15,10,10,6,6,18,6,9,7,7,11,10,8,12,6,8,6,8,9,2,4,2,4,5,4,9,3,8,3,3,3,6,1,1,1,1,-1,3,2,3,-1,2,3,-2,2,-3,3,-1,1,-1,1,-4,1,-24,1,-58
-82,1,-17,1,-7,3,-2,1,1,2,1,1,2,1,-1,2,1,2,2,1,2,2,4,-1,1,4,4,5,-1,4,3,5,7,5,3,5,5,12,4,5,7,10,5,10,12,10,10,8,15,13,12,10,9,12,9,7,13,19,14,19,16,12,9,16,15,10,15,14,9,13,12,12,12,14,11,15,17,6,18,14,7,10,16,10,10,6,6,18,6,9,7,7,9,11,10,10,7,8,6,7,10,2,4,2,4,5,3,10,3,8,3,3,3,6,1,1,-1,2,-1,3,3,2,-1,2,3,-2,2,-3,3,-1,1,-1,1,-4,1,-24,1,-58
-83,1,-17,1,-6,1,2,-2,4,-1,1,-1,2,1,3,-1,1,2,1,2,1,3,2,2,-1,3,7,4,1,1,5,4,5,6,5,4,5,9,7,5,8,6,11,4,8,14,10,12,7,16,12,11,7,15,5,11,14,16,16,14,21,13,17,7,14,9,16,12,19,6,10,15,10,15,16,6,15,11,17,16,9,6,20,11,8,7,5,16,11,6,7,7,10,12,12,6,7,8,5,9,4,8,3,3,7,1,8,4,6,3,9,2,3,6,1,1,-1,2,1,2,4,1,-1,2,2,1,-1,1,1,-2,2,1,-1,2,-6,1,-24,1,-57
