0.0000000,0.000#0.280,3.000e+00,-00000521,000000547,1,000000003,000000356,000000000,000000000
-75,1,-3,1,-7,1,-1,2,1,1,1,2,1,2,1,3,4,6,4,4,4,1,4,2,4,7,5,8,6,6,5,7,7,10,8,11,7,10,8,12,7,10,12,11,13,10,7,9,13,13,7,2,6,9,7,10,9,15,11,11,4,5,19,10,7,6,10,9,7,5,7,13,5,7,12,5,9,12,9,7,6,6,4,9,14,5,4,6,9,5,4,7,12,10,4,11,5,17,7,4,6,16,5,11,7,3,12,8,5,4,6,8,16,7,11,5,6,9,10,8,9,10,9,8,11,7,10,13,10,14,9,19,9,5,13,11,15,10,9,12,7,6,12,15,5,9,7,12,9,4,5,5,5,6,5,3,9,7,3,4,-1,2,3,1,-1,3,2,4,4,3,-1,2,-1,1,-1,2,2,3,-2,1,1,-2,1,1,1,2,-7,1,-78
-75,1,-3,1,-7,1,-1,2,1,1,1,1,1,3,1,3,4,6,4,4,4,1,4,2,5,6,5,6,6,7,5,8,6,11,7,12,5,12,8,12,8,8,12,9,17,7,7,9,11,14,8,3,7,9,7,10,9,15,9,13,4,4,12,16,11,4,9,10,4,7,6,12,7,7,12,6,7,13,6,11,3,9,8,5,14,4,3,7,9,4,5,7,13,10,4,9,6,17,8,4,6,15,9,5,7,6,11,8,3,7,3,10,12,12,13,3,6,7,9,11,7,12,7,8,13,6,13,10,13,12,13,14,7,8,16,8,13,12,9,12,6,7,16,11,6,8,8,10,9,4,7,4,6,5,4,4,7,9,4,3,1,1,2,2,-1,2,2,5,3,4,-1,1,1,-1,1,2,-1,5,-3,2,-2,1,1,1,2,-7,1,-78
