0.0000000,0.000#0.600#0.360#0.450#0.380#0.460#0.340#0.350#0.370#0.430#0.440#0.100#0.110#0.120#0.400#0.300#0.330#0.390#0.410#0.090#0.310#0.420#0.070,1.667e-01,-00000027,000000029,0,000000001,000000336,000000000,000000000
-49,1,-13,1,-8,1,2,-1,1,-4,2,2,-2,2,2,-1,2,1,-1,2,2,-1,2,1,1,-2,2,-1,3,2,2,3,2,4,4,2,5,2,3,2,1,2,5,5,2,3,4,6,5,1,6,2,1,2,4,3,1,6,5,8,6,6,7,7,11,5,5,8,5,7,6,10,6,9,13,7,9,12,8,10,7,6,14,6,9,7,5,13,8,10,12,12,11,7,4,11,14,10,10,20,8,9,11,8,11,7,8,10,6,11,7,7,3,5,11,9,4,6,3,5,6,4,4,5,9,7,5,6,3,7,7,1,6,6,7,1,1,6,5,4,4,-1,5,3,3,2,2,1,1,1,-1,1,3,1,2,-5,2,-2,1,-2,2,-3,1,1,-1,1,-1,2,-2,1,-2,1,-5,1,-76
-53,1,-13,1,-8,2,1,-1,1,-4,2,2,-1,1,1,2,1,1,1,1,3,-2,2,2,-2,1,1,1,3,1,3,2,2,6,3,2,5,2,3,1,2,2,7,4,2,1,5,9,2,1,5,2,2,2,4,3,2,7,5,7,7,6,7,8,9,6,7,6,4,7,9,8,7,9,11,8,13,7,12,9,4,8,11,6,10,6,9,12,10,9,11,16,4,7,7,12,15,6,18,14,9,7,12,10,7,9,7,10,9,8,5,6,8,3,9,10,3,8,2,4,7,4,6,5,5,8,8,2,4,8,6,4,4,7,5,1,4,3,5,5,2,2,4,3,3,1,2,1,1,1,-1,1,4,2,-5,2,-3,1,-1,1,1,-3,1,1,-1,1,-1,2,-1,1,-3,1,-5,1,-72
-51,1,-13,1,-8,1,2,-1,1,-5,4,-2,2,1,1,2,1,-1,2,2,-1,2,1,1,-2,1,1,2,3,1,4,1,4,4,3,5,1,4,2,-1,3,4,6,2,3,2,7,6,1,5,3,-1,3,4,2,2,5,6,7,5,8,4,9,12,4,6,7,5,6,7,9,8,9,11,8,9,12,9,8,9,4,15,6,6,11,4,14,5,12,8,16,12,6,4,11,13,12,7,21,7,11,8,10,12,7,8,10,6,11,8,4,5,6,10,9,4,7,3,4,6,5,4,5,8,6,6,7,1,5,9,3,6,6,6,2,1,5,5,4,5,-1,4,4,2,3,1,2,1,1,-1,1,2,2,2,-5,2,-2,1,-2,2,-4,2,-1,1,-1,1,1,-1,1,-3,1,-5,1,-73
-52,1,-13,1,-8,2,1,-1,1,-4,2,2,-1,1,1,2,1,1,1,1,2,1,-1,2,2,-2,1,1,-1,4,1,3,2,2,6,3,2,5,2,3,1,1,2,8,4,1,2,5,6,5,1,5,2,2,2,4,3,2,7,3,9,7,6,6,8,10,5,7,6,4,7,10,7,6,10,12,7,14,7,9,9,5,9,11,7,9,7,8,12,8,11,11,13,8,7,5,12,16,5,19,14,8,9,11,8,8,9,8,10,9,9,5,6,7,2,11,10,3,7,2,4,7,4,7,2,8,8,8,2,4,8,5,3,6,7,5,-1,3,5,4,6,2,2,4,2,3,2,2,1,1,1,-1,1,4,1,1,-4,2,-3,1,-1,1,1,-3,1,1,-1,1,-1,2,-1,1,-3,1,-5,1,-73
-52,1,-12,1,-8,1,2,-2,1,-4,4,-2,2,-1,2,2,1,-1,2,2,-1,2,-1,2,-2,1,1,1,4,1,4,1,2,5,4,4,2,4,2,-1,3,3,7,2,3,-1,9,5,2,2,6,-1,3,4,2,2,4,7,6,4,10,4,7,11,7,5,7,6,4,8,10,6,10,10,8,7,14,10,9,8,5,13,5,9,9,5,13,7,12,8,13,15,4,6,8,16,11,7,21,8,10,6,12,11,9,8,9,6,10,10,4,5,6,8,11,4,6,4,4,3,8,3,5,9,4,7,8,1,4,9,4,5,5,8,2,1,5,4,4,5,1,4,4,1,4,-1,2,2,1,-2,2,3,2,-5,2,-2,1,-2,2,-4,2,-1,1,-1,1,1,-1,1,-3,1,-5,1,-73
-52,1,-13,1,-8,1,2,-1,1,-4,2,2,-1,1,1,2,1,1,1,-1,3,1,-1,2,2,-2,1,1,-1,4,1,3,2,2,6,3,2,5,2,3,1,1,2,7,5,1,2,4,7,4,2,5,2,2,2,4,3,1,6,5,8,8,6,4,8,12,5,7,5,5,7,9,7,7,8,14,6,15,7,7,11,5,8,12,7,9,7,8,11,8,12,11,11,10,7,5,12,15,6,19,14,8,9,10,8,9,7,9,11,8,9,5,7,5,4,11,10,2,8,2,4,7,4,7,2,8,8,6,4,4,8,5,3,6,7,5,-1,2,6,4,6,2,1,5,2,3,2,2,1,1,1,-1,1,4,1,1,-4,2,-3,1,-1,1,1,-3,1,1,-1,1,-1,2,-2,1,-2,1,-5,1,-73
-51,1,-13,1,-8,1,2,-1,1,-5,4,-2,2,2,-1,2,1,-1,2,2,-1,2,1,1,-2,2,-1,2,3,2,3,2,4,4,2,5,2,3,2,1,2,5,5,2,3,4,6,5,1,6,2,1,2,4,3,1,5,6,8,6,6,6,8,11,5,5,7,6,6,6,10,7,9,13,7,9,12,8,10,7,6,14,6,8,8,5,13,7,11,12,11,12,7,4,11,13,11,8,21,7,11,10,9,10,8,8,10,6,10,8,7,3,5,10,10,4,6,3,5,6,4,4,5,8,7,6,6,3,5,9,1,6,6,7,1,1,6,5,4,4,-1,4,4,2,3,2,1,1,1,-1,1,2,2,2,-5,2,-2,1,-2,2,-4,2,-1,1,-1,2,-2,1,-2,1,-5,1,-74
-51,1,-13,1,-8,1,2,-1,1,-5,4,-2,2,2,-1,2,1,-1,2,2,-1,2,1,1,-2,1,1,2,3,2,3,1,4,4,3,5,2,3,2,1,2,4,6,2,3,3,6,6,1,5,3,-1,3,4,3,1,5,6,7,6,7,5,9,11,4,6,7,6,5,7,10,7,9,11,8,9,13,8,9,8,5,15,6,6,10,5,13,7,10,10,14,12,7,3,12,13,11,7,22,6,11,10,8,12,8,8,9,7,10,8,5,4,6,10,10,3,7,3,5,6,4,4,5,8,6,7,6,3,5,9,1,6,6,6,2,1,5,5,5,4,-1,4,4,2,3,1,2,1,1,-1,1,2,2,2,-5,2,-2,1,-2,2,-4,2,-1,1,-1,2,-2,1,-2,1,-6,1,-73
-52,1,-12,1,-8,1,2,-1,1,-5,4,-2,2,-1,2,2,1,-1,2,2,-1,2,1,1,-2,1,1,2,3,1,4,1,4,4,3,5,1,4,2,-1,3,4,6,2,3,1,8,6,1,3,5,-1,3,4,2,2,5,6,7,3,10,4,7,12,6,5,7,6,4,8,10,6,11,10,8,7,15,9,8,8,5,14,5,8,11,3,14,6,12,8,14,14,5,5,9,15,11,7,22,7,10,9,9,13,7,8,9,6,12,8,4,5,6,9,10,4,7,3,4,3,8,4,4,9,5,7,7,1,5,9,3,5,5,8,2,1,5,5,3,6,-1,4,4,2,3,1,1,2,1,-1,1,1,3,2,-5,2,-2,1,-2,2,-4,2,-1,1,-1,1,1,-1,1,-3,1,-5,1,-73
-52,1,-13,1,-8,2,1,-1,1,-4,2,2,-1,1,1,2,1,1,1,1,3,-2,2,2,-2,1,1,1,3,1,3,2,2,6,3,2,5,2,3,1,2,3,6,4,2,1,6,8,2,1,5,2,2,3,3,3,2,7,5,7,7,6,7,8,9,6,7,7,3,8,8,8,8,9,10,8,14,6,12,9,4,9,10,6,10,6,9,12,10,9,11,16,4,7,7,12,15,6,19,13,9,7,12,10,7,9,7,10,9,8,5,6,8,3,9,10,4,7,2,4,7,4,6,5,5,8,8,2,4,8,6,4,4,7,5,1,4,3,5,5,2,2,5,2,3,1,2,1,1,1,-1,1,4,2,-5,2,-3,1,-1,1,1,-3,1,1,-1,1,-1,2,-1,1,-3,1,-5,1,-73
