0.0000000,0.000#0.050,2.000e-01,-00000031,000000037,0,000000001,000000340,000000000,000000000
-52,1,-12,1,1,-1,1,-1,1,-2,2,1,1,1,2,2,-2,1,2,2,4,5,5,5,3,9,1,5,6,6,5,8,9,8,7,12,4,15,8,11,13,21,16,12,17,18,19,37,21,23,18,28,24,25,19,35,36,41,41,43,27,39,36,42,44,34,43,47,54,62,56,51,58,64,69,79,64,59,69,64,52,68,73,83,64,81,63,79,82,78,64,69,91,73,84,75,75,90,74,76,68,68,61,70,58,66,57,63,59,54,53,63,60,64,53,55,50,35,52,51,45,42,45,38,39,48,37,31,35,28,34,35,26,23,18,19,15,16,19,18,10,15,17,14,13,15,10,12,11,9,9,10,4,5,3,6,3,2,6,4,2,7,4,2,-1,2,3,2,-1,2,2,2,-3,1,4,-1,1,1,-1,1,1,-2,1,-1,1,-12,1,-75
-52,1,-12,1,1,-1,1,-1,1,-2,2,1,1,-1,2,3,-2,1,1,3,3,5,5,4,3,8,4,3,5,9,4,8,7,8,7,11,7,16,5,10,16,17,14,17,15,18,16,32,27,24,15,31,22,26,19,29,44,41,36,39,32,39,38,37,42,39,44,42,54,59,53,60,46,69,66,79,68,66,62,61,58,67,62,91,63,79,64,72,88,73,71,65,88,79,83,83,67,83,79,80,65,67,64,77,55,73,45,68,53,60,51,61,64,63,59,51,53,39,47,51,45,42,46,36,40,47,41,31,33,33,30,38,25,25,16,21,13,19,18,16,14,14,15,13,17,16,9,12,11,10,9,9,6,5,4,3,4,4,4,5,3,7,2,3,1,1,3,3,-1,2,2,2,-4,4,1,1,1,-1,1,1,-2,1,-1,1,-12,1,-75
