0.0000000,0.000#0.370#0.260#0.330#0.310#0.320#0.580#0.610#0.490,2.000e-01,-00000036,000000034,0,000000001,000000350,000000000,000000000
-79,1,-5,1,-3,1,-5,1,-5,2,-3,2,-4,1,1,1,-1,3,-1,1,1,1,1,2,-1,5,3,3,1,3,4,2,1,5,3,2,2,1,8,5,-1,3,4,6,-1,12,3,5,6,5,9,8,6,4,5,7,12,13,7,14,11,16,9,13,13,8,11,13,12,16,7,8,9,9,15,9,11,16,13,16,15,12,10,16,13,15,13,6,15,10,12,20,6,11,16,10,12,11,5,15,15,7,6,9,15,8,16,16,10,8,13,6,7,7,4,9,6,3,6,5,4,2,5,4,4,1,5,2,1,3,1,5,5,1,-1,1,2,2,2,1,1,3,1,2,2,2,1,-1,1,-1,1,-9,1,1,-1,1,-5,1,-83
-81,1,-4,1,-4,1,-5,1,-4,1,1,-3,2,-4,1,1,1,-1,3,-1,1,1,1,1,2,-1,5,4,2,1,3,4,2,2,4,3,2,3,2,7,4,3,1,4,5,1,12,3,5,6,5,9,8,5,5,4,10,11,13,7,14,13,14,9,12,14,7,13,12,11,16,8,7,9,12,14,8,12,13,15,16,15,13,10,20,7,17,11,6,16,10,13,18,5,14,13,11,12,11,5,14,15,8,8,7,15,10,14,18,8,9,12,6,7,6,5,10,5,3,5,5,5,2,5,4,4,-1,6,2,1,2,2,6,4,-2,1,2,2,2,1,1,3,1,2,2,2,1,-1,1,1,-10,1,1,-1,1,-5,1,-81
-81,1,-4,1,-4,1,-5,1,-4,2,-3,1,1,-4,2,1,-1,2,1,1,1,1,1,2,-1,4,4,2,2,2,5,1,2,5,2,3,1,2,5,8,-1,3,3,7,-1,9,4,6,6,6,6,8,7,4,6,5,10,13,9,12,14,15,10,11,12,12,7,14,11,18,8,9,7,11,12,11,10,13,15,15,16,13,12,13,17,9,18,4,13,13,11,15,13,7,16,11,11,12,9,6,22,7,5,11,11,11,16,15,10,7,15,5,7,8,6,8,5,3,5,5,7,2,4,3,5,2,3,4,1,2,2,5,4,2,-1,1,1,2,3,1,-1,2,3,-1,4,2,-1,1,1,-1,1,-9,1,1,-1,1,-5,1,-82
-81,1,-4,1,-4,1,-5,1,-4,1,1,-3,2,-4,1,1,1,1,2,-1,1,2,-1,1,2,1,5,3,2,1,3,4,2,2,4,3,3,2,3,7,3,3,2,6,2,3,10,5,5,6,5,10,7,4,4,6,12,9,13,7,15,12,15,7,15,11,8,12,13,14,12,9,9,6,12,14,9,14,13,13,15,15,13,14,18,8,16,10,5,15,12,16,15,3,16,13,11,12,10,6,15,13,7,9,10,14,13,11,17,7,10,11,5,7,7,8,7,4,3,6,5,5,2,5,5,2,1,5,2,2,2,4,4,3,-2,1,3,1,2,1,2,2,1,2,3,1,1,-1,1,1,-10,2,-1,1,-5,1,-82
-81,1,-4,1,-4,1,-5,1,-4,1,1,-2,1,1,-4,2,-1,1,2,1,1,-1,2,-1,2,1,1,6,2,2,1,3,4,2,2,4,3,3,2,3,7,3,3,2,7,1,4,9,5,6,5,5,11,6,4,5,6,11,10,12,10,14,13,13,7,14,11,10,13,11,17,9,9,9,7,11,15,9,13,14,15,14,13,12,14,18,10,16,8,6,14,14,15,16,2,17,12,10,12,12,5,15,12,7,10,10,13,15,11,15,7,10,12,4,7,7,8,7,4,4,5,5,5,4,3,5,2,1,5,2,2,2,4,4,3,-2,1,3,3,-1,1,2,2,1,2,3,1,1,1,-1,1,-10,2,-1,1,-5,1,-82
-81,1,-4,1,-4,1,-5,1,-4,1,1,-2,1,1,-4,1,1,1,2,1,1,-1,2,-1,2,1,1,5,3,2,1,3,4,2,2,4,3,3,2,3,7,3,3,2,6,2,4,9,5,6,5,5,10,7,4,5,5,12,10,12,9,15,11,14,7,15,11,10,13,11,17,9,9,9,5,13,15,8,13,14,14,16,12,13,14,18,8,18,8,6,14,13,16,14,3,17,13,10,12,11,6,15,12,7,10,9,14,14,10,17,7,10,12,4,7,7,8,7,4,4,5,5,5,3,4,5,2,1,5,2,2,2,4,4,3,-2,1,3,3,-1,1,2,2,1,2,3,1,1,-1,1,1,-10,2,-1,1,-5,1,-82
-82,1,-4,1,-4,1,-5,1,-4,1,1,-3,2,-4,1,1,1,-1,3,-1,1,1,1,1,2,-1,5,3,3,1,3,4,2,2,4,3,2,2,3,7,4,3,1,3,6,-1,13,2,6,6,5,9,8,5,5,4,9,12,12,6,16,10,17,8,13,14,7,13,11,11,17,7,8,9,11,13,10,10,15,14,17,15,13,9,19,8,17,12,6,15,11,12,19,5,13,14,10,13,11,4,15,15,8,8,6,16,9,15,15,11,8,12,6,8,6,4,10,6,2,6,5,5,2,4,5,4,-1,6,2,-1,3,2,6,4,-2,1,2,2,2,1,1,3,1,2,2,2,1,-1,1,-1,1,-9,1,1,-1,1,-5,1,-80
-82,1,-5,1,-3,1,-6,1,-4,2,-3,2,-5,2,1,-1,3,-1,1,1,1,1,2,-1,5,3,2,2,3,4,2,1,5,3,2,2,1,7,6,-1,3,4,6,-1,11,4,4,7,5,9,8,5,5,5,7,11,14,6,15,11,16,8,14,11,10,9,15,11,17,7,8,9,9,14,10,11,15,14,15,16,10,12,16,13,13,15,5,15,11,11,21,6,10,15,11,13,9,7,14,16,6,7,9,14,9,16,16,9,9,13,6,7,7,4,8,7,2,7,5,4,2,5,4,4,1,5,2,1,3,1,5,5,1,-1,1,2,2,2,1,1,2,2,2,2,2,1,-1,1,-1,1,-9,1,1,-1,1,-5,1,-80
-82,1,-4,1,-4,1,-5,1,-4,1,1,-2,1,1,-4,2,1,-1,2,1,1,-1,2,1,1,1,2,5,2,2,2,2,5,2,3,4,1,3,2,4,7,2,3,3,6,1,5,8,5,7,5,4,11,6,4,6,5,11,11,11,11,13,13,13,9,14,9,10,13,11,18,8,9,9,7,13,13,10,13,14,16,14,11,13,15,17,9,18,6,11,11,12,16,15,5,16,12,10,11,12,6,17,8,7,10,13,11,14,13,14,7,12,9,7,6,6,7,8,3,4,6,5,4,4,3,5,2,2,4,2,2,2,4,5,2,-2,1,3,3,1,-1,2,2,1,2,4,-1,1,1,-1,1,-10,2,-1,1,-5,1,-81
