0.0000000,0.000#0.110,4.000e+00,-00000691,000000669,1,000000004,000000340,000000000,000000000
-69,1,-5,1,-3,1,1,-1,1,-2,2,3,4,-1,2,7,2,1,5,6,4,9,9,8,8,11,17,16,27,24,21,29,37,48,40,44,47,67,88,92,93,113,92,142,156,164,163,198,185,244,243,288,281,332,354,392,429,487,457,553,557,613,662,722,738,834,845,927,930,1075,1080,1220,1177,1244,1230,1326,1373,1461,1547,1610,1641,1650,1745,1828,1857,1945,1918,2012,2020,2089,2060,2127,2125,2179,2168,2171,2175,2264,2235,2189,2226,2158,2102,2084,2099,2075,2098,1948,1957,1897,1858,1793,1778,1713,1691,1559,1535,1491,1490,1341,1369,1214,1214,1108,1129,1010,985,899,903,818,800,674,716,609,646,556,526,450,485,397,364,337,276,280,287,273,234,195,197,161,163,103,125,89,105,98,79,51,75,53,50,32,30,35,26,20,20,26,17,14,9,7,7,5,8,6,9,1,6,3,3,3,1,1,2,1,3,1,-9,1,-67
-69,1,-4,1,-4,1,1,-1,1,-2,2,2,5,1,1,7,2,-1,6,6,4,8,10,7,9,14,14,13,27,24,24,34,31,42,44,47,44,68,87,93,94,107,97,143,152,166,158,201,186,237,249,284,279,332,349,405,416,494,444,567,550,626,647,721,733,851,836,932,917,1043,1109,1209,1178,1237,1253,1319,1362,1465,1536,1637,1628,1619,1757,1847,1840,1924,1929,2010,2032,2084,2068,2126,2108,2220,2125,2166,2183,2273,2227,2184,2245,2150,2085,2101,2100,2075,2092,1960,1937,1890,1877,1814,1766,1706,1698,1549,1541,1508,1489,1340,1369,1214,1217,1111,1132,1016,983,915,885,833,793,668,722,619,633,564,520,444,501,395,368,315,298,274,290,277,234,203,188,170,154,107,126,79,113,87,92,50,76,51,52,29,34,31,28,20,22,26,16,15,8,8,7,5,6,8,8,3,5,3,3,3,1,1,2,2,2,1,-9,1,-67
