0.0000000,0.000#0.590,1.300e+01,-00002165,000001943,1,000000013,000000316,000000000,000000000
-78,1,-6,1,-1,1,1,3,1,-2,1,2,1,1,4,4,4,4,5,3,5,12,8,8,12,13,12,17,17,19,16,15,19,33,27,29,29,38,30,44,52,56,50,50,58,63,65,66,87,117,97,103,108,124,123,140,133,131,147,171,162,151,181,174,167,215,218,217,228,238,244,238,240,230,238,279,249,242,285,242,249,253,279,276,276,270,237,283,254,263,279,274,234,244,212,216,228,220,211,233,188,200,188,184,169,168,162,155,160,163,133,99,116,112,103,109,90,85,77,69,65,70,70,61,61,54,57,38,42,50,44,39,35,24,22,20,19,27,17,15,10,12,8,10,6,5,6,8,6,4,3,4,-1,3,3,3,1,-5,1,1,-1,1,1,-2,1,1,-1,1,1,1,-1,1,-56
-78,1,-5,1,-1,1,-1,2,2,-1,1,-2,3,1,3,2,5,3,6,3,4,3,8,13,9,10,16,9,19,16,14,19,21,15,24,36,30,28,32,33,50,46,51,55,55,53,52,75,78,76,117,94,112,102,105,139,143,130,121,151,170,167,162,169,166,179,216,213,221,224,226,257,227,249,237,229,256,277,269,258,230,253,274,266,256,295,243,257,269,276,262,273,267,245,226,230,213,223,226,212,204,223,190,195,153,199,154,175,175,144,136,159,117,101,112,106,91,107,80,81,64,68,76,67,62,61,53,58,40,39,48,47,38,36,26,20,20,20,26,18,13,12,7,13,7,8,7,5,4,10,5,2,1,3,2,4,3,1,-5,1,1,-2,2,-2,1,1,1,-1,1,1,-1,1,-56
