0.0000000,0.000#0.020,5.000e-01,-00000073,000000078,0,000000001,000000302,000000000,000000000
-65,1,1,2,-1,1,-1,1,3,1,-1,3,2,3,6,2,5,3,5,7,10,5,14,7,14,9,19,11,12,13,27,25,24,33,30,27,23,26,43,53,41,57,56,63,79,74,73,84,97,76,100,118,113,117,136,130,123,170,169,174,180,166,194,207,218,195,242,239,233,236,249,271,270,273,276,289,276,275,294,330,283,279,282,262,265,238,287,279,298,248,240,258,275,234,237,213,256,215,229,202,209,188,185,172,167,145,153,130,147,131,120,124,128,90,104,96,91,64,65,60,53,55,70,52,47,36,36,36,32,30,20,21,25,26,17,14,13,8,16,13,7,11,8,8,3,2,5,4,6,7,-1,1,-1,1,2,1,4,-2,2,1,-1,2,2,-3,1,-13,1,-56
-65,1,1,2,-2,1,1,3,1,-1,3,2,3,6,2,4,4,5,7,9,6,13,8,14,9,17,13,12,12,26,25,26,31,31,27,24,24,43,51,43,56,57,64,77,75,66,90,92,81,98,119,113,119,132,132,124,165,173,171,181,161,197,207,215,203,237,239,230,233,251,271,269,270,281,289,279,273,291,328,288,278,285,256,272,237,281,280,295,254,237,260,278,232,239,211,254,218,233,200,212,187,184,166,171,149,152,129,146,133,121,124,132,87,101,100,90,64,68,58,48,60,67,56,46,37,36,33,35,29,19,24,23,27,17,14,13,9,16,12,8,11,8,8,3,2,5,4,6,7,-1,1,-1,1,2,1,4,-2,2,1,-1,2,2,-3,1,-13,1,-56
