0.0000000,0.000#0.150,1.200e+01,-00001800,000001944,1,000000012,000000312,000000000,000000000
-60,1,-2,2,-1,1,2,1,1,1,-1,1,4,3,3,6,2,1,3,5,6,6,8,12,4,9,9,12,17,13,11,9,14,18,24,20,20,28,29,31,37,23,40,40,49,40,45,63,87,49,69,65,65,83,87,91,118,106,106,128,141,131,150,142,132,150,179,161,190,186,177,187,192,203,200,193,196,223,235,209,237,232,240,243,248,214,229,284,245,241,244,243,242,269,261,230,257,246,262,234,204,229,206,225,219,217,197,226,195,189,162,138,167,174,152,149,134,149,127,135,110,123,116,93,88,96,85,88,71,82,58,56,67,59,48,49,41,35,37,38,29,36,28,38,16,25,23,18,14,11,16,14,8,10,10,6,8,10,7,1,5,5,6,2,3,4,4,3,2,2,-2,1,3,1,-1,1,-3,1,-13,1,-57
-60,1,-2,2,-1,1,2,1,-1,2,-1,1,5,2,5,4,1,2,5,3,6,6,7,13,4,9,10,11,18,11,14,7,15,17,26,17,21,28,27,32,34,26,37,43,54,36,46,62,79,57,68,65,68,79,89,91,120,101,123,114,133,139,141,149,138,145,191,145,196,183,185,179,189,207,192,200,210,208,237,207,223,246,253,232,250,210,237,275,246,242,245,236,267,247,253,240,246,256,262,235,197,236,214,218,217,217,200,226,201,182,149,149,176,168,144,156,132,152,132,130,128,105,112,97,92,92,87,85,74,80,55,58,73,54,47,51,40,36,40,35,29,36,34,32,17,23,24,18,11,14,14,16,10,8,9,7,7,11,7,1,6,4,5,3,3,4,3,4,3,1,-2,2,2,1,-1,1,-4,1,-12,1,-57
