0.8796459,0.000#0.280#0.170#0.290#0.180#0.210#0.230#0.240#0.250#0.260#0.270#0.190#0.200#0.220#0.300#0.160#0.340#0.150#0.310#0.350#0.330#0.320#0.130#0.370#0.120#0.140#0.420#0.430#0.380#0.390#0.410#0.110#0.400#0.440#0.450#0.480#0.100#0.470,2.000e-02,-00000003,000000003,0,000000001,000000300,000000000,000000000
-94,1,-1,1,1,-7,1,1,-1,1,3,2,1,3,3,5,1,4,2,-1,5,5,3,1,4,2,9,5,4,4,10,2,6,1,7,1,4,6,7,7,4,5,8,10,4,14,8,14,7,6,9,7,16,11,10,12,11,12,7,7,13,7,9,11,7,8,15,5,9,8,10,9,10,14,9,7,12,3,9,9,6,5,8,8,3,8,10,2,7,5,4,7,4,3,4,3,-1,3,4,5,3,3,2,5,2,1,3,4,1,1,1,-1,2,-1,1,1,1,-1,1,2,-2,1,1,-2,2,-4,1,-69
-108,1,-1,1,1,-7,1,1,-1,1,3,2,1,3,3,5,1,4,2,-1,5,5,3,1,4,2,9,5,4,4,10,2,6,1,7,1,4,6,7,7,4,5,8,10,4,14,8,14,7,6,9,7,16,11,10,12,11,12,7,7,13,7,9,11,7,8,15,5,9,8,10,9,10,14,9,7,12,3,9,9,6,5,8,8,3,8,10,2,7,5,4,7,4,3,4,3,-1,3,4,5,3,3,2,5,2,1,3,4,1,1,1,-1,2,-1,1,1,1,-1,1,2,-2,1,1,-2,2,-4,1,-55
-102,1,-2,1,1,-7,1,1,-1,1,4,2,2,4,5,-1,3,3,1,1,6,5,2,2,3,7,4,6,4,6,7,1,7,4,3,4,6,5,6,4,7,3,11,7,11,11,7,13,7,6,9,12,13,11,14,9,10,11,7,9,10,9,10,8,5,19,5,5,13,6,9,10,13,12,9,10,4,8,10,5,7,6,11,2,5,11,5,5,6,4,6,6,3,3,4,1,1,3,7,3,1,3,5,3,1,1,7,-1,1,2,-1,1,1,-1,2,-1,1,-1,3,-2,1,-1,1,-1,2,-5,1,-60
-108,1,-2,1,1,-7,1,1,-1,1,4,2,2,4,5,-1,3,3,1,1,6,5,2,2,3,7,4,6,4,6,7,1,7,4,3,4,6,5,6,4,7,3,11,7,11,11,7,13,7,6,9,12,13,11,14,9,10,11,7,9,10,9,10,8,5,19,5,5,13,6,9,10,13,12,9,10,4,8,10,5,7,6,11,2,5,11,5,5,6,4,6,6,3,3,4,1,1,3,7,3,1,3,5,3,1,1,7,-1,1,2,-1,1,1,-1,2,-1,1,-1,3,-2,1,-1,1,-1,2,-5,1,-54
-103,1,-1,1,1,-7,1,1,-1,1,3,2,1,3,3,5,1,4,2,-1,5,5,3,1,4,2,9,5,4,4,10,2,6,1,7,1,4,6,7,7,4,5,8,10,4,14,8,14,7,6,9,7,16,11,10,12,11,12,7,7,13,7,9,11,7,8,15,5,9,8,10,9,10,14,9,7,12,3,9,9,6,5,8,8,3,8,10,2,7,5,4,7,4,3,4,3,-1,3,4,5,3,3,2,5,2,1,3,4,1,1,1,-1,2,-1,1,1,1,-1,1,2,-2,1,1,-2,2,-4,1,-60
-104,1,-2,1,1,-7,1,1,-1,1,4,2,2,4,5,-1,3,3,1,1,6,5,2,2,3,7,4,6,4,6,7,1,7,4,3,4,6,5,6,4,7,3,11,7,11,11,7,13,7,6,9,12,13,11,14,9,10,11,7,9,10,9,10,8,5,19,5,5,13,6,9,10,13,12,9,10,4,8,10,5,7,6,11,2,5,11,5,5,6,4,6,6,3,3,4,1,1,3,7,3,1,3,5,3,1,1,7,-1,1,2,-1,1,1,-1,2,-1,1,-1,3,-2,1,-1,1,-1,2,-5,1,-58
-105,1,-2,1,1,-7,1,1,-1,1,4,2,2,4,5,-1,3,3,1,1,6,5,2,2,3,7,4,6,4,6,7,1,7,4,3,4,6,5,6,4,7,3,11,7,11,11,7,13,7,6,9,12,13,11,14,9,10,11,7,9,10,9,10,8,5,19,5,5,13,6,9,10,13,12,9,10,4,8,10,5,7,6,11,2,5,11,5,5,6,4,6,6,3,3,4,1,1,3,7,3,1,3,5,3,1,1,7,-1,1,2,-1,1,1,-1,2,-1,1,-1,3,-2,1,-1,1,-1,2,-5,1,-57
-106,1,-1,1,1,-7,1,1,-1,1,3,2,1,3,3,5,1,4,2,-1,5,5,3,1,4,2,9,5,4,4,10,2,6,1,7,1,4,6,7,7,4,5,8,10,4,14,8,14,7,6,9,7,16,11,10,12,11,12,7,7,13,7,9,11,7,8,15,5,9,8,10,9,10,14,9,7,12,3,9,9,6,5,8,8,3,8,10,2,7,5,4,7,4,3,4,3,-1,3,4,5,3,3,2,5,2,1,3,4,1,1,1,-1,2,-1,1,1,1,-1,1,2,-2,1,1,-2,2,-4,1,-57
-106,1,-2,1,1,-7,1,1,-1,1,4,2,2,4,5,-1,3,3,1,1,6,5,2,2,3,7,4,6,4,6,7,1,7,4,3,4,6,5,6,4,7,3,11,7,11,11,7,13,7,6,9,12,13,11,14,9,10,11,7,9,10,9,10,8,5,19,5,5,13,6,9,10,13,12,9,10,4,8,10,5,7,6,11,2,5,11,5,5,6,4,6,6,3,3,4,1,1,3,7,3,1,3,5,3,1,1,7,-1,1,2,-1,1,1,-1,2,-1,1,-1,3,-2,1,-1,1,-1,2,-5,1,-56
-107,1,-1,1,1,-7,1,1,-1,1,3,2,1,3,3,5,1,4,2,-1,5,5,3,1,4,2,9,5,4,4,10,2,6,1,7,1,4,6,7,7,4,5,8,10,4,14,8,14,7,6,9,7,16,11,10,12,11,12,7,7,13,7,9,11,7,8,15,5,9,8,10,9,10,14,9,7,12,3,9,9,6,5,8,8,3,8,10,2,7,5,4,7,4,3,4,3,-1,3,4,5,3,3,2,5,2,1,3,4,1,1,1,-1,2,-1,1,1,1,-1,1,2,-2,1,1,-2,2,-4,1,-56
