0.0000000,0.000#0.700,5.000e-01,-00000078,000000088,0,000000001,000000332,000000000,000000000
-58,1,-1,1,-6,2,-1,1,-1,1,1,4,1,3,5,1,1,4,8,4,3,4,9,3,5,14,10,12,16,18,23,17,22,27,30,29,33,37,45,55,60,62,66,79,99,112,94,114,126,138,143,160,192,200,235,239,239,305,326,312,327,372,397,428,470,488,540,528,554,619,679,682,751,740,728,799,800,812,860,837,941,925,962,1020,1008,1038,1120,1106,1096,1115,1146,1112,1152,1137,1125,1134,1133,1101,1107,1114,1105,1156,1059,1004,976,998,933,918,966,918,848,795,728,773,751,708,640,629,648,557,578,532,564,480,430,401,431,363,308,327,322,260,242,264,226,223,157,168,149,134,129,106,88,91,76,67,65,70,54,56,43,39,32,29,24,29,27,13,15,14,16,12,9,11,5,9,7,5,7,2,4,1,-3,1,2,1,-1,1,1,-1,1,1,1,-1,1,-83
-59,1,-2,1,-6,2,1,-1,1,1,3,1,4,3,3,1,2,6,6,4,2,10,5,4,10,12,8,16,20,18,20,23,23,22,32,34,39,43,48,55,63,63,77,94,106,90,115,118,136,145,139,186,201,228,222,248,272,319,314,320,348,401,430,427,509,508,536,526,593,663,667,753,720,737,761,827,788,838,853,885,929,993,989,1028,985,1090,1122,1069,1114,1145,1132,1115,1180,1134,1099,1151,1111,1091,1159,1076,1133,1097,1034,962,1008,974,932,905,958,855,854,751,754,742,715,672,661,626,616,543,527,591,485,466,418,413,408,308,324,326,279,256,239,244,226,184,151,167,152,128,110,99,89,70,83,62,64,66,52,53,39,28,37,25,28,28,15,14,16,16,15,8,14,5,6,11,3,7,3,2,4,-4,3,1,-1,1,-1,1,1,1,-1,1,1,-82
