0.0000000,0.000#0.740#0.760#0.860,3.333e-01,-00000057,000000048,0,000000001,000000315,000000000,000000000
-79,1,-3,1,-2,1,2,1,-4,1,-3,2,-1,1,1,2,-1,2,7,2,4,-1,2,3,2,3,3,3,3,1,1,2,4,3,2,3,2,3,3,3,4,4,7,5,5,7,6,4,4,6,3,3,8,7,10,-1,5,6,6,5,9,8,7,5,12,10,9,9,10,8,8,6,15,10,19,15,9,13,15,12,19,12,13,12,12,13,16,10,11,9,6,6,16,8,11,13,15,12,14,14,8,13,13,7,11,5,10,18,7,10,7,9,10,15,8,8,8,4,4,5,8,7,8,3,12,5,3,2,1,7,4,9,8,6,6,7,5,6,4,4,5,1,1,5,2,3,3,-1,4,4,1,1,-1,1,1,1,-1,2,-1,1,1,2,1,-4,1,-2,2,-5,1,-3,1,-48
-81,1,-4,1,-1,1,1,1,1,-3,1,-3,2,-1,1,1,2,-1,2,3,6,3,1,2,3,1,4,1,4,3,1,1,2,5,2,3,2,3,2,2,5,4,4,4,6,6,8,6,3,4,6,2,5,5,8,10,2,2,6,7,6,8,9,5,7,10,12,7,12,8,8,6,9,14,11,17,14,12,13,12,13,18,15,11,15,9,12,19,10,7,13,6,7,14,7,11,12,17,13,11,16,8,13,12,9,8,9,8,16,9,10,8,7,9,15,9,10,6,7,2,6,4,12,8,2,10,6,3,3,1,6,6,7,8,8,4,8,5,7,3,3,6,2,-1,6,1,4,3,-1,1,7,1,-1,1,1,1,1,-1,1,1,1,1,2,1,-4,1,-2,2,-5,1,-3,1,-46
-81,1,-4,1,-1,1,1,1,1,-3,1,-3,2,-1,1,1,2,-1,2,3,6,2,2,2,3,1,4,1,4,2,2,1,2,5,2,2,3,3,2,2,5,4,3,4,7,5,8,6,4,3,7,2,5,4,9,8,4,1,7,7,6,8,8,5,8,10,12,7,10,8,8,8,9,11,13,17,14,13,11,14,13,16,16,12,14,10,12,19,9,8,11,7,8,14,7,11,11,16,15,10,16,9,12,13,8,9,9,8,15,9,9,10,7,9,13,11,10,6,7,2,6,4,12,7,3,8,8,3,3,1,5,7,5,10,8,4,7,6,6,4,2,7,2,-1,6,1,3,4,-1,1,7,1,-1,1,1,1,1,-1,1,1,1,1,2,1,-4,1,-2,2,-5,1,-3,1,-46
-81,1,-4,1,-1,1,1,1,1,-4,1,-2,1,1,1,-1,1,2,2,1,6,2,4,-1,4,2,4,1,3,2,3,1,2,2,4,3,2,3,2,3,3,5,2,5,7,4,9,5,5,2,7,4,5,3,8,9,5,1,7,4,7,6,8,8,9,5,13,8,10,10,7,8,7,7,15,15,14,19,8,15,13,13,16,14,15,11,12,18,10,7,15,7,8,8,11,9,12,12,15,12,17,11,8,15,9,8,10,9,11,15,6,9,11,7,10,13,10,7,6,4,5,5,9,9,4,4,10,5,4,1,3,8,5,7,12,1,9,5,5,6,3,5,3,1,4,2,3,2,3,-1,8,1,-1,1,1,1,-1,1,1,1,-1,2,1,1,1,-4,1,-1,1,1,-5,1,-3,1,-45
