0.0000000,0.000#0.380,2.000e-01,-00000035,000000035,0,000000001,000000350,000000000,000000000
-79,1,-9,1,1,1,-3,1,-2,1,-3,5,-1,1,-2,1,2,1,-1,2,2,1,2,2,7,2,-1,2,3,5,7,1,3,2,9,4,7,9,3,8,8,5,6,13,12,10,14,12,12,11,20,18,21,16,18,27,23,10,12,19,10,26,16,22,24,19,27,24,19,26,27,21,29,21,24,22,31,28,31,33,33,27,18,38,21,23,31,30,22,35,30,28,26,30,30,29,25,28,22,34,12,27,18,19,18,17,14,22,16,27,16,14,17,18,14,17,7,13,5,8,10,4,15,6,10,7,13,9,6,4,7,2,6,6,3,8,7,4,6,8,2,3,3,1,1,1,3,3,2,4,1,-1,3,4,1,1,1,-2,1,5,-1,1,-5,1,-1,1,-87
-81,1,-9,2,-1,1,-3,1,-2,1,-2,1,4,-1,1,-2,1,2,1,-1,2,2,1,3,2,6,2,-1,2,4,4,7,1,3,2,9,5,6,9,3,8,8,5,7,13,11,11,13,13,11,14,19,19,19,16,19,27,21,10,17,16,13,22,18,20,24,19,30,23,21,22,26,25,28,20,23,23,29,31,31,32,35,24,19,36,25,24,31,27,23,35,29,29,24,33,28,28,26,27,24,32,14,27,18,17,20,14,16,20,20,24,16,15,16,19,14,15,8,12,8,6,9,6,14,8,8,6,13,10,5,5,6,2,7,5,3,9,6,5,7,6,2,3,3,1,1,1,4,2,3,3,1,-1,3,4,1,1,1,-1,1,1,4,-1,1,-5,1,-1,1,-85
