0.0000000,0.000#0.720,1.000e-01,-00000015,000000018,0,000000001,000000330,000000000,000000000
-23,1,-25,1,-11,2,-2,1,1,-1,2,-1,5,1,-1,3,-4,2,1,-1,1,1,4,2,3,9,5,3,6,9,4,5,8,7,10,9,11,11,9,15,9,14,13,13,20,13,20,17,16,22,10,27,20,31,21,35,29,27,35,36,31,37,31,32,34,31,39,36,56,43,39,60,42,49,44,61,60,48,50,57,59,66,58,63,45,48,67,65,59,53,50,70,64,60,47,62,51,52,50,55,75,58,56,64,41,58,50,44,60,39,49,31,44,34,36,40,35,34,38,34,41,35,33,38,33,19,29,25,21,30,26,16,18,16,27,20,16,22,9,17,14,7,21,12,6,16,13,6,6,14,5,10,6,2,5,7,4,1,3,2,2,3,3,2,3,2,1,1,4,2,2,1,-3,2,-1,1,-1,1,3,-3,1,-2,1,1,-81
-30,1,-25,1,-11,2,-2,1,1,-1,2,-1,5,1,-1,2,1,-3,2,1,-2,2,3,3,3,6,7,3,5,10,5,3,6,10,5,14,9,12,9,15,10,10,17,13,17,16,18,19,17,18,12,23,18,32,23,32,30,26,35,32,36,38,28,35,32,35,36,35,54,38,52,52,44,48,42,55,66,50,50,54,59,67,57,66,44,48,61,74,52,58,51,65,66,57,51,62,50,52,48,57,73,58,56,67,45,50,55,47,51,48,47,36,40,32,40,37,36,36,38,31,40,36,34,38,35,21,26,25,26,27,28,16,17,14,28,20,18,15,18,13,16,7,20,14,6,13,15,8,6,10,9,9,6,2,4,8,4,2,1,4,2,3,2,2,3,1,3,1,4,2,2,1,-3,2,-1,1,-1,1,3,-3,1,-2,1,-1,1,-73
