3.1415926,0.000#0.230,5.900e+01,-00009635,000008419,1,000000059,000000306,000000000,000000000
-77,1,-12,1,-3,1,1,1,2,-1,1,3,-1,4,6,2,1,2,4,7,7,6,13,6,10,9,10,14,10,16,15,15,22,18,19,36,25,36,34,28,33,39,46,50,49,50,59,62,60,68,70,68,86,91,77,95,82,98,116,96,111,95,102,117,124,119,122,131,113,143,137,129,137,130,139,138,125,126,124,132,144,141,123,111,106,136,108,95,103,108,90,96,94,84,75,80,71,75,87,59,63,68,54,62,43,46,43,25,30,38,40,29,38,22,30,12,19,20,13,10,13,8,9,11,12,9,6,10,4,5,5,3,2,2,4,2,3,1,2,1,4,2,-75
-77,1,-13,1,-2,1,1,-1,3,-1,1,3,-1,5,5,1,2,2,4,6,8,8,11,10,6,11,8,12,12,17,14,13,24,17,20,33,28,36,33,27,35,41,44,56,43,55,54,48,74,66,72,70,84,84,84,93,84,97,116,97,111,99,97,118,124,115,126,133,110,132,148,136,130,139,131,130,133,133,117,133,143,129,135,97,120,139,105,94,104,105,93,102,88,78,80,80,72,80,81,55,68,58,64,66,39,44,45,26,29,37,41,33,34,25,26,13,19,19,14,10,13,7,10,8,15,6,9,9,5,4,5,4,2,2,4,4,1,1,2,-1,5,1,1,-74
