3.1415926,0.000#0.820,2.000e+00,-00000306,000000302,1,000000002,000000304,000000000,000000000
-72,1,-1,3,2,1,-3,3,1,3,-1,3,3,3,5,4,4,2,6,5,6,8,11,8,8,8,10,14,12,18,11,18,13,20,18,24,23,21,21,27,31,33,26,40,29,41,53,50,39,56,43,51,59,53,74,79,71,71,65,89,82,85,72,77,88,112,95,97,101,115,91,119,102,105,110,109,100,105,107,108,124,112,121,117,126,99,110,111,113,109,120,111,109,97,104,103,105,89,96,91,74,89,84,63,59,71,64,44,55,61,64,43,37,57,42,37,39,49,49,37,33,36,27,27,21,19,30,23,20,14,15,8,15,10,9,10,7,7,7,11,5,6,6,5,1,3,3,5,4,4,2,-1,2,1,-4,2,1,-2,1,1,-1,1,-4,1,-60
-73,1,2,3,-1,1,-2,2,2,1,2,1,3,4,3,4,4,5,1,7,6,11,10,5,9,10,10,9,15,12,17,11,19,14,20,20,21,30,18,28,26,32,28,27,40,37,48,54,45,45,51,46,51,66,53,69,88,65,70,85,86,82,82,67,78,87,120,104,88,105,111,105,113,96,111,106,109,102,108,115,106,130,112,116,124,120,100,114,98,112,127,106,99,106,110,110,98,97,88,77,101,87,86,70,56,67,68,57,50,59,59,45,46,40,56,39,40,46,45,46,36,19,38,28,27,24,18,26,21,19,16,8,10,17,8,8,9,9,7,6,9,4,8,3,5,1,3,4,4,8,1,-1,1,1,1,-3,1,1,1,-2,1,1,-1,1,-2,1,-61
