3.1415926,0.000#0.140,5.300e+01,-00008453,000007765,1,000000053,000000306,000000000,000000000
-64,1,-1,1,-9,1,-4,2,2,1,2,1,4,1,3,3,1,-1,2,4,6,2,2,5,3,6,4,6,4,9,4,4,11,13,12,18,15,18,22,25,12,18,19,22,28,37,20,27,26,30,44,30,42,51,61,38,57,54,50,57,63,66,75,72,92,82,94,84,77,94,97,109,101,98,116,92,109,140,98,115,131,128,112,100,122,113,138,123,113,121,109,116,112,110,108,127,107,105,103,100,99,103,97,88,80,73,85,90,69,71,62,75,65,74,50,41,46,42,50,45,50,40,31,31,29,26,32,19,21,27,20,26,21,17,9,14,14,10,6,17,8,5,8,13,7,6,1,1,-1,4,1,3,1,1,3,-1,3,-2,1,-1,1,2,1,-68
-64,1,-1,1,-9,1,-3,1,1,2,1,2,1,5,-1,3,3,1,-1,2,4,6,2,1,6,3,6,5,5,4,9,4,4,12,12,12,18,14,19,23,23,14,17,23,18,27,38,21,25,24,33,38,36,41,52,58,41,51,60,56,51,66,63,76,71,94,80,91,87,88,83,105,101,105,93,110,99,113,135,95,119,125,133,114,99,118,117,144,117,130,104,111,114,114,107,112,123,116,97,108,95,106,96,99,86,78,74,85,91,73,67,61,75,66,74,52,39,48,40,48,47,52,38,26,36,27,28,33,18,23,25,19,27,21,17,12,10,14,11,10,13,7,6,9,11,9,5,1,1,1,3,1,3,-1,2,2,1,3,-1,1,-2,1,2,1,-68
