3.1415926,0.000#0.340,5.900e+01,-00008581,000009473,1,000000059,000000306,000000000,000000000
-73,1,-1,1,1,-2,1,-2,1,3,5,1,3,2,2,3,7,5,7,8,13,9,15,9,11,12,10,16,18,21,28,28,24,29,19,37,41,33,37,38,47,42,41,54,60,67,67,67,79,79,90,91,96,85,92,87,112,120,127,93,119,128,133,119,119,134,104,133,142,131,130,119,134,151,130,140,131,132,135,113,132,148,107,115,116,103,98,90,100,90,97,82,80,76,68,86,71,58,53,58,37,57,46,47,39,33,37,39,39,30,29,26,16,21,15,13,17,10,10,8,13,9,6,8,4,8,4,6,4,1,3,4,3,2,2,3,-2,1,1,-14,1,-77
-73,1,-1,1,-1,1,-1,1,-2,1,3,4,2,2,3,3,2,6,6,8,7,7,15,14,10,11,12,10,15,20,20,31,25,25,28,16,40,30,44,40,35,47,42,46,49,60,66,63,72,75,83,80,101,101,78,99,79,127,106,126,96,127,119,127,125,130,122,103,133,139,137,118,130,136,150,126,144,123,139,129,120,147,133,99,122,120,98,109,81,103,87,96,82,76,79,74,82,58,69,57,56,51,43,42,50,39,34,38,38,34,35,30,25,18,19,15,13,14,13,8,10,10,12,10,4,3,9,5,5,3,2,2,5,2,3,2,3,-2,2,-16,1,-76
