3.1415926,0.000#0.790,5.200e+01,-00007571,000008341,1,000000052,000000306,000000000,000000000
-63,1,-1,2,1,-6,1,2,2,3,2,-1,3,2,3,4,5,5,6,9,8,7,7,4,6,6,16,14,11,13,15,25,20,16,28,27,19,32,28,45,22,35,38,41,31,45,37,52,48,48,48,48,76,75,84,67,83,78,96,83,74,75,110,98,83,108,84,114,110,117,116,122,94,124,124,105,113,107,107,110,121,110,100,111,112,98,107,103,106,104,106,97,108,73,88,80,92,93,71,85,83,51,64,59,75,78,57,43,52,51,42,34,51,35,35,35,36,36,36,28,29,15,27,17,14,16,14,15,11,14,14,9,10,8,10,5,12,4,8,5,4,2,1,5,2,2,2,1,-2,3,1,2,-1,1,-1,1,-2,1,1,1,1,-76
-63,1,1,1,-1,1,-5,1,1,3,1,4,3,-1,3,2,3,6,6,5,9,8,8,6,7,3,15,7,11,14,18,10,17,28,25,19,24,22,35,25,34,33,36,36,37,36,38,44,46,53,50,45,68,57,73,86,82,68,90,82,61,98,99,87,84,96,91,100,115,110,118,115,99,117,117,131,113,106,114,98,126,106,102,107,114,110,101,102,107,100,108,101,111,100,83,78,89,83,77,86,80,87,58,59,79,55,55,77,53,44,47,47,52,31,36,35,37,35,35,37,28,28,24,18,15,16,15,16,7,19,11,17,10,9,9,9,12,5,9,3,2,7,1,2,3,4,2,2,-1,1,3,-1,2,1,1,-1,1,-3,1,1,1,1,-76
