0.0000000,0.000#0.670#0.680#0.690#0.700#0.660#0.710#0.720#0.730#0.610,3.333e-01,-00000058,000000061,0,000000001,000000357,000000000,000000000
-42,1,-17,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,2,2,1,-1,4,3,1,1,-2,1,6,1,1,3,4,1,1,6,5,3,4,2,4,2,3,5,4,5,3,7,-1,6,7,6,7,5,2,5,4,7,3,4,5,8,4,3,1,4,7,9,12,7,8,3,11,9,15,11,11,7,10,6,4,9,11,10,11,15,10,12,6,12,10,7,5,14,10,13,8,14,6,7,8,13,8,8,4,12,4,6,9,8,3,7,15,11,13,8,7,4,14,10,5,7,5,4,5,10,10,6,1,6,5,10,4,5,10,6,5,7,4,5,3,2,4,2,6,7,7,4,3,6,3,3,4,2,2,3,3,2,3,3,2,3,2,1,2,3,1,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-2,1,1,1,-2,1,-5,1,1,1,-77
-44,1,-17,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,2,2,1,-1,4,3,1,1,-2,1,6,1,1,3,4,1,1,6,5,3,4,2,4,2,3,5,4,4,4,7,-1,6,7,6,7,5,2,5,4,7,3,4,5,8,4,3,1,4,6,10,12,7,8,3,11,9,15,11,11,7,10,6,4,9,11,10,11,15,10,12,6,12,10,7,5,14,9,14,8,14,6,7,8,13,8,8,4,12,4,6,9,8,3,7,15,11,12,9,7,4,14,10,5,6,6,4,5,10,10,6,1,6,5,10,4,5,10,6,3,9,4,5,3,2,4,2,6,7,7,4,3,6,3,3,4,2,2,3,3,2,3,3,2,3,2,1,2,3,1,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-2,1,1,1,-2,1,-5,1,1,1,-75
-44,1,-17,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,2,2,1,-1,4,2,2,1,-2,1,6,1,1,3,4,1,1,6,5,3,4,2,4,2,3,5,4,4,4,7,-1,6,7,6,7,5,2,5,4,6,4,4,5,8,4,3,1,3,7,10,12,7,8,3,11,9,13,13,10,8,10,4,6,9,11,10,11,15,10,12,6,12,10,7,5,14,9,14,7,15,6,7,7,13,7,9,5,12,4,6,9,8,3,7,15,11,11,10,7,4,14,10,5,6,6,4,5,10,10,6,1,6,5,9,5,5,9,7,3,9,4,5,3,2,4,2,6,7,7,4,3,6,3,3,4,2,2,3,3,1,3,4,2,3,2,1,2,3,1,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-2,1,1,1,-2,1,-5,1,1,1,-75
-45,1,-16,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,2,2,1,-1,4,2,2,1,-2,1,6,1,1,3,4,1,1,6,5,3,4,2,4,2,3,4,5,4,4,7,-1,6,7,6,7,5,2,5,4,4,6,4,5,8,4,3,1,3,6,11,11,8,8,3,11,8,12,15,10,8,9,5,6,8,12,10,11,15,10,12,6,12,10,7,5,14,8,14,8,15,5,8,7,13,7,9,5,12,4,5,10,8,3,7,14,12,10,11,7,4,14,10,4,7,6,4,5,10,10,6,1,6,5,9,5,5,9,7,3,9,4,5,3,2,4,2,6,7,7,4,3,6,3,3,4,2,2,3,3,1,3,4,2,3,2,1,2,3,1,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-2,1,1,1,-2,1,-5,1,1,1,-75
-45,1,-16,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,1,2,2,-1,4,2,2,1,-2,1,6,1,1,3,4,1,1,6,4,4,4,2,4,2,3,4,5,4,4,7,-1,6,7,5,8,5,2,5,4,4,6,4,5,8,4,3,1,3,6,11,11,8,8,3,10,9,12,14,10,9,8,6,6,8,12,9,12,11,14,12,6,12,10,6,6,14,8,14,8,14,6,8,7,13,7,8,6,12,3,6,9,9,3,7,14,12,10,10,8,4,14,10,4,7,6,4,4,11,10,6,1,4,7,9,4,6,9,6,4,8,5,5,3,2,3,3,6,7,7,4,3,6,3,3,4,2,2,3,3,1,3,4,2,3,2,1,2,2,2,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-2,1,1,1,-3,1,-4,1,-1,2,-75
-44,1,-17,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,2,2,1,-1,4,3,1,1,-2,1,6,1,1,3,4,1,1,6,5,3,4,2,4,3,2,5,4,5,4,6,-1,6,8,5,7,5,2,5,5,6,3,4,5,8,4,3,1,4,7,9,12,7,8,3,11,9,15,11,13,5,10,6,4,9,11,10,11,15,10,12,6,12,10,7,5,14,10,13,9,13,6,7,9,12,8,8,4,12,4,6,9,8,3,7,15,12,12,9,6,4,15,9,5,7,6,3,5,10,10,6,1,6,6,9,4,5,10,6,5,7,4,5,3,2,5,1,6,7,7,4,3,6,3,3,4,2,2,3,3,2,3,3,3,2,2,1,2,3,1,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-2,1,1,1,-2,1,-5,1,1,1,-75
-45,1,-16,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,1,2,2,-1,4,2,2,1,-2,1,6,1,1,3,3,2,1,6,4,4,4,2,4,2,3,3,6,4,4,7,-1,5,8,5,8,5,1,6,4,4,6,4,4,9,4,3,1,3,6,11,11,7,8,4,9,10,12,13,11,9,8,6,6,8,12,9,12,10,15,10,8,12,10,6,6,14,8,14,8,14,6,7,8,12,8,6,8,12,3,6,9,9,3,7,14,12,9,11,8,4,13,11,4,7,6,4,4,10,11,6,1,4,7,8,5,6,8,7,4,8,5,5,3,2,3,3,6,7,7,4,3,6,3,3,4,2,2,3,3,1,3,4,2,3,2,1,2,2,2,1,1,2,1,1,2,1,2,1,-4,2,2,-1,2,-2,1,-3,2,1,-3,1,-4,1,-1,2,-75
-45,1,-16,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,1,2,2,-1,4,2,2,1,-2,1,6,1,1,3,3,1,2,6,4,4,4,2,4,2,3,3,6,4,4,7,-1,5,8,5,8,5,1,6,4,4,6,4,4,9,4,3,1,3,6,10,12,7,8,4,9,9,13,13,10,10,8,6,6,7,13,9,12,10,15,10,8,12,10,6,6,14,8,14,8,14,6,7,8,12,8,6,8,11,4,6,9,9,2,8,13,12,10,11,8,4,13,10,5,7,6,4,4,10,10,7,1,4,7,8,5,6,8,7,4,7,6,5,3,2,3,3,6,7,7,4,3,6,3,3,4,2,2,3,3,1,3,3,3,3,2,1,2,2,2,1,1,2,1,1,2,1,1,2,-4,2,2,-1,2,-2,1,-3,2,1,-3,1,-4,1,-1,2,-75
-45,1,-16,1,-3,1,1,-1,1,-10,1,1,-5,1,-1,1,1,-1,1,-2,1,1,2,2,-1,4,2,1,2,-2,1,6,1,1,3,3,1,2,6,3,5,4,2,3,3,3,3,5,5,4,7,-1,5,7,6,8,5,1,6,4,4,6,3,4,10,4,3,1,3,5,10,13,7,8,4,8,10,13,13,10,10,7,7,5,8,13,9,12,9,16,10,8,11,9,8,5,14,9,14,8,14,6,7,8,12,8,6,8,11,4,5,10,9,2,8,11,14,10,10,9,4,13,10,5,7,6,4,4,9,11,7,1,4,7,8,5,6,8,7,4,7,5,6,3,2,3,3,6,7,6,4,4,5,4,2,5,2,2,3,3,1,3,3,3,3,2,1,2,2,2,1,1,2,1,1,2,1,1,2,-4,2,2,-1,2,-2,1,-3,2,1,-3,1,-4,1,-1,1,1,-74
-44,1,-17,1,-3,1,1,-1,1,-9,1,-1,1,-5,1,-1,1,1,-1,1,-2,1,2,2,1,1,3,3,1,1,-2,1,6,2,-1,3,4,1,2,6,4,4,3,3,3,3,2,6,5,3,5,5,3,4,7,8,6,3,3,5,4,6,4,3,8,5,4,3,2,3,7,13,10,6,9,3,9,11,13,15,11,4,10,5,5,8,13,12,8,16,11,11,8,10,10,6,5,16,8,16,8,11,7,5,10,11,8,10,5,9,5,6,8,9,3,7,17,10,12,9,7,4,14,8,7,5,6,4,4,14,6,6,3,6,4,9,5,6,9,5,6,6,6,4,2,2,5,2,5,9,5,5,3,6,2,4,4,1,2,4,2,2,3,4,2,2,2,1,3,2,1,1,1,2,2,-1,2,1,2,1,-4,3,1,-1,2,-2,1,-2,1,1,1,-2,1,-5,1,1,1,-75
