0.0000000,0.000#0.430#0.150#0.160#0.170#0.440#0.420#0.460#0.380#0.450#0.330#0.470#0.180#0.370,3.333e-01,-00000061,000000069,0,000000001,000000390,000000000,000000000
-54,1,-6,1,-16,1,2,1,-3,1,-8,1,-1,1,1,-1,1,-1,1,-4,2,-2,1,-2,3,1,1,3,2,1,2,3,-1,1,2,2,-1,2,2,1,2,3,5,8,4,4,3,5,1,4,6,5,6,5,10,4,3,4,3,5,6,8,6,9,8,7,6,9,6,7,6,10,6,10,6,8,14,7,5,10,6,11,8,6,9,8,14,7,11,11,12,15,6,14,5,7,12,13,5,5,8,7,10,10,7,6,10,9,9,7,14,12,8,3,9,10,10,8,6,8,8,13,6,7,6,6,11,6,13,5,5,5,8,7,4,1,6,3,6,10,4,3,1,6,3,4,3,5,-1,4,2,5,2,3,3,1,3,2,1,3,3,2,1,-3,2,2,-2,1,1,1,1,1,-5,1,-1,1,-5,2,1,1,-4,1,-2,1,-1,1,-3,1,-3,1,-94
-55,1,-7,1,-15,1,-1,3,-4,1,-7,1,-1,1,1,-1,1,-2,1,-3,2,-3,1,-1,3,1,1,1,3,1,2,4,-1,1,1,3,-1,1,3,1,1,3,3,9,4,3,6,3,3,3,5,5,4,8,6,8,4,3,3,4,4,10,4,12,3,10,6,10,5,10,2,12,8,6,9,6,15,6,6,9,6,10,8,6,11,8,11,10,10,13,9,17,8,13,6,6,13,9,7,7,7,6,12,7,7,9,3,15,6,9,12,12,10,4,9,8,11,9,4,10,7,12,8,6,6,7,8,9,8,9,6,4,9,6,4,2,4,5,4,11,4,4,1,7,3,2,5,2,3,3,3,4,1,4,4,1,1,3,2,2,2,3,2,-3,1,3,-2,1,1,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-92
-54,1,-7,1,-15,1,-1,3,-4,1,-8,1,1,-1,1,1,-2,1,-3,2,-3,1,-1,3,-1,2,1,3,1,2,3,1,1,1,1,2,1,2,2,-1,4,2,9,4,4,4,4,3,4,4,5,5,6,4,11,3,5,2,5,4,9,4,11,5,9,7,9,6,10,2,9,10,5,9,7,10,10,8,7,7,10,9,6,10,8,12,10,8,11,12,15,11,10,8,6,11,10,8,7,5,6,13,9,5,8,6,13,8,8,11,11,12,3,8,8,12,8,6,9,8,10,10,7,6,7,5,9,10,10,6,3,10,5,4,3,4,4,5,9,6,4,1,4,6,2,5,1,4,3,1,5,2,4,4,1,1,3,2,1,3,3,2,-4,3,1,-1,1,1,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-93
-54,1,-7,1,-15,1,-1,2,1,-3,1,-8,1,1,-1,1,-1,1,-1,1,-3,2,-3,1,-1,3,-1,2,1,3,1,2,3,1,1,1,1,2,1,2,2,-1,4,2,8,5,4,4,4,3,4,4,4,6,6,4,11,3,5,2,5,4,9,4,11,5,9,7,9,6,9,3,9,10,5,9,7,10,10,8,7,7,10,8,7,10,8,12,10,7,12,11,14,13,10,8,5,11,10,9,7,5,6,13,8,6,7,7,13,7,9,10,12,12,3,8,8,11,9,6,9,8,10,10,7,6,6,5,10,9,11,6,3,9,6,4,3,4,4,5,9,6,4,1,4,6,2,5,1,4,3,1,5,2,4,4,1,1,3,2,1,3,3,2,-4,3,1,-2,2,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-93
-55,1,-6,1,-15,1,-1,2,1,-3,1,-8,1,1,-1,1,-1,1,-1,1,-3,2,-3,1,-1,3,-1,2,1,3,1,2,3,1,1,1,1,2,1,2,2,-1,4,2,8,5,4,4,4,3,4,4,4,6,6,3,12,3,5,2,5,4,9,4,10,6,9,6,9,7,8,3,10,10,4,10,7,10,10,8,7,7,10,8,7,10,8,11,11,7,12,11,14,13,9,9,5,11,9,10,7,5,6,13,8,6,5,8,14,7,9,10,12,12,3,7,9,11,8,7,9,8,10,10,7,6,6,5,10,9,11,6,3,8,7,4,3,4,4,4,9,6,4,2,3,7,2,5,1,4,3,1,5,2,4,4,1,1,3,2,1,3,3,2,-4,2,2,-2,2,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-93
-55,1,-7,1,-15,1,-1,3,-4,1,-7,1,-1,1,1,-1,1,-2,1,-3,2,-3,1,-1,3,-1,2,1,3,1,2,4,-1,1,1,3,-1,1,3,1,1,3,2,10,4,3,6,3,3,3,5,5,4,8,6,8,3,4,3,4,4,10,4,11,4,10,6,10,5,10,2,12,8,6,9,6,15,5,7,9,6,10,8,6,11,7,12,10,10,11,10,17,9,13,6,6,13,9,7,7,6,6,13,7,7,9,3,15,6,9,11,13,10,4,8,9,11,9,3,9,9,10,10,6,6,7,7,10,8,9,6,4,9,6,3,3,4,5,4,10,5,4,1,7,3,2,5,2,3,3,2,5,1,4,4,1,1,3,2,2,2,3,2,-3,1,3,-2,1,1,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-92
-55,1,-7,1,-15,1,-1,3,-4,1,-7,1,-1,1,1,-1,1,-2,1,-3,2,-3,1,-1,3,1,1,1,3,1,2,4,-1,1,1,3,-1,1,3,1,1,3,3,9,5,3,5,3,3,3,5,5,5,7,6,8,4,3,3,5,4,9,4,12,3,10,6,10,6,9,2,12,8,6,10,6,16,4,6,9,6,10,8,6,11,8,12,9,10,14,8,17,8,13,6,6,13,9,7,7,7,7,11,7,7,9,4,14,7,8,13,11,10,4,9,8,11,9,5,9,7,13,7,6,7,6,9,8,8,9,6,4,9,6,4,2,5,4,4,12,3,4,1,7,3,2,5,3,2,3,3,4,1,4,4,1,1,3,2,2,2,3,2,-3,1,3,-2,1,1,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-92
-55,1,-7,1,-15,1,-1,3,-4,1,-7,1,-1,1,1,-1,1,-2,1,-3,2,-3,1,-1,3,-1,2,1,3,1,2,4,-1,1,1,3,-1,1,2,2,1,3,2,10,4,3,5,4,3,3,4,6,4,7,5,10,3,4,3,4,4,9,4,11,5,9,7,10,5,10,2,11,8,6,8,7,11,10,7,8,7,10,8,6,10,8,12,10,9,10,12,16,10,12,6,7,12,10,6,7,6,7,13,7,6,9,4,14,7,8,11,13,10,3,9,7,14,8,4,9,9,9,10,7,6,7,7,8,10,9,6,3,10,6,3,3,4,4,5,9,6,4,1,7,3,2,5,2,3,3,1,6,1,4,4,1,1,3,2,1,3,3,2,-4,4,-2,1,1,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-92
-55,1,-6,1,-16,1,2,1,-3,1,-8,1,-1,1,1,-1,1,-1,1,-4,2,-2,1,-2,3,1,1,3,1,2,2,3,-1,1,1,3,-1,2,2,1,1,4,4,8,5,4,3,3,3,3,6,4,5,7,7,7,4,3,4,5,3,11,3,12,5,8,5,11,6,8,3,12,7,6,10,8,14,7,4,10,6,10,7,7,9,8,15,8,8,14,11,14,8,14,5,6,13,11,7,5,7,7,11,10,4,9,8,10,9,6,13,13,9,3,9,9,11,8,6,8,9,12,7,6,6,6,10,7,11,7,6,3,10,6,4,2,5,4,3,12,4,3,1,7,3,3,4,5,-1,3,3,5,1,3,4,1,1,4,1,2,3,3,1,-3,2,2,-2,1,1,1,1,1,-6,1,1,-5,2,1,1,-4,1,-2,1,-1,1,-3,1,-3,1,-93
-55,1,-7,1,-15,1,-1,3,-4,1,-7,1,-1,1,1,-1,1,-2,1,-3,2,-3,1,-1,3,-1,2,1,3,1,2,4,-1,1,1,3,-1,1,3,1,1,3,2,10,4,3,6,3,3,3,5,5,4,8,6,8,3,4,3,4,4,10,3,12,4,9,7,10,5,10,2,11,9,6,8,7,14,6,7,8,7,10,8,6,11,7,12,10,9,12,10,17,9,12,6,7,13,9,6,8,6,6,13,7,6,10,3,15,6,9,10,14,9,4,9,7,13,9,3,9,9,9,10,7,6,7,7,8,10,9,6,3,10,6,3,3,4,5,4,9,6,4,1,7,3,2,5,2,3,3,1,6,1,4,4,1,1,3,2,2,2,3,2,-4,4,-2,1,1,1,1,1,-6,1,-1,1,-4,1,2,1,-4,1,-2,1,-1,1,-3,1,-4,1,-92
-55,1,-6,1,-16,1,2,1,-3,1,-8,1,-1,1,1,-1,1,-1,1,-4,2,-2,1,-2,3,1,1,3,2,1,2,3,-1,1,2,2,-1,2,2,1,2,4,4,8,4,4,3,5,1,4,6,5,6,5,10,4,3,4,3,5,6,8,6,9,8,7,6,9,6,7,6,10,6,10,6,8,14,8,4,10,6,11,8,6,9,9,13,7,11,11,13,14,8,12,5,7,12,13,6,4,8,7,10,10,7,6,10,9,9,8,13,12,8,3,10,9,10,8,6,8,8,13,6,7,6,6,11,6,14,5,4,5,8,7,4,1,6,3,6,10,4,3,1,6,3,4,3,5,-1,4,2,5,2,3,3,1,3,2,1,3,3,2,1,-3,2,2,-2,1,1,1,1,1,-5,1,-1,1,-5,2,1,1,-4,1,-2,1,-1,1,-3,1,-3,1,-93
