0.0000000,0.000#0.820#0.830#0.840#0.890#0.590#0.800#0.810#0.300#0.150#0.180#0.310#0.130#0.120#0.320#0.350#0.370,3.000e+00,-00000501,000000453,1,000000003,000000318,000000000,000000000
-72,1,1,-2,1,-1,3,-1,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-1,1,3,1,3,2,-2,2,2,3,-1,1,2,2,4,6,3,2,4,3,5,3,2,6,7,5,3,4,5,3,3,4,3,3,10,8,8,8,8,9,11,11,9,6,7,10,9,9,12,13,11,6,11,7,8,9,7,8,9,5,9,7,6,11,11,8,15,11,18,15,9,13,10,7,8,11,13,9,16,7,10,11,12,9,10,10,13,6,4,9,9,8,6,7,8,7,5,8,5,7,3,4,1,3,4,6,3,6,4,3,6,9,5,3,2,-1,2,3,2,3,5,4,1,1,2,3,-1,3,1,-1,1,4,1,3,-3,1,-1,2,-1,1,-2,1,1,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-15,1,-35
-73,2,-2,1,-2,3,1,-1,1,-3,1,-2,1,-1,1,-2,2,-4,1,1,1,3,2,1,2,2,-1,2,3,1,-1,1,3,4,4,3,4,2,4,3,5,6,1,4,8,6,3,2,6,3,3,3,3,7,10,9,7,8,8,13,10,9,7,7,7,10,8,17,9,9,8,12,8,7,8,9,7,6,8,5,9,11,7,12,9,8,14,20,15,17,4,10,8,9,11,11,11,10,13,8,11,11,13,8,7,12,12,6,6,7,10,9,4,9,7,9,4,7,5,3,3,3,3,6,3,6,3,4,4,4,8,5,5,1,2,3,2,2,2,2,7,1,1,3,2,3,1,-1,1,4,1,4,-3,1,-2,2,1,-3,1,1,-1,1,1,1,2,-1,1,-1,1,-9,1,-1,1,-16,1,-34
-73,2,-2,1,-2,3,1,-1,1,-3,1,-2,1,-1,1,-2,2,-4,1,1,1,3,2,1,2,2,-1,2,3,1,-1,1,3,4,4,3,4,2,4,3,5,6,1,4,8,6,3,2,6,3,3,3,3,7,10,9,7,8,8,14,9,8,8,7,7,10,8,17,9,9,8,11,9,7,8,9,7,6,8,5,9,11,7,12,9,8,14,20,15,17,4,10,8,9,11,11,11,10,13,8,11,11,13,8,7,12,12,6,6,7,10,9,4,9,7,9,4,7,5,3,3,3,3,6,3,6,3,4,4,4,8,5,5,1,2,3,2,2,2,2,7,1,1,3,2,3,1,-1,1,4,1,4,-3,1,-2,2,1,-3,1,1,-1,1,1,1,2,-1,1,-1,1,-9,1,-1,1,-16,1,-34
-73,2,-2,1,-2,3,1,-1,1,-3,1,-2,1,-1,1,-2,2,-4,1,1,1,3,2,1,2,2,-1,3,2,1,-1,1,3,4,4,3,4,2,4,3,5,6,1,4,8,6,3,2,6,3,3,3,3,7,10,8,8,9,7,14,9,8,8,8,6,10,8,16,10,9,8,10,10,7,8,9,7,6,8,5,9,11,7,12,9,7,15,19,16,17,4,10,8,9,11,11,11,10,13,9,10,11,12,9,7,12,12,6,6,7,10,9,4,9,7,9,4,7,5,3,3,3,3,6,3,6,3,4,4,4,8,5,5,1,2,3,2,2,2,2,7,1,1,3,2,3,1,-1,1,4,1,4,-3,1,-2,2,1,-3,1,1,-1,1,1,1,2,-1,1,-1,1,-9,1,-2,1,-15,1,-34
-73,2,-2,1,-2,3,-1,1,1,-3,1,-2,1,1,-3,2,-4,1,1,1,3,1,2,2,2,-1,3,2,1,-1,1,2,5,4,4,3,2,4,3,5,6,1,5,7,6,3,2,6,3,3,3,3,7,10,8,8,9,7,13,10,7,9,8,6,9,9,16,10,9,8,9,11,7,8,10,6,6,8,5,8,11,8,11,10,8,14,19,16,13,8,11,7,9,10,12,11,9,14,9,10,10,13,8,8,13,11,7,4,8,10,9,4,9,7,8,5,6,6,3,3,4,2,5,4,6,3,4,4,4,8,5,5,1,2,3,2,2,2,3,6,1,1,4,1,3,1,-1,1,4,1,3,1,-2,1,-1,1,1,1,-3,1,1,1,-1,1,1,2,-1,1,-1,1,-9,1,-2,1,-15,1,-34
-73,2,-2,1,-2,3,1,-1,1,-2,1,-2,1,-2,1,-1,1,-1,1,-3,1,-1,2,3,2,2,1,2,-1,3,2,1,-1,1,3,3,6,2,4,3,3,4,5,5,2,4,7,6,3,3,5,6,1,3,2,8,10,7,8,12,5,12,10,8,8,8,6,12,7,14,11,13,4,12,8,6,9,7,9,8,7,6,8,11,6,14,8,7,15,19,16,13,8,10,7,9,12,10,12,11,11,12,8,12,11,8,9,12,10,5,7,7,10,6,8,8,7,9,4,8,4,3,4,2,3,7,3,3,6,6,1,4,9,3,7,-1,2,4,1,3,2,2,6,1,1,2,3,3,1,1,-1,3,2,3,1,-2,1,-2,2,1,-3,1,1,-1,1,1,2,-1,1,1,1,-10,1,-1,1,-16,1,-34
-73,2,-2,1,-2,3,1,-1,1,-2,1,-3,1,-1,1,-2,2,-4,1,1,1,3,2,1,2,2,-1,2,3,1,-1,1,3,4,4,3,4,2,4,3,5,6,1,4,8,6,3,2,6,4,2,3,3,6,11,9,7,8,8,12,11,8,8,7,7,10,8,18,8,10,7,12,8,7,8,9,7,6,8,5,9,12,6,12,9,9,13,20,15,17,5,9,8,9,12,11,10,10,13,8,11,11,13,8,8,11,12,7,5,7,10,8,5,9,7,9,4,7,5,3,3,3,3,6,3,6,4,3,4,4,8,6,4,1,2,3,2,2,3,1,7,1,1,3,2,3,1,-1,1,4,1,4,-3,1,-2,2,1,-3,1,1,-1,1,1,1,2,-1,1,1,-10,1,-1,1,-16,1,-34
-73,2,-2,1,-2,3,1,-1,1,-2,1,-3,1,-1,1,-2,2,-4,1,1,1,3,2,1,2,2,-1,2,3,1,-1,1,3,4,4,3,4,2,4,3,5,6,1,4,8,6,3,2,6,3,3,3,3,7,10,9,7,8,8,12,11,8,8,7,7,10,8,17,9,9,8,12,8,7,8,9,7,6,8,5,9,11,7,12,9,8,14,20,15,17,5,9,8,9,11,11,11,10,13,8,11,11,13,8,7,12,12,6,6,7,10,8,5,9,7,9,4,7,5,3,3,3,3,6,3,6,3,4,4,4,8,5,5,1,2,3,2,2,3,1,7,1,1,3,2,3,1,-1,1,4,1,4,-3,1,-2,2,1,-3,1,1,-1,1,1,1,2,-1,1,-1,1,-9,1,-1,1,-16,1,-34
-72,1,1,-2,1,-1,1,2,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-2,3,2,2,3,-2,2,2,3,1,-1,2,2,3,6,3,3,2,5,4,4,2,5,6,7,3,4,3,5,4,3,2,4,5,12,10,7,8,8,12,10,9,7,8,6,11,8,12,15,10,6,10,9,6,9,7,9,7,7,8,8,7,10,16,4,11,13,16,18,10,11,12,6,7,13,10,11,15,9,9,9,16,7,9,10,12,8,6,8,4,13,4,8,7,8,6,8,7,5,3,4,1,3,5,5,2,7,5,2,5,9,5,4,1,1,4,1,1,4,5,4,1,-1,3,3,-1,3,1,-1,3,2,1,3,-3,1,-1,2,1,-3,1,1,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-16,1,-34
-72,1,1,-2,1,-1,1,2,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-1,1,3,2,1,3,-2,2,3,2,-1,1,2,2,4,6,2,3,3,4,5,3,2,5,8,5,3,4,3,5,4,3,3,3,6,12,10,6,8,8,13,9,9,7,10,6,10,7,14,13,11,5,11,8,7,10,4,11,6,7,8,8,7,11,13,6,13,12,16,18,8,14,10,6,6,14,12,10,15,8,8,13,11,9,9,11,13,6,5,9,8,9,4,9,8,6,6,8,6,6,4,3,1,3,3,7,2,7,4,3,6,8,5,4,1,1,2,3,2,3,5,4,1,-1,3,3,-1,3,1,-1,2,3,1,3,-3,1,-1,2,1,-4,2,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-15,1,-35
-72,1,1,-2,1,-1,1,2,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-1,1,3,1,2,3,-2,2,3,2,-1,1,2,2,4,6,2,3,2,5,5,3,2,5,7,6,3,4,3,5,4,3,2,4,6,12,10,6,8,8,12,10,9,7,9,7,10,7,13,14,11,5,11,8,7,10,4,11,6,7,8,8,7,11,13,6,13,11,18,16,9,14,10,6,6,14,13,8,16,8,8,12,13,8,9,11,12,7,5,9,7,10,4,9,8,6,6,8,7,5,4,3,1,3,3,7,2,7,5,2,6,8,5,4,1,1,2,3,2,3,5,4,1,-1,3,3,-1,3,1,-1,2,3,1,3,-3,1,-1,2,1,-4,2,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-15,1,-35
-72,1,1,-2,1,-1,1,2,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-2,3,2,2,3,-2,2,2,3,1,-1,2,2,3,6,2,4,2,5,4,4,2,5,6,7,3,4,3,5,4,3,2,4,5,12,10,7,9,7,12,10,9,7,8,6,11,8,12,15,10,6,10,9,6,9,7,9,7,7,8,8,7,10,16,4,11,13,16,18,11,10,11,7,7,13,10,11,15,9,9,9,16,7,9,10,12,8,6,8,5,12,4,8,7,8,6,8,7,5,3,4,1,3,5,5,2,7,5,2,5,9,5,4,1,1,4,1,1,4,5,4,1,-1,3,3,-1,3,1,-1,3,2,1,3,-3,1,-1,2,1,-3,1,1,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-16,1,-34
-72,1,1,-2,1,-1,1,2,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-1,1,3,2,1,3,-2,2,3,2,-1,1,2,2,4,6,2,3,3,4,5,3,2,5,8,5,3,4,4,4,4,3,3,3,6,12,10,6,8,9,12,9,9,7,10,6,10,7,14,13,11,5,11,8,7,10,6,9,6,7,8,8,7,11,13,6,14,11,16,18,8,14,10,6,7,13,12,10,15,8,8,13,11,9,9,11,12,7,5,9,8,9,5,8,8,7,5,8,6,6,4,3,1,3,3,7,2,7,4,3,6,8,5,4,2,-1,2,3,2,3,5,4,1,-1,3,3,-1,3,1,-1,1,4,1,3,-3,1,-1,2,1,-4,2,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-15,1,-35
-72,1,1,-2,1,-1,1,2,1,1,-3,1,-2,1,-2,1,-1,1,-1,1,-2,1,-1,1,3,2,1,3,-2,2,3,2,-1,1,2,2,4,6,2,3,3,4,5,3,2,5,8,5,3,4,4,4,4,3,4,2,6,12,10,6,8,9,12,9,9,7,9,7,10,7,14,13,11,5,11,8,7,10,6,9,6,7,9,7,7,11,13,6,14,11,16,18,8,14,10,6,7,13,12,10,15,8,8,13,11,9,9,11,13,6,5,9,8,9,6,7,8,7,5,8,5,7,4,3,1,3,3,7,2,7,4,3,6,8,5,4,2,-1,2,3,2,3,5,4,1,1,2,3,-1,3,1,-1,1,4,1,3,-3,1,-1,2,1,-4,2,-1,1,1,2,-1,1,1,1,-9,1,-2,1,-15,1,-35
