0.0000000,0.000#0.770#0.850#0.390#0.400#0.760#0.830#0.840#0.370#0.480#0.780#0.380#0.790#0.750#0.820,5.000e-01,-00000075,000000075,0,000000001,000000300,000000000,000000000
-67,1,-5,1,-1,1,-5,1,-5,1,-1,1,-1,2,1,-2,1,-1,3,1,1,-1,1,2,4,3,4,4,2,3,5,3,1,2,4,7,9,1,4,6,11,10,7,5,5,1,12,10,11,11,6,6,9,15,7,14,8,10,9,13,8,12,16,11,10,8,11,17,8,19,13,14,10,14,17,21,18,13,21,17,12,16,8,9,7,8,15,10,13,7,15,14,9,11,5,6,9,11,5,15,6,11,9,6,5,4,8,6,4,2,5,7,4,3,2,1,1,5,1,-1,2,2,1,3,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-4,1,-75
-68,1,-6,1,1,-6,1,-4,1,-2,1,-1,2,1,-1,1,-1,1,3,1,-1,1,2,-1,5,4,4,3,1,5,4,3,2,2,8,3,7,3,7,8,8,9,7,3,4,5,13,11,9,10,5,9,10,10,13,12,8,10,14,5,13,12,15,12,7,9,12,11,19,13,15,13,9,19,18,20,16,13,20,15,17,9,9,8,9,10,12,12,9,12,16,12,9,7,7,6,10,6,14,7,8,12,9,4,5,5,7,6,2,4,7,4,3,5,-1,1,4,3,-1,1,1,2,2,2,-1,1,-1,1,2,1,1,-2,2,-1,1,-2,1,1,1,-4,1,-73
-69,1,-5,1,1,-6,1,-4,1,-2,1,-1,2,1,-2,1,1,2,1,1,-1,2,1,5,4,4,3,1,5,4,3,1,3,7,3,8,3,5,5,11,10,7,3,5,4,13,8,11,11,5,9,8,13,10,13,8,10,12,9,9,14,14,12,9,10,9,14,16,12,17,15,8,17,20,19,14,14,19,17,14,13,8,10,7,9,12,12,11,10,18,11,9,9,6,6,10,7,12,8,8,10,12,4,3,4,9,7,2,4,7,4,3,5,-1,1,4,3,-2,2,2,2,2,-1,1,-1,1,1,2,-1,1,-1,1,1,1,-2,1,1,1,-4,1,-73
-68,1,-5,1,1,-6,1,-4,1,-2,1,-1,2,1,-2,1,1,2,1,1,-1,1,2,5,4,3,4,1,5,4,3,1,3,4,6,8,3,4,5,11,9,9,3,5,2,14,9,10,11,6,8,9,13,9,13,9,10,11,10,8,14,15,10,11,9,10,14,14,14,15,14,10,16,21,20,12,14,20,18,13,14,6,12,6,10,11,12,12,9,16,13,9,10,6,6,10,7,10,10,7,11,11,5,3,4,9,7,2,3,6,6,3,4,1,1,3,3,1,-1,2,2,2,2,-1,1,-1,1,1,1,1,1,-1,1,1,1,-2,1,1,1,-4,1,-74
-68,1,-5,1,1,-6,1,-4,1,-2,1,-1,2,1,-2,1,1,2,1,1,-1,1,2,5,4,2,5,1,5,4,3,-1,4,4,6,8,3,4,5,10,10,8,4,5,2,14,9,10,11,6,8,8,14,9,13,9,10,11,10,8,14,15,10,11,9,10,14,14,14,15,13,11,15,20,22,12,14,20,18,13,14,6,12,6,9,12,12,12,9,16,12,9,11,6,6,10,7,9,11,7,11,11,5,3,4,9,7,2,3,5,7,3,4,1,1,3,3,1,-1,2,2,2,2,-1,1,-1,1,1,1,1,1,-1,1,1,1,-2,1,1,1,-4,1,-74
-68,1,-6,1,1,-6,1,-4,1,-2,1,-1,2,1,-1,1,-1,1,3,1,-1,1,2,-1,5,4,4,3,1,5,4,3,2,2,8,4,6,3,7,8,8,9,7,4,3,7,11,11,10,9,5,9,10,10,13,12,9,10,13,5,13,13,14,12,7,9,13,10,19,13,15,13,10,18,19,19,17,13,21,13,18,8,9,8,9,10,12,13,9,12,16,11,9,7,7,6,10,7,13,7,8,12,9,4,6,4,7,6,2,4,7,4,3,5,-1,1,4,3,-1,1,1,2,2,2,-1,1,-1,1,2,1,1,-2,2,-1,1,-2,1,1,1,-4,1,-73
-69,1,-5,1,1,-6,1,-4,1,-2,1,-1,2,1,-2,1,1,2,1,1,-1,2,1,5,4,4,3,1,5,4,3,1,3,7,3,8,3,6,6,10,9,7,3,5,4,13,8,11,12,4,10,8,12,10,13,8,10,12,9,9,15,13,12,9,10,10,13,17,11,18,14,8,17,21,18,15,13,20,16,16,11,10,8,7,10,11,14,10,9,18,11,9,9,6,6,11,6,13,7,9,11,10,4,3,5,8,7,2,4,7,4,3,5,-1,1,4,3,-1,1,1,2,2,2,-1,1,-1,1,1,2,-1,1,-1,1,1,1,-2,1,1,1,-4,1,-73
-69,1,-5,1,1,-6,1,-4,1,-2,1,-1,2,1,-2,1,1,2,1,1,-1,2,1,5,4,4,3,1,5,4,3,1,3,7,3,8,3,5,6,11,9,7,3,5,4,13,8,11,12,4,9,8,13,10,13,8,10,12,9,9,15,13,12,9,10,10,13,16,12,17,15,8,17,21,18,14,14,20,16,16,11,8,10,7,9,12,14,9,10,18,11,9,9,6,6,11,6,12,8,8,11,11,4,3,5,8,7,2,4,7,4,3,5,-1,1,4,3,-2,2,2,2,2,-1,1,-1,1,1,2,-1,1,-1,1,1,1,-2,1,1,1,-4,1,-73
-68,1,-5,1,1,-6,1,-4,1,-2,1,-1,2,1,-2,1,1,2,1,1,-1,1,2,5,4,3,4,1,5,4,3,1,3,5,5,8,3,4,6,11,9,8,3,5,2,15,8,11,10,6,9,8,13,9,13,9,10,12,9,9,14,14,11,10,10,9,14,16,12,16,15,9,16,20,20,12,16,18,18,14,13,8,10,6,10,11,13,11,10,17,12,8,10,6,6,10,7,11,9,7,11,12,4,3,4,9,7,2,3,6,6,3,5,-1,1,4,2,1,-1,2,2,2,2,-1,1,-1,1,1,1,1,1,-1,1,1,1,-2,1,1,1,-4,1,-74
-68,1,-5,1,-1,1,-5,1,-5,1,-1,1,-1,2,1,-2,1,-1,3,1,1,-1,1,2,4,3,4,4,2,3,5,3,1,2,4,7,9,1,5,5,11,10,8,4,5,1,13,9,11,11,6,7,9,14,8,13,9,10,10,11,8,14,16,9,10,9,11,16,11,16,13,15,10,14,18,20,18,12,21,17,12,17,7,9,8,7,15,11,12,8,14,15,8,11,7,4,11,9,7,13,6,11,9,7,4,4,8,8,2,2,5,7,4,3,2,1,1,5,1,-1,2,2,1,3,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-4,1,-74
-68,1,-6,1,1,-6,1,-4,1,-2,1,-1,2,1,-1,1,-1,1,3,1,-2,3,-1,5,4,4,3,1,5,4,3,2,2,8,2,8,3,6,9,8,9,6,4,4,4,14,9,11,10,5,9,10,10,12,13,8,9,14,6,11,14,15,11,8,9,12,11,19,12,16,13,9,18,19,20,16,13,20,15,17,9,9,8,8,10,11,14,9,12,16,12,9,7,7,5,11,6,14,7,8,12,9,4,4,6,7,6,2,4,7,4,3,5,-1,1,4,3,-1,1,1,2,2,2,-1,1,-1,1,2,1,-1,1,-1,2,-1,1,-2,1,1,1,-4,1,-73
