0.0000000,0.000#0.510#0.190#0.520#0.540#0.160#0.200#0.550#0.170#0.880,3.000e+00,-00000496,000000524,1,000000003,000000340,000000000,000000000
-60,1,-10,1,-12,1,1,-1,1,-1,1,-4,2,1,1,-1,1,2,1,1,2,1,-1,3,1,1,4,3,3,6,4,3,1,4,4,3,2,1,3,2,6,4,4,4,9,2,8,2,6,8,13,9,6,14,8,3,9,11,12,3,8,8,9,9,13,7,6,14,7,9,15,8,7,12,9,13,9,8,5,4,22,9,9,21,6,8,14,12,11,8,12,6,15,11,8,9,9,11,13,7,10,8,11,14,11,12,10,9,9,6,6,10,7,7,6,5,5,9,7,4,8,9,4,6,6,4,3,2,3,6,2,5,5,7,5,3,3,7,3,2,4,2,1,4,2,1,1,1,4,2,-1,2,-1,1,1,-1,1,-2,1,-3,3,-4,2,-3,1,-4,1,-80
-60,1,-10,1,-13,2,-1,1,-1,1,-4,2,1,-1,1,1,1,2,1,1,2,-1,3,1,1,4,2,7,2,4,4,1,4,3,4,1,2,4,1,5,5,4,2,7,6,4,6,4,6,14,12,9,9,6,7,7,11,9,8,7,8,9,10,9,10,10,9,10,8,9,14,6,9,10,16,9,7,2,7,13,18,9,17,14,4,14,13,12,6,7,11,13,12,10,8,9,10,10,11,10,8,11,14,7,12,19,4,7,9,8,8,3,9,3,10,3,8,8,6,6,11,7,3,2,8,3,2,3,5,3,4,3,10,3,5,3,6,4,1,4,3,2,3,2,1,-1,2,2,4,1,1,1,-1,1,-1,1,-2,1,-2,2,1,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-12,1,1,-1,1,-1,1,-4,2,1,1,-2,3,-1,2,1,2,-1,3,1,1,6,-1,6,4,3,4,2,3,4,3,3,-1,4,1,6,4,4,2,10,3,7,3,6,6,14,10,7,12,8,4,9,11,10,5,7,8,12,7,9,11,9,10,9,8,14,9,6,11,9,15,8,8,6,3,21,11,10,19,7,8,11,15,11,7,12,6,17,10,11,6,10,8,17,5,12,6,14,11,11,10,12,9,8,7,6,10,4,9,6,6,4,8,7,6,7,10,6,4,6,4,4,1,1,8,1,6,2,10,2,6,5,4,5,-1,5,2,2,3,3,-2,2,3,3,1,1,1,-1,1,-1,1,-2,1,-2,1,2,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-13,2,-1,1,-1,1,-4,2,1,-1,1,1,1,2,1,1,2,-1,3,1,1,4,2,7,2,4,4,1,4,3,4,1,2,4,1,5,5,4,2,7,6,4,6,4,6,14,12,9,9,6,7,7,11,8,9,6,9,9,10,9,10,10,9,10,8,9,14,6,9,10,16,10,6,2,7,13,17,10,16,15,4,14,13,12,6,7,11,14,11,11,7,9,10,10,11,10,8,11,14,7,12,19,4,7,9,8,8,3,9,3,10,3,8,7,7,6,11,7,3,2,8,3,2,3,5,3,4,3,10,3,5,3,6,4,1,4,3,2,3,2,1,-1,2,2,4,1,1,1,-1,1,-1,1,-2,1,-2,2,1,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-13,2,-1,1,-1,1,-4,2,1,-1,1,1,1,2,1,1,2,1,2,1,1,4,2,6,3,4,4,1,4,3,4,1,2,4,1,5,5,4,2,7,6,4,6,3,7,14,12,9,9,5,8,8,10,8,9,7,8,9,9,10,10,9,10,10,8,9,14,4,11,10,16,10,6,3,6,13,17,10,16,15,4,13,14,12,6,7,10,15,11,11,7,8,11,10,11,10,8,10,14,7,13,19,4,7,9,8,8,3,9,3,10,3,8,7,7,6,11,7,3,2,8,3,2,3,5,3,4,3,10,3,4,4,6,4,1,5,2,2,3,2,1,1,1,2,4,1,1,1,-1,1,-1,1,-1,1,-3,2,1,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-12,1,1,-1,1,-1,1,-4,2,1,1,-1,1,2,-1,2,1,2,-1,3,1,1,5,1,6,4,3,4,1,4,4,3,3,-1,4,1,6,4,5,2,9,3,7,3,7,5,16,8,6,13,8,4,9,11,10,5,7,8,11,8,10,10,9,10,9,8,14,9,6,11,9,15,8,8,6,4,20,11,10,19,7,8,11,15,11,7,13,5,18,9,11,6,9,10,15,6,12,6,14,11,11,10,12,9,8,7,6,10,4,9,6,6,5,8,6,6,8,9,6,4,6,4,4,1,1,8,1,6,2,10,2,6,5,5,4,-1,5,2,2,3,3,-2,2,3,3,1,1,-1,1,1,-1,1,-2,1,-2,1,2,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-12,1,1,-1,1,-1,1,-4,2,1,1,-2,3,-1,2,1,2,-1,3,1,1,6,-1,6,4,3,4,2,3,4,3,3,-1,4,1,6,4,4,2,10,3,7,3,6,5,15,10,7,12,8,4,8,12,9,6,7,8,10,9,9,11,9,10,9,8,14,9,6,11,9,15,8,8,6,3,21,11,10,18,8,8,11,15,11,7,12,6,17,10,11,6,11,7,17,5,12,6,14,11,11,10,12,9,8,7,5,11,4,9,6,6,4,8,7,6,7,10,6,4,6,4,4,1,1,8,1,6,2,10,2,6,5,4,5,-1,5,2,2,3,3,-2,2,3,3,1,1,1,-1,1,-1,1,-2,1,-2,1,2,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-13,2,-1,1,-1,1,-4,2,1,-1,1,1,1,2,1,1,2,1,2,1,1,4,2,6,3,4,4,1,4,3,4,1,2,4,1,5,5,4,2,7,6,4,6,3,7,14,12,9,9,5,8,8,10,8,9,7,8,9,8,11,10,9,10,9,9,9,14,4,11,10,16,10,6,3,6,13,17,10,16,15,4,13,14,12,6,7,10,15,11,11,7,8,11,10,11,10,7,11,14,7,13,19,4,7,9,8,8,3,9,3,10,3,8,7,7,6,11,7,3,2,8,3,2,3,5,3,4,3,10,3,4,4,6,4,1,5,2,2,3,2,1,1,1,2,4,1,1,1,-1,1,-1,1,-1,1,-3,2,1,-5,2,-2,1,-4,1,-80
-60,1,-10,1,-12,1,1,-1,1,-1,1,-4,2,1,1,-2,3,-1,2,1,2,-1,3,1,1,5,1,6,4,3,4,2,3,4,3,3,-1,4,1,6,4,5,2,9,3,7,3,7,5,15,9,6,13,8,4,9,11,10,5,7,8,11,8,9,11,9,10,9,8,14,9,6,11,9,15,8,8,6,4,20,11,10,19,7,8,11,15,11,7,13,5,17,10,11,6,9,10,16,5,12,6,14,11,11,10,13,8,8,7,6,10,4,9,6,6,4,9,6,6,8,9,6,4,6,4,4,1,1,8,1,6,2,10,2,6,5,5,4,-1,5,2,2,3,3,-2,2,3,3,1,1,-1,1,1,-1,1,-2,1,-2,1,2,-5,2,-2,1,-4,1,-80
-60,1,-9,1,-13,1,1,-1,1,-1,1,-4,1,2,-1,1,1,1,2,1,1,2,2,1,-1,2,2,4,6,3,3,5,2,2,5,3,1,2,2,3,3,6,4,3,5,8,1,8,5,6,12,14,8,9,5,9,8,10,5,12,7,8,7,10,7,14,10,5,14,8,5,15,11,7,12,7,13,9,4,5,11,20,12,13,15,5,11,15,8,10,6,10,13,14,10,7,9,11,9,13,8,9,15,10,6,12,18,7,6,8,9,8,4,8,6,8,2,6,9,7,9,9,5,5,6,4,3,2,4,3,6,2,6,7,2,5,6,4,2,3,3,4,3,1,2,2,1,1,1,4,2,1,1,-1,1,-1,1,-1,1,-3,3,-6,2,-3,1,-3,1,-80
