0.8796459,0.000#0.300,2.000e-01,-00000025,000000044,0,000000001,000000345,000000000,000000000
-70,1,-8,1,-4,1,1,-2,1,1,1,3,1,1,1,2,-1,2,1,2,7,4,5,1,2,4,2,5,8,12,11,12,16,12,3,2,6,16,14,31,27,30,21,19,16,13,16,37,33,44,61,54,57,32,23,22,20,41,59,109,95,115,95,60,51,33,51,46,90,128,158,149,122,108,74,61,55,86,112,145,195,208,185,140,97,69,58,87,116,207,208,236,196,165,86,91,78,92,152,200,204,243,200,170,130,85,65,71,93,162,206,210,176,142,106,62,61,93,91,127,154,152,127,105,72,54,46,57,55,85,94,87,96,76,46,35,27,19,40,49,52,77,63,47,36,23,11,8,16,26,33,37,27,26,21,12,8,13,10,12,12,18,23,8,3,3,5,4,3,4,7,10,10,6,1,5,3,3,3,6,5,8,4,1,3,2,-2,1,1,1,-4,2,1,-3,1,-64
-72,1,-8,1,-3,1,-1,1,-2,2,-1,3,2,-1,1,3,-1,2,1,1,5,4,6,3,1,4,3,1,6,8,12,15,15,8,12,2,6,6,15,25,30,32,22,23,17,13,15,26,34,37,57,58,60,45,20,24,19,33,45,80,109,102,108,75,59,42,37,46,65,118,138,168,130,117,95,61,55,70,97,126,184,208,176,174,118,72,73,65,105,145,224,226,214,176,137,81,80,81,119,176,210,226,243,168,154,100,66,77,72,124,192,206,212,145,125,94,51,67,92,120,139,154,140,121,87,65,38,59,55,63,94,89,98,82,66,39,29,26,22,46,50,65,77,53,40,30,15,10,9,21,29,39,30,26,26,16,8,10,14,11,12,9,23,20,3,4,1,7,5,4,5,8,10,6,4,4,4,4,2,2,8,6,6,2,2,4,-2,1,1,-1,1,-3,2,-1,1,-2,1,-63
