0.8796459,0.000#0.230,3.333e-02,-00000005,000000005,0,000000001,000000300,000000000,000000000
-89,1,-5,1,1,-1,2,2,1,2,2,3,2,7,8,6,6,11,15,17,23,31,37,50,51,58,63,94,97,108,162,161,183,233,257,257,296,347,413,481,499,563,575,696,713,791,891,997,1067,1116,1164,1287,1333,1455,1550,1591,1570,1708,1755,1791,1939,1882,1923,1931,2060,2034,1974,2022,1934,1937,1959,1980,1804,1820,1766,1770,1603,1622,1483,1359,1418,1232,1154,1065,1024,916,910,790,777,695,616,562,477,443,332,310,278,293,206,177,167,179,128,132,104,84,78,58,57,37,42,27,15,16,19,9,13,7,6,5,5,2,3,3,1,5,-1,2,-2,1,-77
-96,1,-4,1,-1,1,-1,3,1,1,2,3,3,1,8,9,4,7,11,14,20,22,33,42,45,51,56,66,98,97,115,160,164,197,221,262,262,299,357,418,479,517,559,573,723,702,798,909,992,1080,1143,1161,1269,1378,1463,1532,1603,1584,1708,1760,1803,1948,1872,1924,1930,2080,2028,1981,1994,1960,1946,1929,1961,1788,1870,1758,1724,1625,1609,1469,1367,1383,1247,1132,1060,1015,909,899,793,767,686,610,549,481,430,328,304,283,282,205,179,163,175,135,123,103,82,81,57,51,40,40,26,15,19,16,9,12,7,7,4,5,4,2,2,2,4,-1,2,-2,1,-70
