3.1415926,0.000#0.360#0.370#0.470#0.500#0.510#0.430#0.440#0.350#0.450#0.560#0.420,4.200e+01,-00006562,000006290,1,000000042,000000306,000000000,000000000
-70,1,1,-3,1,1,-3,2,1,-2,1,-2,2,-1,1,2,1,1,1,1,4,-1,1,1,2,4,2,2,7,6,2,1,2,3,2,-1,2,5,7,3,5,8,4,8,8,5,4,8,6,7,3,7,9,14,11,3,6,8,5,9,5,14,8,7,9,14,7,10,10,10,14,17,13,15,11,8,15,11,12,16,13,12,9,12,9,10,7,11,14,16,10,11,12,12,8,8,8,7,15,9,7,4,3,9,9,9,15,8,8,11,5,8,10,7,6,5,9,6,9,7,5,5,5,3,5,2,4,2,3,-1,1,7,2,1,3,3,1,4,3,1,1,2,2,1,5,1,1,-3,2,-3,2,-1,1,-1,3,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,3,3,6,3,4,4,2,1,2,3,-1,2,8,4,2,6,8,4,11,4,6,4,7,7,7,3,11,4,18,8,5,4,8,5,8,6,10,12,8,8,13,8,10,10,11,13,20,9,10,16,15,9,10,13,12,17,10,11,12,9,8,9,11,14,16,10,10,13,16,4,10,6,10,12,12,4,4,3,9,9,13,11,10,6,10,6,8,10,7,6,7,7,9,6,7,5,7,3,1,7,4,2,3,2,1,-1,7,2,1,3,3,1,4,3,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,2,4,6,3,4,4,2,1,2,3,-1,2,8,4,3,5,8,4,11,4,6,4,7,7,7,3,10,5,18,8,5,4,8,5,8,6,10,12,9,7,13,8,10,10,11,13,20,9,10,16,16,8,10,13,11,18,10,11,12,9,8,9,11,14,15,11,10,13,16,4,10,6,10,12,12,4,4,3,9,9,13,11,10,6,10,6,8,10,7,6,7,7,9,6,7,5,7,3,1,7,4,2,3,2,1,-1,7,2,1,3,3,1,4,3,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,2,4,7,2,3,5,2,1,1,4,2,-1,7,5,4,4,7,5,12,3,6,4,7,7,5,5,10,5,19,7,4,5,6,7,8,6,11,11,8,8,11,10,11,9,12,12,19,10,8,18,18,6,11,12,10,19,10,11,11,10,8,9,11,14,17,9,13,10,17,3,10,6,9,13,12,4,4,3,10,8,16,8,9,7,9,7,10,8,8,5,6,8,9,6,7,5,4,6,-1,8,4,2,3,2,1,-1,6,3,1,3,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-70,1,1,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,2,3,1,-2,3,2,4,6,3,2,6,2,1,1,4,2,-1,6,5,5,4,8,4,12,3,6,4,7,7,5,5,10,5,19,7,4,5,6,7,8,6,11,11,7,9,11,10,10,10,11,13,19,10,8,18,20,4,13,10,9,20,11,10,11,10,9,8,11,14,17,9,14,9,15,5,10,6,10,12,13,3,4,3,10,8,16,8,8,8,8,8,10,8,8,5,6,8,8,7,6,6,4,6,-1,8,4,2,3,2,1,-1,6,3,-1,4,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-70,1,1,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,2,3,1,-2,3,2,4,6,3,2,6,2,1,1,4,2,-1,6,5,5,4,8,4,12,3,6,4,7,7,5,5,10,5,19,7,4,5,6,7,8,6,11,11,7,9,11,10,10,10,10,14,20,9,8,18,20,4,12,11,9,20,11,10,11,10,9,8,11,14,16,10,14,9,15,5,10,6,10,11,15,2,4,3,10,8,16,8,8,8,8,8,10,8,8,5,6,8,8,7,6,6,4,6,-1,8,4,2,3,2,1,-1,6,3,-1,4,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,2,4,7,2,4,4,2,1,1,4,2,-1,7,5,3,5,8,4,12,3,6,4,7,7,6,4,10,5,19,7,4,5,6,7,9,5,9,13,9,7,13,8,11,9,11,13,19,10,8,18,18,6,11,12,9,20,11,10,11,10,8,9,10,15,16,10,13,10,18,2,9,7,8,14,12,4,4,3,10,8,15,9,9,7,8,8,9,9,8,5,6,8,10,5,7,5,5,5,-1,8,4,2,3,2,1,-1,6,3,1,3,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,2,4,7,2,4,4,2,1,1,4,2,-1,7,5,4,4,8,4,12,3,6,4,7,7,5,5,10,5,19,7,4,5,6,7,8,6,9,13,8,8,13,8,11,9,11,13,19,10,8,18,18,6,12,11,10,19,11,10,11,10,8,9,10,15,17,9,13,10,18,2,9,7,8,14,12,4,4,3,10,8,15,9,9,7,8,8,9,9,8,5,6,8,10,5,7,5,4,6,-1,8,4,2,3,2,1,-1,6,3,1,3,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,3,3,6,3,4,4,2,1,2,3,-1,2,8,4,2,6,7,5,11,4,6,4,8,6,6,4,11,4,18,8,5,4,8,5,8,6,10,12,8,8,13,8,10,10,11,13,20,10,9,16,15,9,10,13,12,17,10,11,12,9,8,9,11,14,15,11,11,12,16,4,10,6,10,12,12,4,4,3,9,9,13,11,10,6,9,7,8,10,7,6,7,7,9,6,7,5,7,3,1,7,4,2,3,2,1,-1,7,2,1,3,3,1,4,3,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-71,2,-2,1,-2,1,-2,3,-3,1,-1,2,-2,1,1,2,-1,2,1,4,-1,1,-1,3,2,4,7,2,4,4,2,1,1,4,2,-1,7,5,4,4,7,5,12,3,6,4,7,7,5,5,10,5,19,7,4,5,6,7,8,6,9,13,8,8,12,9,11,9,12,12,19,10,8,18,18,6,12,11,10,19,10,11,11,10,8,9,10,15,17,9,13,10,18,2,9,7,8,14,12,4,4,3,10,8,15,9,9,7,9,7,9,9,8,5,6,8,10,5,7,5,4,6,-1,8,4,2,3,2,1,-1,6,3,1,3,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
-70,1,1,-2,1,-2,1,-2,3,-3,1,-1,2,-1,1,-1,1,2,-1,2,2,3,1,-2,3,2,4,6,3,3,5,2,1,1,4,2,-1,6,5,4,5,8,4,13,2,4,6,6,8,4,6,11,4,20,6,5,4,6,7,7,7,11,11,7,9,11,10,10,10,11,12,18,12,9,17,19,5,11,12,9,20,11,10,11,10,7,10,11,14,17,9,13,10,14,6,10,6,10,11,15,2,4,3,10,8,16,8,8,8,8,8,10,8,8,5,7,7,8,7,6,6,5,5,-1,8,3,3,3,2,1,-1,6,3,2,2,3,1,5,2,2,-1,1,3,2,3,2,-1,1,-1,1,1,-2,1,1,-1,1,1,2,-72
