3.1415926,0.000#0.110#0.090#0.100#0.120#0.130#0.630#0.080#0.280#0.620#0.640#0.660,4.000e+01,-00006299,000006021,1,000000040,000000308,000000000,000000000
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-2,1,-2,3,-1,2,2,1,1,-2,2,2,1,1,2,-1,3,3,2,-1,3,2,4,2,3,1,3,3,8,3,6,5,4,8,6,11,9,5,4,8,5,7,3,7,6,10,8,11,6,7,11,6,11,4,10,14,8,11,10,5,11,9,10,12,10,14,13,8,8,13,11,22,12,13,8,7,8,9,11,11,10,4,9,9,13,16,15,10,5,9,6,9,12,4,14,7,8,13,8,4,9,4,12,7,4,11,8,9,4,6,8,5,5,4,1,7,5,2,5,3,2,6,2,-1,2,4,2,-2,4,7,2,2,4,2,7,1,2,2,2,2,1,-3,2,1,1,1,1,-1,3,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-1,1,-3,2,1,2,2,2,-3,2,2,1,1,1,1,2,4,1,1,3,2,4,2,3,1,3,3,8,3,6,5,5,7,6,11,10,4,4,8,7,5,3,7,8,8,10,9,6,7,10,7,11,4,9,15,9,10,8,7,12,8,12,9,13,12,10,11,9,12,10,23,13,12,9,6,9,8,9,13,10,4,10,8,15,14,14,11,5,9,6,9,12,4,15,6,12,9,8,4,8,5,11,8,4,11,8,9,6,4,8,5,6,3,1,7,6,1,4,4,2,6,2,-1,2,4,2,-2,4,7,2,3,3,5,4,1,2,3,1,2,1,-3,2,-1,2,1,1,1,2,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-2,1,-2,2,1,2,2,2,-3,2,2,1,1,2,-1,2,4,1,1,3,2,4,2,3,1,3,3,8,3,7,4,5,7,6,11,10,4,4,8,5,7,3,7,7,9,10,9,6,7,11,6,11,4,9,15,9,10,8,7,12,8,11,10,13,12,10,11,9,12,10,23,13,12,9,6,8,9,10,12,9,5,10,8,14,15,14,11,5,9,6,9,12,4,14,7,11,10,8,4,8,5,12,7,4,11,8,9,6,4,8,5,6,3,1,7,6,1,4,4,2,6,2,-1,2,4,2,-2,4,7,2,3,3,4,5,1,2,3,1,2,1,-3,2,1,1,1,1,1,2,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-2,1,-2,2,1,2,2,2,-3,2,2,1,1,1,1,2,4,1,1,3,2,4,2,3,1,3,3,8,3,7,4,5,7,6,11,10,4,4,8,6,6,3,7,7,9,10,9,6,7,10,7,11,4,9,15,9,10,8,7,12,8,12,9,13,12,10,11,9,12,10,23,13,12,9,6,8,9,9,13,9,5,10,8,15,14,14,11,5,9,6,9,12,4,15,6,11,10,8,4,8,5,11,8,4,11,8,9,6,4,8,5,6,3,1,7,6,1,4,4,2,6,2,-1,2,4,2,-2,4,7,2,3,3,4,5,1,2,3,1,2,1,-3,2,1,1,1,1,1,2,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-1,1,-3,2,1,2,2,2,-3,2,2,1,1,1,1,2,4,1,1,3,2,4,2,3,1,3,3,8,3,6,5,5,7,6,11,10,4,4,8,7,5,3,7,8,8,9,10,6,7,10,7,11,4,9,15,9,10,8,7,12,8,12,9,13,12,10,11,9,12,10,23,13,12,9,6,9,8,9,13,10,4,10,8,15,14,14,11,5,9,6,9,12,4,12,9,12,9,8,4,8,5,11,8,4,11,8,9,6,4,8,5,6,3,1,7,6,1,4,4,2,6,2,-1,1,5,2,-2,4,7,2,3,3,5,4,1,2,3,1,2,1,-3,2,-1,2,1,1,1,2,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-1,1,-3,2,1,2,2,2,-3,2,2,1,1,1,1,2,4,1,1,3,2,4,2,3,1,3,3,8,3,6,5,6,6,6,11,10,4,4,8,7,5,3,7,8,8,9,10,7,6,9,8,10,5,9,15,9,10,8,7,12,8,12,9,13,12,10,11,9,12,10,23,13,12,9,6,9,8,9,13,10,4,10,8,15,14,14,11,5,9,6,9,12,4,12,9,12,9,8,4,8,5,11,8,4,11,8,9,6,4,8,5,6,3,1,7,6,1,4,4,2,6,2,-1,1,5,2,-2,4,7,2,3,3,5,4,1,2,3,1,2,1,-3,2,-1,2,1,1,1,2,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,2,-2,2,1,-3,1,2,1,3,1,1,-2,1,3,2,-2,2,1,5,1,1,1,4,3,3,3,1,4,2,5,6,6,5,8,4,9,8,5,9,6,5,9,4,5,5,12,4,8,11,8,5,6,11,8,7,10,14,10,9,6,9,10,10,10,11,12,12,11,10,11,11,16,16,16,10,8,7,10,7,12,10,5,9,9,9,18,11,9,16,10,4,10,5,3,12,11,11,9,12,7,5,3,10,9,10,8,7,5,11,9,2,4,9,4,5,4,4,4,3,1,7,1,7,-1,2,4,2,1,1,1,3,3,6,3,3,7,2,1,2,2,2,-1,3,-2,2,-2,2,1,1,1,2,2,-12,1,-14,1,-2,1,-40
-56,1,-1,1,-8,1,-8,1,1,-1,2,2,-2,1,-2,2,1,2,2,2,-3,2,2,1,1,2,-1,2,4,1,1,3,2,4,2,3,1,3,3,8,3,7,4,4,8,6,11,10,4,4,8,5,7,3,7,7,9,10,9,6,7,11,6,11,4,11,13,9,10,9,6,11,9,11,10,12,13,10,11,9,12,10,23,13,12,9,6,8,9,10,12,9,5,9,9,14,15,14,11,5,9,6,9,12,4,14,7,11,10,8,4,8,5,12,7,4,11,8,9,5,5,8,5,5,4,1,7,6,1,4,4,2,6,2,-1,2,4,2,-2,4,7,2,2,4,4,5,1,2,2,2,2,1,-3,2,1,1,1,1,1,2,1,1,-10,1,-16,1,1,-41
-56,1,-1,1,-8,1,-8,1,1,-1,2,1,1,1,-3,2,1,1,3,2,-3,2,2,1,1,1,1,2,4,1,1,3,2,3,3,4,-1,3,3,7,4,6,5,7,5,7,10,9,5,3,9,7,5,4,6,8,8,9,10,7,6,8,9,11,4,8,16,9,10,7,8,13,7,11,10,12,13,9,12,11,10,12,21,13,12,9,6,9,8,11,11,9,5,10,8,16,13,11,14,7,7,6,9,9,7,12,9,13,8,8,4,7,6,9,10,4,11,7,9,8,3,6,7,7,2,1,7,6,1,2,6,2,6,2,-1,2,4,2,-2,4,6,3,2,4,7,2,2,1,3,1,2,1,-2,1,1,-1,2,1,1,1,2,1,1,-10,1,-15,1,-2,1,-40
-56,1,-1,1,-8,1,-8,1,1,2,-2,2,1,-3,1,2,1,3,1,1,-2,1,3,2,-2,2,1,5,1,1,1,4,3,3,3,1,4,2,5,6,6,5,7,5,9,8,5,9,6,5,9,4,5,5,12,4,8,11,8,5,6,11,8,7,11,13,10,9,6,9,12,8,10,11,12,12,12,9,11,11,16,16,15,11,8,7,11,6,12,10,5,9,9,9,17,12,10,15,10,4,10,5,3,12,11,11,9,12,7,5,3,10,9,10,8,7,5,11,9,2,4,9,4,5,3,5,4,3,1,7,1,7,-1,2,4,2,1,1,1,3,3,6,3,3,7,2,1,2,2,2,-1,3,-2,2,-2,2,1,1,1,2,2,-12,1,-14,1,-2,1,-40
-56,1,-1,1,-8,1,-8,1,1,2,-2,2,1,-3,1,2,-1,4,1,1,-2,1,3,2,-2,2,1,5,1,1,1,4,4,2,3,1,4,2,6,5,6,5,8,4,9,8,5,9,6,5,9,4,5,5,12,4,8,11,7,6,6,11,8,7,10,14,10,9,6,9,10,10,11,10,12,12,10,11,11,11,17,15,16,10,8,7,10,7,12,10,5,9,9,9,18,11,9,16,10,4,10,5,3,12,11,11,10,11,7,5,3,10,9,10,8,7,5,11,9,2,3,10,4,5,4,4,4,3,1,7,1,7,-1,2,4,2,1,1,1,3,3,6,3,3,7,2,1,2,2,2,-1,3,-2,2,-1,1,1,1,1,1,2,2,-12,1,-14,1,-2,1,-40
