3.1415926,0.000#0.730#0.700#0.650#0.740#0.600#0.680#0.660#0.620#0.670,4.700e+01,-00007096,000007286,1,000000047,000000306,000000000,000000000
-60,1,-13,2,-1,1,-3,1,1,-1,3,-1,1,1,-3,2,-1,1,1,2,1,-1,3,4,1,4,2,1,2,2,3,2,5,6,6,1,3,5,5,6,6,3,7,8,4,6,8,5,7,12,9,11,12,8,11,12,6,15,13,9,18,6,14,16,8,8,10,11,11,12,6,17,13,11,13,8,9,14,18,16,11,11,12,16,14,10,12,13,13,13,20,13,12,17,9,9,10,8,10,13,6,10,7,10,6,11,7,5,9,5,5,5,8,8,7,3,4,1,3,-1,8,2,4,3,4,2,2,5,4,-1,4,-1,2,1,-1,1,1,1,-3,1,-1,1,-2,1,1,-6,1,-3,1,-72
-60,1,-14,2,-1,1,-2,1,1,2,1,1,-2,1,-2,1,1,2,-1,2,1,1,2,1,4,4,2,3,-1,1,4,3,4,7,5,2,2,4,6,8,4,5,5,4,8,7,7,6,6,11,10,8,15,9,10,11,7,12,15,17,10,16,4,14,10,11,8,7,14,11,8,17,13,13,11,9,8,15,17,17,10,10,12,18,13,12,10,11,14,23,11,16,9,8,18,8,11,10,8,6,13,8,9,7,9,13,5,8,6,6,4,9,4,9,6,4,3,2,2,4,4,4,2,6,1,3,1,5,4,4,-1,1,1,-1,1,1,1,-1,1,-3,1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,2,1,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,4,2,3,-1,1,4,3,4,8,4,2,2,4,6,7,5,5,5,4,8,7,7,5,7,11,10,8,15,10,9,11,7,12,15,17,10,16,4,15,9,11,8,7,14,11,8,17,13,13,11,8,9,15,17,17,10,10,12,17,14,13,9,11,14,24,10,17,8,8,18,7,12,11,7,6,13,7,10,7,9,13,5,8,6,6,4,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,5,4,3,1,1,1,-1,1,1,1,-1,1,-3,1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,1,2,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,2,4,3,-1,1,4,3,4,8,4,3,1,4,6,7,5,6,4,5,7,7,7,4,8,12,9,7,16,9,10,11,7,13,14,16,11,13,7,15,9,12,7,6,15,11,8,16,14,13,11,8,9,13,19,16,11,10,12,17,14,13,9,13,12,24,10,18,7,7,19,7,12,12,6,7,12,6,11,7,9,13,5,8,6,6,4,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,5,4,3,1,1,1,-1,1,-1,2,-1,1,-2,1,-1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,-1,1,-2,1,1,2,1,1,-2,1,-2,1,1,2,-1,2,1,1,2,1,4,4,2,3,-1,1,4,3,4,7,5,2,2,5,5,8,4,5,5,4,8,7,7,6,6,8,13,8,15,9,10,11,7,12,15,17,10,15,5,12,12,11,8,8,13,11,8,17,13,13,11,8,9,14,18,17,10,10,12,18,13,12,10,11,14,23,11,16,9,8,18,8,11,10,8,6,13,8,9,7,9,12,6,8,6,6,4,9,4,9,6,4,3,2,2,4,4,4,2,6,1,3,1,5,4,4,-1,1,1,-1,1,1,1,-1,1,-3,1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,1,2,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,3,3,3,-1,1,4,3,4,6,6,3,1,4,6,7,5,5,5,5,7,8,6,4,8,13,8,7,16,9,10,12,6,12,15,16,11,13,7,14,10,11,8,8,13,11,8,15,15,12,12,9,8,16,16,17,10,12,10,17,14,13,9,13,13,22,11,19,6,7,19,8,11,12,6,5,14,6,11,7,9,13,5,7,7,5,5,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,4,5,2,2,1,1,-1,1,-1,2,-1,1,-2,1,-1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,1,2,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,3,3,3,-1,1,4,3,4,8,4,2,2,4,6,7,5,5,5,4,8,7,7,4,8,12,9,8,15,9,10,11,7,13,14,17,10,13,7,15,9,11,8,6,15,11,8,16,14,13,11,8,9,13,19,16,11,10,12,17,14,13,9,11,14,24,10,18,7,8,18,8,11,11,7,7,12,7,10,7,9,13,5,8,6,6,4,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,5,4,3,1,1,1,-1,1,-1,2,-1,1,-2,1,-1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,1,2,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,2,4,3,-1,1,4,3,4,8,4,3,1,4,6,7,5,6,4,5,7,7,7,4,8,12,9,7,16,9,10,11,7,13,14,16,11,13,7,15,9,12,7,6,15,11,8,16,14,13,11,8,9,13,19,16,11,10,12,17,14,13,9,12,13,24,10,18,7,7,19,7,12,11,7,7,12,6,11,7,9,13,5,8,6,6,4,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,5,4,3,1,1,1,-1,1,-1,2,-1,1,-2,1,-1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,1,2,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,3,3,3,-1,1,4,3,4,7,5,3,1,4,6,7,5,5,5,5,7,8,6,4,8,13,8,7,16,8,11,12,6,13,14,16,11,13,7,14,10,12,7,6,15,11,8,15,15,12,12,9,8,14,18,16,11,11,11,17,14,13,9,13,12,23,11,18,7,7,19,8,11,12,6,6,13,6,11,7,9,13,5,8,6,5,5,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,4,5,2,2,1,1,-1,1,-1,2,-1,1,-2,1,-1,1,-1,1,-2,1,-4,1,-3,1,-73
-60,1,-14,2,1,-3,1,1,1,2,1,-2,1,-2,1,1,2,-1,2,1,1,2,2,3,3,3,3,-1,1,4,3,4,8,4,2,2,4,6,7,5,5,5,5,7,7,7,4,8,12,9,7,16,9,10,11,7,13,14,17,10,13,7,15,9,11,8,6,15,11,8,16,14,13,11,8,9,13,19,16,11,10,12,17,14,13,9,11,14,24,10,18,7,7,19,7,12,11,7,7,12,7,10,7,9,13,5,8,6,6,4,9,4,6,9,4,3,2,2,4,4,4,2,6,1,3,1,5,4,3,1,1,1,-1,1,-1,2,-1,1,-2,1,-1,1,-1,1,-2,1,-4,1,-3,1,-73
