3.1415926,0.000#0.220#0.230#0.390#0.240#0.290#0.300#0.210#0.260#0.380#0.200#0.320#0.370#0.400#0.250#0.280,4.300e+01,-00007198,000005960,1,000000043,000000306,000000000,000000000
-77,1,-4,2,-9,1,-8,1,-1,1,1,2,1,1,-2,6,3,2,-1,4,2,3,3,1,7,3,5,4,2,-1,4,5,2,8,5,7,6,5,7,9,7,5,6,7,7,4,3,7,19,8,10,8,13,3,11,9,10,5,8,14,10,13,18,6,6,17,17,8,15,12,7,13,10,9,11,4,11,18,10,5,13,12,12,9,10,10,10,11,10,5,15,15,12,16,11,8,6,10,7,5,7,4,8,6,3,6,8,5,11,4,4,5,5,3,4,4,4,6,1,3,4,1,3,1,-1,3,2,-3,2,2,1,4,3,3,1,2,1,-3,1,1,1,1,-4,1,-1,1,-58
-77,1,-4,2,-10,1,-6,1,-3,2,2,-1,2,-2,2,7,1,1,5,1,3,3,2,6,3,5,4,2,-1,4,5,2,7,6,5,8,3,9,8,8,4,6,7,8,2,5,12,13,9,10,8,13,4,10,7,12,7,6,12,12,13,18,3,9,11,23,10,13,11,8,10,13,7,13,7,8,18,10,6,12,9,15,9,10,9,11,12,9,6,14,19,8,12,15,8,6,12,5,2,10,3,9,5,4,4,10,5,11,4,4,2,8,2,5,5,3,6,1,5,2,1,3,1,-1,3,2,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-77,1,-4,2,-10,1,-6,1,-3,2,2,-1,2,-2,2,7,1,1,5,1,3,3,2,6,3,5,4,2,-1,4,5,2,7,6,5,8,3,9,8,8,4,6,7,8,2,5,12,13,10,9,8,13,5,9,7,12,7,6,11,13,13,18,3,9,11,23,11,12,11,8,10,13,5,15,7,8,18,10,6,12,9,15,9,10,9,11,12,9,6,14,19,8,12,15,9,5,13,4,2,10,3,9,5,4,4,10,5,11,4,4,2,8,2,5,5,3,6,1,5,2,-1,4,1,-1,3,2,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-76,1,-5,1,1,-9,1,-6,1,-3,3,1,-1,2,-2,1,8,1,1,5,1,1,5,3,5,2,6,3,3,1,3,4,3,7,6,4,9,4,8,10,6,3,7,7,8,2,5,11,14,9,10,7,14,7,7,6,13,4,9,12,12,14,17,5,7,13,21,9,13,11,9,11,12,8,12,10,5,16,12,5,13,10,14,10,9,7,13,8,13,8,12,19,8,10,17,8,6,12,5,4,8,5,7,5,4,4,10,6,10,3,5,3,7,2,5,5,3,6,1,6,1,-1,4,-1,1,4,1,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-76,1,-5,2,-10,1,-6,1,-3,2,2,-1,2,-2,2,7,1,1,5,1,3,3,2,6,3,5,4,2,-1,4,5,2,6,7,5,8,3,9,9,7,4,6,7,8,2,5,12,13,10,9,8,13,6,8,8,11,5,8,11,13,14,17,3,9,11,23,10,13,11,8,10,13,5,15,8,7,17,11,6,12,10,14,9,10,9,11,12,9,6,14,19,8,12,15,8,6,13,4,2,10,3,9,5,4,4,10,6,10,4,4,2,8,2,5,5,3,6,1,5,2,-1,4,1,-1,3,2,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-76,1,-5,2,-10,1,-6,1,-3,3,1,-1,2,-2,1,8,1,1,5,1,1,5,2,6,3,5,4,2,1,3,4,3,6,7,3,10,3,9,9,7,5,5,7,8,2,5,12,13,9,10,8,13,5,9,7,12,5,8,11,13,13,18,5,7,12,22,9,13,11,9,11,12,8,12,8,7,18,10,6,12,11,13,9,10,8,12,12,9,7,13,19,8,11,16,8,6,13,4,2,10,4,8,5,4,4,10,4,12,4,4,3,7,2,5,6,2,6,1,5,2,-1,4,1,-1,3,2,-3,2,2,1,5,2,1,3,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-76,1,-5,2,-10,1,-6,1,-3,3,1,-1,2,-2,1,8,1,1,5,1,1,5,3,5,2,6,4,2,1,3,4,3,6,7,3,10,3,9,9,7,5,5,7,8,2,5,11,14,8,11,8,13,5,9,7,12,5,8,10,14,13,18,6,6,12,22,9,13,11,9,12,11,8,12,8,7,18,10,6,12,11,13,9,10,7,13,12,9,7,13,19,8,11,16,8,6,13,4,2,10,4,8,5,4,4,10,5,11,4,4,3,7,2,5,6,2,6,1,5,2,-1,4,1,-1,3,2,-3,2,2,1,6,1,1,3,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-77,1,-4,2,-10,1,-6,1,-3,2,2,-1,2,-2,3,6,1,1,5,1,3,3,2,6,3,5,4,2,-1,4,5,2,7,6,5,8,3,9,8,8,4,6,7,8,2,5,13,12,9,10,8,13,5,9,7,12,7,6,12,12,13,18,4,8,12,22,10,13,11,8,10,13,7,13,7,8,17,11,6,12,9,15,9,10,9,11,12,9,6,14,19,8,12,15,8,6,12,5,2,10,3,9,5,4,4,10,5,11,4,4,2,8,2,5,5,3,6,1,5,2,1,3,1,-1,3,2,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-76,1,-5,2,-10,1,-6,1,-3,3,1,-1,2,-2,2,7,1,1,5,1,3,3,2,6,3,5,4,2,-1,4,5,2,6,7,4,9,3,9,9,7,5,5,7,8,2,5,11,14,9,10,8,13,6,8,7,12,5,8,11,13,13,18,4,8,12,22,9,13,12,8,10,13,7,13,8,7,17,11,6,12,11,13,9,10,8,12,12,9,7,13,19,8,11,16,8,6,13,4,2,10,3,9,5,4,4,10,5,11,4,4,2,8,2,5,6,2,6,1,5,2,-1,4,1,-1,3,2,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-76,1,-5,1,1,-9,1,-6,1,-3,3,1,-1,2,-2,1,8,1,1,5,1,1,5,3,5,2,6,4,2,1,3,4,3,7,6,4,9,4,8,10,6,4,6,7,8,2,5,12,13,8,11,7,14,7,7,6,13,4,9,12,12,13,18,5,7,13,21,9,13,10,10,11,12,9,11,10,5,16,12,5,13,10,14,10,9,7,13,8,13,8,12,19,8,10,17,8,6,12,5,4,8,5,7,5,4,4,10,7,9,3,5,3,7,2,5,6,2,6,1,5,2,-1,4,-1,1,4,1,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
-77,1,-4,2,-10,1,-7,1,-2,2,2,-1,2,-2,3,6,2,-1,5,1,3,3,2,6,3,5,4,2,-1,4,5,2,7,6,5,8,3,9,8,8,4,6,7,8,2,5,13,12,9,10,8,13,5,9,7,12,7,6,12,12,13,18,4,8,13,21,10,13,11,8,10,13,7,13,7,8,17,11,6,12,10,14,9,10,9,11,12,9,6,14,19,8,12,15,8,6,12,5,2,10,3,9,4,5,4,10,5,11,4,4,2,8,2,5,5,3,6,1,5,2,1,3,1,-1,3,2,-3,2,2,1,5,2,2,2,1,2,-3,1,1,1,1,-4,1,-1,1,-58
