3.1415926,0.000#0.380#0.300#0.360#0.370#0.290#0.350#0.330#0.320#0.860#0.230#0.310,4.100e+01,-00005919,000006627,1,000000041,000000306,000000000,000000000
-41,1,-25,1,-3,1,-1,1,-1,2,3,1,2,3,3,2,1,-1,5,2,2,1,3,3,1,6,-1,4,2,-1,1,1,7,4,5,6,4,5,2,7,8,8,1,6,6,9,4,6,9,7,8,6,10,7,12,12,8,7,9,7,7,7,11,13,13,8,9,18,8,17,6,14,12,10,11,8,8,20,13,11,13,15,11,11,19,8,12,8,8,8,12,8,9,12,8,11,7,13,9,8,5,15,11,8,4,5,5,10,11,5,4,3,10,4,7,4,5,7,5,5,2,3,4,4,4,4,2,7,3,1,4,4,3,-1,1,-1,5,3,-1,2,2,-1,1,1,4,-2,1,-1,1,-2,1,1,1,-2,1,-3,1,1,1,-76
-41,1,-25,1,-2,1,-2,1,2,-1,2,2,2,3,2,3,1,-1,5,2,1,2,2,4,2,5,1,3,1,1,-1,2,8,3,2,9,4,5,4,5,10,6,2,5,5,10,3,7,9,7,7,7,11,6,8,16,5,10,10,6,7,7,14,10,6,15,11,16,10,14,14,7,10,12,10,9,13,15,13,11,13,15,14,8,12,15,9,11,6,10,6,14,12,9,7,12,5,15,7,10,9,11,8,11,4,5,7,8,7,9,3,4,8,6,6,5,4,8,4,6,2,3,4,4,4,4,4,5,2,2,3,5,3,-1,1,-1,3,5,1,-1,2,1,2,-1,2,2,-1,1,-1,1,-2,2,-2,1,1,-3,1,-1,1,1,-76
-41,1,-25,1,-2,1,-2,1,1,1,2,2,1,4,2,3,1,-1,6,1,1,2,3,3,2,5,1,3,1,1,-1,2,6,5,3,8,4,5,3,6,11,5,1,6,5,10,4,6,8,8,8,6,11,6,10,14,6,9,11,5,9,5,13,11,7,14,13,14,10,14,12,9,9,13,10,9,12,16,11,13,12,16,13,9,13,14,7,13,6,10,6,14,11,10,7,12,5,15,8,9,10,10,9,10,4,5,8,7,8,8,3,4,8,6,5,6,4,8,4,6,2,3,5,3,4,4,4,5,3,1,3,5,3,-1,1,-1,3,5,1,-1,3,-1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,-1,1,-3,1,1,1,-76
-41,1,-25,1,-2,1,-2,1,2,-1,2,2,1,4,2,3,1,-1,6,1,1,2,2,4,2,5,1,3,1,1,-1,2,7,4,3,8,4,5,4,5,10,6,2,5,6,9,3,7,8,8,7,7,11,6,8,16,7,8,10,6,7,7,14,10,6,15,11,16,10,14,14,7,10,12,10,9,13,15,13,11,13,15,14,8,14,13,9,11,6,10,5,15,12,9,7,12,5,15,7,10,9,11,8,11,4,5,7,8,7,9,3,4,8,6,6,5,4,8,4,6,2,3,3,5,4,4,4,5,2,2,3,5,3,-1,1,-1,3,5,1,-1,2,1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,1,-3,1,-1,1,1,-76
-41,1,-25,1,-2,1,-2,1,2,-1,2,2,1,4,2,3,1,-1,6,1,1,2,2,4,2,5,1,3,1,1,-1,2,8,3,2,9,4,5,4,5,10,6,2,5,6,9,3,7,8,8,7,7,11,6,8,16,6,9,10,6,7,7,14,10,6,15,11,16,10,14,14,7,10,12,10,9,13,15,13,11,13,15,14,8,14,13,9,11,6,10,5,15,12,9,7,12,5,15,7,10,9,11,8,11,4,5,7,8,7,9,3,4,8,6,6,5,4,8,4,6,2,3,4,4,4,4,4,5,2,2,3,5,3,-1,1,-1,3,5,1,-1,2,1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,1,-3,1,-1,1,1,-76
-41,1,-25,1,-2,1,-2,1,1,1,2,2,1,4,2,3,1,-1,6,1,1,2,3,3,1,6,1,3,1,1,-1,2,6,5,3,8,4,5,3,6,11,5,1,6,5,10,4,6,9,7,8,6,11,6,10,14,6,9,11,5,10,4,13,11,7,14,13,14,10,14,12,9,9,13,10,9,11,17,12,12,12,16,14,8,13,14,6,14,6,10,6,14,11,10,7,12,5,15,8,9,10,10,9,10,4,5,8,7,7,9,3,4,8,6,6,5,4,8,4,6,2,3,5,3,4,4,4,5,3,1,3,5,3,-1,1,-1,3,5,1,-1,3,-1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,-1,1,-3,1,1,1,-76
-41,1,-25,1,-2,1,-2,1,2,-1,2,2,1,4,2,3,1,-1,6,1,1,2,2,4,2,5,1,3,1,1,-1,2,7,4,3,8,4,5,4,5,11,5,1,6,6,9,4,6,8,8,7,7,11,6,9,15,6,9,10,6,7,7,14,10,6,15,11,16,10,14,14,7,10,12,10,9,13,15,13,11,13,15,14,8,14,13,9,11,6,10,5,15,12,9,7,12,5,15,7,10,9,11,8,11,4,5,7,8,7,9,3,4,8,6,6,5,4,8,4,6,2,3,3,5,4,4,4,5,2,2,3,5,3,-1,1,-1,3,5,1,-1,2,1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,1,-3,1,-1,1,1,-76
-41,1,-25,1,-2,1,-2,1,2,-1,2,2,1,4,2,3,1,-1,6,1,1,2,2,4,2,5,1,3,1,1,-1,2,6,5,3,8,4,5,4,5,11,5,1,6,5,10,4,6,8,8,7,7,11,6,9,15,6,9,11,5,7,7,15,9,7,14,11,16,10,14,13,8,10,12,10,9,14,14,12,12,12,16,14,8,14,13,7,13,6,10,5,15,12,9,7,12,5,15,7,10,9,11,9,10,4,5,8,7,8,8,3,4,8,6,6,5,4,8,4,6,2,3,4,4,4,4,4,5,3,1,3,5,3,-1,1,-1,3,5,1,-1,2,1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,1,-4,1,1,1,-76
-41,1,-25,1,-2,1,-2,1,2,-1,2,2,1,4,2,3,1,-1,6,1,1,2,2,4,2,5,1,3,1,1,-1,2,6,5,3,8,4,5,4,5,11,5,1,6,5,10,4,6,8,8,7,7,11,6,9,15,6,9,11,5,7,7,15,9,7,14,12,15,10,14,13,8,9,13,10,9,14,14,12,12,12,16,14,8,14,13,7,13,6,10,5,15,11,10,7,12,5,15,7,10,9,11,9,10,4,5,9,6,8,8,3,4,8,6,6,5,4,8,4,6,2,3,5,3,4,4,4,5,3,1,3,5,3,-1,1,-1,3,5,1,-1,3,-1,2,-1,3,1,-1,1,-1,1,-2,2,-2,1,1,-4,1,1,1,-76
-40,1,-25,1,-3,1,-1,1,-1,2,-1,1,3,3,2,1,4,1,-1,3,4,1,2,3,3,4,3,4,-1,1,1,1,1,5,6,5,6,4,5,5,4,8,8,4,3,8,7,5,5,7,9,9,5,8,9,9,14,8,8,8,8,9,5,13,10,8,12,19,10,17,7,14,6,14,9,9,10,23,5,10,14,15,13,14,8,9,18,11,9,9,7,7,13,12,9,11,8,11,8,11,7,14,6,7,11,6,4,10,5,4,12,4,3,4,10,3,8,6,6,5,5,2,3,3,5,6,2,7,2,-1,4,4,4,-1,3,-1,1,4,4,1,-1,1,2,2,-2,4,1,-1,1,-3,1,1,-1,1,1,-3,1,-1,1,1,-76
