3.1415926,0.000#0.630#0.640#0.730#0.740#0.750#0.710#0.760#0.770#0.720#0.820#0.780#0.810#0.790#0.800#0.590,4.800e+01,-00007238,000007354,1,000000048,000000304,000000000,000000000
-77,1,-4,1,-2,1,-3,1,1,2,-1,1,1,2,2,2,3,3,1,-2,7,2,3,5,3,2,1,3,4,4,6,6,5,5,3,6,7,10,4,10,3,8,8,9,8,13,6,12,11,13,13,7,13,16,7,10,16,13,10,16,19,17,13,6,10,13,6,15,7,13,16,10,8,14,10,13,9,14,16,9,14,18,12,10,11,13,10,14,15,8,7,12,6,8,8,6,6,5,6,9,6,4,5,3,1,6,5,7,3,2,4,4,1,2,4,2,2,2,2,3,1,2,3,1,-8,2,1,-2,2,-2,1,-4,1,-17,1,-7,1,-50
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,6,4,6,5,6,2,2,11,3,11,5,8,8,8,8,9,7,12,13,9,13,14,7,13,10,12,14,13,10,13,18,17,18,12,5,11,8,11,12,10,14,15,6,12,12,12,8,14,16,14,8,15,17,13,10,11,12,11,11,18,4,11,6,12,7,8,6,7,4,6,7,9,6,3,1,3,5,6,2,8,3,3,2,3,2,4,3,1,3,1,2,2,4,1,-1,1,-6,1,1,1,-1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,6,4,6,5,6,2,2,11,3,11,5,8,8,8,7,10,7,12,13,9,14,13,8,12,10,12,14,13,10,13,18,17,18,12,5,11,8,11,12,10,14,15,7,11,12,12,8,14,16,14,8,15,16,14,11,10,12,11,11,18,4,11,6,12,7,8,6,7,4,6,7,9,6,3,1,3,5,6,2,8,3,3,1,4,2,4,3,1,3,1,2,2,4,1,-1,1,-6,1,1,1,-1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,4,4,2,11,4,10,5,8,8,8,8,9,8,11,10,12,16,11,10,10,6,16,14,13,11,12,19,16,15,15,8,8,6,13,10,12,15,14,8,10,10,14,9,13,16,14,10,13,15,15,10,11,11,12,13,16,5,10,7,11,6,9,7,6,4,6,6,10,7,2,1,3,5,6,1,9,3,3,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,4,4,2,11,4,10,5,8,8,8,8,9,8,11,10,12,16,11,10,10,6,16,14,13,10,13,19,16,15,15,8,8,6,13,9,13,15,14,8,10,10,14,9,13,16,14,10,13,15,15,10,11,12,11,13,16,5,10,7,11,6,9,7,6,4,6,6,10,7,2,1,3,5,6,2,8,3,3,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,4,4,2,11,5,9,5,8,8,8,8,9,7,12,10,12,16,11,11,9,6,16,14,13,10,13,19,16,15,15,8,8,6,13,8,14,15,14,8,10,10,14,9,13,17,13,10,13,15,15,10,11,12,11,13,16,5,10,7,11,6,9,7,6,4,6,6,10,7,2,1,3,5,6,2,8,2,4,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,6,2,2,11,4,10,5,8,8,8,8,9,7,12,10,12,16,11,10,10,6,16,14,13,11,12,19,16,15,15,7,9,6,13,11,11,16,13,8,10,9,15,8,14,16,14,10,13,15,15,10,11,12,11,12,17,5,10,7,11,6,9,7,6,4,6,6,10,7,2,1,3,5,6,2,8,3,3,2,3,2,4,2,2,3,1,2,2,4,1,-1,1,-6,1,1,-1,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,4,4,2,11,5,9,5,8,8,8,8,9,7,12,9,13,16,11,11,9,6,16,14,13,10,13,19,16,15,15,8,8,6,13,8,14,15,14,8,10,11,13,10,12,17,13,11,12,15,15,10,11,12,11,13,16,4,11,7,11,6,9,7,6,4,6,6,10,7,2,1,3,5,6,2,8,2,4,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,4,4,2,11,5,9,5,8,8,8,8,9,7,12,9,13,16,11,11,9,6,16,14,13,10,13,19,16,14,16,8,8,6,13,9,13,15,14,8,10,11,13,10,12,17,13,11,12,14,16,10,11,12,11,13,16,4,11,7,11,7,8,7,6,4,6,6,10,7,2,1,3,5,6,2,8,2,4,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,5,2,2,3,4,4,1,2,3,4,7,3,7,4,6,2,2,11,4,10,5,8,8,8,8,9,8,11,10,12,16,11,10,10,6,16,14,13,11,12,19,16,15,15,8,8,6,13,11,11,16,13,8,10,9,15,8,14,16,14,10,13,15,15,10,11,11,12,13,16,5,10,7,11,6,9,7,6,4,6,6,10,7,2,1,3,5,6,1,9,3,3,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,6,1,2,3,3,5,1,2,4,3,7,3,5,6,4,4,3,10,5,9,5,8,8,8,9,8,6,13,9,13,15,12,12,8,7,15,13,14,11,12,21,14,13,17,8,8,8,11,8,14,15,14,7,11,12,12,10,12,15,15,11,12,14,16,11,10,12,11,13,16,5,10,6,12,7,8,7,6,4,6,6,10,6,3,1,3,5,6,2,8,3,3,2,3,2,4,2,2,2,2,2,2,3,2,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,6,1,2,3,4,4,1,2,3,4,7,3,6,5,4,4,2,11,5,9,5,8,8,8,8,9,6,13,9,13,15,12,11,9,6,16,13,14,10,13,21,14,14,16,8,8,7,12,9,13,15,14,8,10,11,13,10,12,17,13,11,12,14,16,10,11,12,11,13,16,5,10,7,11,7,8,7,6,4,6,6,10,7,2,1,3,5,6,2,8,3,3,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
-77,1,-5,1,1,-3,1,-1,2,1,1,-1,1,2,2,2,2,4,-1,1,6,1,2,3,3,5,1,2,4,3,7,3,5,6,4,4,3,10,5,9,5,8,8,8,9,8,6,13,9,13,16,11,12,8,7,15,13,14,11,12,21,14,13,17,8,8,7,12,9,13,15,14,6,12,11,13,10,12,16,14,11,12,14,16,11,10,12,11,13,16,5,10,6,12,7,8,7,6,4,6,6,10,6,3,1,3,5,6,2,8,3,3,2,3,2,4,2,2,2,2,2,2,4,1,-1,1,-6,2,-2,1,2,-4,1,-2,1,-17,1,-7,1,-51
