3.1415926,0.000#0.710#0.680#0.690#0.700#0.670#0.720#0.960#0.010#0.650#0.660#0.640#0.730#0.970,4.400e+01,-00006937,000006615,1,000000044,000000308,000000000,000000000
-59,1,-12,1,-3,1,1,-7,1,3,-2,1,2,-1,2,1,-1,1,-1,2,2,4,3,3,1,1,2,3,3,2,4,3,1,2,8,1,4,3,3,10,4,4,6,6,7,2,5,3,11,5,8,4,5,9,13,10,8,11,10,8,7,7,9,7,6,14,20,7,18,11,13,13,14,15,10,9,13,9,13,16,7,11,12,13,12,15,11,17,10,12,12,13,12,8,8,9,13,8,7,8,3,6,13,11,12,9,11,8,7,6,6,8,7,5,6,1,3,1,2,3,2,3,6,5,2,4,4,3,2,3,2,2,2,3,1,1,-1,2,3,1,3,1,4,1,1,1,-1,1,-1,2,1,-1,1,-1,1,-2,1,-72
-59,1,-13,1,-2,1,1,-6,1,-1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,2,7,2,5,6,7,2,6,5,7,3,6,5,3,3,13,7,5,6,8,10,13,9,9,10,9,6,7,9,8,11,9,12,15,15,14,11,15,16,13,8,11,7,14,19,11,12,6,10,15,12,15,16,11,9,14,9,15,13,8,9,8,8,13,9,6,6,2,14,11,9,12,7,12,7,6,6,8,4,8,-1,7,2,2,5,-1,4,1,5,6,1,5,5,2,2,3,1,3,3,2,1,1,2,-1,2,2,1,3,1,4,1,1,1,-1,2,-2,1,-1,1,-1,1,1,-73
-59,1,-13,1,-2,1,1,-7,1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,2,7,2,5,6,7,2,6,6,6,3,6,5,3,4,12,7,5,6,8,11,12,9,9,10,9,6,7,9,8,11,9,12,15,15,14,13,13,16,13,8,11,5,17,17,12,12,6,10,15,12,15,15,12,9,14,11,13,14,7,10,7,8,13,9,6,6,2,14,11,8,13,7,12,7,6,7,7,3,9,1,6,2,2,5,-1,4,1,5,6,1,5,5,2,3,2,1,3,2,3,1,1,2,-1,2,2,1,3,1,4,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-73
-59,1,-13,1,-2,1,1,-7,1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,2,7,2,5,6,7,2,6,6,6,3,6,5,3,4,12,7,5,6,8,10,13,9,9,10,9,6,7,9,8,11,9,12,15,15,14,13,13,16,13,8,11,6,15,20,10,12,6,10,15,12,15,15,12,9,14,11,13,14,7,9,8,8,13,9,6,6,2,14,11,8,13,7,12,7,6,7,7,3,9,-1,7,2,2,5,-1,4,1,5,6,1,5,5,2,2,3,1,3,2,3,1,1,2,-1,2,2,1,3,1,4,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-73
-59,1,-13,1,-2,1,1,-6,1,-1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,2,7,2,5,6,7,2,6,5,7,3,6,5,3,4,12,7,5,6,8,10,13,9,9,10,9,6,7,9,8,11,9,12,15,15,14,13,13,16,13,8,11,6,15,19,11,12,6,10,15,12,15,15,12,8,15,10,14,14,7,9,8,8,13,9,6,6,2,14,11,9,12,7,12,7,6,7,7,4,8,-1,7,2,2,5,-1,4,1,5,6,1,5,5,2,2,3,1,3,2,3,1,1,2,-1,2,2,1,3,1,4,1,1,1,-1,2,-2,1,-1,1,-1,1,1,-73
-59,1,-13,1,-2,1,1,-7,1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,3,6,2,5,6,7,2,6,6,6,3,6,5,3,4,12,7,5,6,8,11,12,10,8,10,9,6,7,9,8,11,9,12,15,15,14,13,13,16,13,8,11,5,17,17,12,12,6,10,15,13,14,15,12,9,14,11,13,13,8,10,7,9,12,9,6,6,2,14,11,8,13,7,12,7,6,7,7,3,9,1,6,2,2,5,-1,4,1,5,6,1,5,5,2,3,2,1,3,2,3,1,1,2,-1,2,2,1,3,-1,5,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-73
-59,1,-13,1,-2,1,1,-6,1,-1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,2,7,2,5,6,7,2,6,5,7,3,6,5,3,3,13,7,5,6,8,10,13,10,8,10,9,6,7,9,8,11,9,11,16,15,14,11,15,16,13,8,11,8,13,19,11,12,6,10,15,13,14,16,11,10,13,10,14,13,8,9,8,7,14,9,6,6,2,14,11,9,12,7,12,7,6,6,8,4,8,-1,7,2,2,5,-1,4,1,5,6,1,5,5,2,3,2,1,3,3,2,1,1,2,-1,2,2,1,3,1,4,1,1,1,-1,2,-2,1,-1,1,-1,1,1,-73
-58,1,-14,1,-2,1,1,-6,1,-2,3,1,-1,1,1,1,2,1,-1,1,1,4,2,3,3,1,1,3,2,2,3,3,4,2,1,1,8,3,4,10,3,4,4,6,6,2,7,3,5,4,12,5,7,9,5,8,14,10,9,9,10,5,8,8,9,13,7,7,20,12,17,13,13,14,15,7,12,8,13,19,11,11,7,12,13,16,11,18,9,12,11,12,12,7,12,12,7,7,13,9,7,5,3,11,14,9,12,7,12,6,7,8,6,5,7,1,6,1,3,3,2,3,2,5,6,4,2,5,2,3,2,2,2,3,2,1,1,2,-1,1,3,1,3,1,4,1,1,1,-1,2,-2,1,-1,1,-1,1,1,-73
-59,1,-12,1,-3,1,1,-7,1,3,-2,1,2,-1,2,1,-1,1,-1,2,2,4,3,3,1,1,2,3,3,2,4,3,1,2,8,1,4,3,3,10,4,4,6,6,7,2,5,3,12,4,8,4,5,9,13,10,8,11,10,8,7,7,9,7,6,14,20,7,18,11,13,13,14,15,10,9,12,10,13,16,7,11,12,13,12,15,11,17,10,12,12,13,12,8,7,10,12,9,7,8,3,6,13,11,12,9,11,8,7,6,6,8,7,5,6,1,3,1,2,3,2,3,6,5,2,4,4,3,2,3,2,2,2,3,1,1,-1,2,3,1,3,1,4,1,2,-2,1,-1,2,1,-1,1,-1,1,-2,1,-72
-59,1,-13,1,-2,1,1,-7,1,2,1,-1,1,1,1,1,2,1,-2,2,4,2,3,3,2,-1,1,4,2,3,4,3,3,-1,3,6,2,5,6,7,2,6,6,6,4,5,5,3,5,11,7,5,6,8,11,12,10,8,10,9,6,7,9,8,11,9,12,15,18,11,12,14,16,13,8,11,6,16,16,13,11,7,10,15,13,14,14,13,9,14,11,13,13,8,11,6,9,12,9,6,5,3,13,12,9,12,7,12,7,6,7,7,3,9,2,5,2,2,5,-1,4,1,4,7,1,5,5,2,3,2,1,3,2,3,1,1,2,-1,2,2,2,2,-1,5,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-73
