3.1415926,0.000#0.350#0.360#0.380#0.390#0.340#0.370#0.230#0.310#0.410#0.160,5.200e+01,-00007985,000007823,1,000000052,000000304,000000000,000000000
-76,2,-5,1,-4,1,-4,1,-2,2,3,-1,1,1,2,2,-2,1,3,4,1,4,2,2,3,2,1,10,4,9,7,9,3,5,7,7,4,5,7,6,9,7,13,9,9,11,12,15,13,11,12,13,19,12,9,16,14,9,14,7,14,16,17,8,13,14,16,11,15,13,22,14,18,16,11,13,22,18,19,14,12,12,12,11,12,6,8,6,3,5,14,9,15,8,5,6,10,4,5,5,5,8,3,3,7,2,1,2,4,1,1,1,1,2,1,2,1,2,1,-1,1,1,2,1,3,-1,1,-4,2,-2,1,-1,1,-1,1,-1,1,-2,1,-73
-76,1,1,-5,1,-3,1,-4,1,-1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,1,4,1,2,7,7,7,9,9,3,2,10,8,3,3,9,8,7,8,12,7,11,12,11,15,13,12,11,9,23,10,11,9,21,14,9,7,14,17,16,9,12,11,18,14,13,15,20,17,15,13,14,13,21,19,19,14,12,9,15,9,14,6,8,8,1,8,11,16,7,6,8,8,8,3,6,7,2,10,2,3,7,2,1,3,3,1,1,1,1,1,2,1,2,1,2,1,-1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-2,1,-5,1,-1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,1,4,1,2,7,7,6,10,9,3,2,10,8,3,3,9,8,7,9,11,7,11,12,11,15,13,12,11,9,23,10,11,9,21,15,8,7,14,17,16,10,11,10,19,14,13,15,20,16,16,13,14,13,21,19,19,14,12,10,14,9,14,6,8,8,1,8,11,16,7,6,8,8,8,3,6,7,2,9,3,3,7,2,1,3,3,1,1,1,1,1,2,1,2,1,2,1,-1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-2,1,-5,1,-1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,1,4,1,2,7,7,5,11,9,3,2,10,8,3,3,9,9,6,8,12,7,11,12,11,15,13,12,11,11,21,10,11,9,21,15,8,8,13,16,17,10,11,11,18,13,14,14,21,15,17,13,14,13,21,18,20,14,12,10,14,9,14,7,7,8,1,7,12,16,7,6,8,9,7,3,6,7,2,9,3,3,7,2,1,3,3,2,-1,1,1,1,2,1,2,1,2,1,-1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-2,1,-5,1,-1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,-1,5,1,2,7,7,5,11,9,3,2,10,8,3,3,9,9,6,7,13,7,11,12,11,15,13,12,11,11,21,10,11,9,21,15,8,8,13,16,17,10,11,11,18,13,14,14,21,16,16,13,14,14,20,18,20,14,12,10,14,9,14,7,7,8,1,7,12,16,7,6,8,9,7,3,6,7,2,9,3,3,7,2,1,3,3,2,-1,1,1,1,2,1,2,1,2,1,-1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-3,1,-4,1,-1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,1,4,1,2,7,7,7,9,9,3,2,10,8,3,5,7,9,6,9,11,7,11,12,11,15,13,12,11,9,23,10,11,9,21,14,9,7,14,15,18,8,13,11,18,14,13,15,20,17,15,14,13,13,21,19,19,14,12,9,15,9,14,6,8,8,1,7,12,16,7,6,8,8,8,4,5,6,3,10,2,4,6,2,1,3,3,1,1,1,1,1,2,2,1,1,2,-1,1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-2,1,-5,1,-1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,1,4,1,2,7,7,6,10,9,3,2,10,8,3,3,9,8,7,9,11,7,11,12,11,15,13,12,11,9,23,10,11,9,21,15,8,7,14,17,16,11,10,11,18,14,13,14,21,16,16,13,14,13,21,18,20,14,12,10,14,9,14,6,8,8,1,7,12,16,7,6,8,9,7,3,6,7,2,9,3,3,7,2,1,3,3,2,-1,1,1,1,2,1,2,1,2,1,-1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-3,1,-4,1,-2,2,-1,3,-1,2,3,1,-2,1,3,5,-1,3,3,2,3,1,2,10,4,8,8,10,2,5,7,8,3,6,6,7,8,9,11,8,10,12,11,14,14,12,11,11,21,10,11,9,21,13,10,8,13,16,17,9,12,11,19,13,13,11,24,14,18,16,11,10,24,20,18,13,13,9,15,9,14,6,8,7,2,8,11,10,13,9,5,8,8,3,6,6,3,9,3,5,5,2,1,3,3,1,1,1,1,1,2,2,1,2,1,-1,1,2,1,1,3,-1,1,-5,2,-1,1,1,-2,1,-1,1,-2,1,-73
-76,1,1,-5,1,-3,1,-4,1,-1,1,1,-1,3,-1,2,2,2,-2,1,3,2,3,3,3,2,3,1,2,9,5,8,8,9,3,2,10,8,3,5,7,9,6,9,11,6,12,12,11,16,12,14,9,9,23,9,12,9,21,14,9,6,15,16,17,8,13,11,18,13,14,12,23,14,18,14,13,13,21,20,18,14,12,10,14,10,13,6,8,8,1,7,12,15,8,9,5,7,9,3,6,6,3,10,2,4,6,2,1,3,3,1,1,1,1,1,2,2,1,2,1,-1,1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-5,1,-2,1,-6,1,1,1,-1,3,-1,2,3,1,-2,1,3,2,3,2,4,-1,5,1,2,7,7,5,11,10,2,2,10,8,3,3,9,9,6,7,13,7,11,13,10,17,11,12,11,12,20,10,11,9,21,15,8,9,12,15,18,10,11,11,18,13,14,14,21,17,15,12,15,13,21,18,20,13,13,10,14,9,14,7,7,7,2,8,11,17,6,6,8,9,7,3,6,7,2,9,3,3,7,2,1,3,3,2,-1,1,1,1,2,1,2,1,2,1,-1,2,1,1,3,-1,1,-5,2,1,-1,1,-1,1,-2,1,-2,1,-73
-76,1,1,-4,1,-4,1,-4,1,-2,2,-1,3,-1,2,3,1,-2,1,3,4,1,4,2,2,3,1,2,8,6,8,8,10,2,5,7,8,3,6,6,7,8,8,12,9,9,12,11,14,14,12,11,13,19,10,11,11,19,12,11,8,13,16,17,8,13,13,17,12,14,11,24,13,19,18,9,9,25,21,17,14,12,10,14,10,13,6,8,6,3,6,13,10,13,9,5,7,9,4,5,5,4,8,4,5,5,2,1,2,4,1,1,1,1,1,2,2,1,2,1,-1,1,2,1,2,2,-1,1,-4,2,-2,1,-1,1,-1,1,-1,1,-2,1,-73
