3.1415926,0.000#0.170#0.150#0.160#0.120#0.140#0.960#0.100#0.110#0.130#0.290#0.090#0.200,4.500e+01,-00006401,000007369,1,000000045,000000306,000000000,000000000
-41,1,-16,1,-3,1,-3,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,4,1,4,2,3,2,1,2,2,-1,2,6,4,4,5,1,5,2,6,3,7,7,1,3,11,5,10,8,10,10,4,6,5,10,9,6,9,11,12,3,9,21,9,9,12,7,8,9,7,15,16,14,10,15,12,14,13,18,14,11,9,13,16,18,21,10,17,14,14,11,12,11,10,9,8,8,9,10,5,12,10,7,8,12,2,8,4,5,10,9,7,6,4,7,4,5,4,5,4,5,3,5,3,5,2,4,5,2,3,3,1,1,1,-1,2,-1,2,2,1,1,-3,1,-3,1,-4,1,-9,1,-10,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,3,2,3,3,3,2,1,2,2,-1,1,7,5,3,5,1,6,1,5,4,9,5,1,3,10,6,6,12,10,10,4,6,4,11,11,4,8,12,11,4,12,18,10,8,13,6,9,8,6,16,14,16,11,14,13,13,11,20,14,11,8,14,15,19,20,11,20,11,15,10,8,15,9,10,9,7,7,12,7,10,11,6,8,12,4,6,4,5,11,7,8,6,5,6,5,4,3,6,4,5,2,6,2,5,4,3,3,4,2,4,1,1,1,-1,1,1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,3,2,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,9,5,1,3,10,6,7,11,10,10,4,6,5,10,10,5,8,12,11,4,12,18,10,8,14,5,9,8,6,16,14,16,12,13,13,13,11,20,14,11,9,13,15,19,20,11,20,11,15,10,7,16,9,10,9,7,7,12,7,10,11,6,8,12,4,6,4,5,11,7,8,6,5,6,5,4,3,6,3,6,2,6,2,5,4,3,3,4,2,4,1,1,1,-1,1,1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,3,2,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,9,5,1,3,10,6,7,11,10,10,4,6,4,11,10,5,8,12,11,4,13,17,10,8,14,5,9,8,6,16,14,16,12,13,13,13,11,20,14,11,9,13,15,19,20,11,20,11,15,10,8,15,9,10,9,7,7,12,7,10,11,6,8,12,4,6,4,5,11,7,8,6,5,6,5,4,3,6,3,6,2,6,2,5,4,3,3,4,2,4,1,1,1,-1,1,1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,3,2,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,7,7,1,3,10,6,8,10,9,11,4,6,5,10,10,5,7,13,12,3,12,18,10,8,14,5,9,8,5,17,15,15,12,13,14,12,12,19,14,11,9,13,15,19,21,10,20,11,16,9,8,15,9,10,8,8,7,12,7,10,10,7,9,11,4,6,4,5,11,7,7,7,5,6,5,4,3,6,3,6,3,5,2,6,3,3,3,4,3,3,1,1,1,-1,1,1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,3,2,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,9,5,1,3,10,6,7,11,10,10,4,6,5,10,10,5,8,12,11,4,12,18,10,8,14,5,9,8,6,16,14,16,12,13,14,12,11,20,14,11,9,13,15,19,20,11,20,11,15,10,8,15,9,10,8,8,7,12,7,10,10,7,8,12,4,6,4,5,11,7,8,6,5,6,5,4,3,6,3,6,3,5,2,5,4,3,3,4,3,3,1,1,1,-1,1,1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-40,1,-18,1,-3,1,-3,1,1,-2,2,-2,1,1,1,-2,3,-1,1,-3,1,1,4,2,4,1,3,3,1,1,1,6,2,4,4,1,5,2,5,3,6,8,6,2,2,6,10,7,11,10,10,7,3,10,5,6,9,12,8,4,11,19,11,10,8,6,12,9,9,14,8,14,16,14,11,14,12,16,13,14,13,14,8,18,16,11,20,14,17,12,13,9,13,9,10,8,9,10,9,13,4,6,10,13,8,9,1,5,4,10,8,6,8,8,3,5,4,5,4,5,4,4,4,4,3,5,2,2,5,3,3,1,1,-1,1,-1,2,2,2,-1,2,-2,1,-3,1,-6,1,-9,1,-8,1,-67
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,2,3,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,8,6,1,3,10,6,8,10,9,11,4,6,5,10,10,5,7,13,12,3,12,18,10,8,14,5,9,8,6,16,15,15,12,13,14,12,12,19,15,10,9,13,15,19,22,9,19,12,16,9,8,15,9,10,8,8,7,12,6,11,10,7,9,11,2,8,5,4,11,8,6,7,5,6,5,4,3,6,3,6,3,5,3,5,3,3,3,4,3,3,1,1,1,-1,2,-1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,2,3,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,7,7,1,3,10,6,8,10,9,11,4,6,5,10,11,4,7,13,12,3,12,18,10,8,14,5,9,8,5,17,15,15,12,13,14,12,12,19,15,10,9,13,15,19,21,10,20,11,16,9,8,15,9,10,8,8,7,12,6,11,10,7,9,11,3,7,5,4,11,7,7,7,5,6,5,4,3,6,3,6,3,5,2,6,3,3,3,4,3,3,1,1,1,-1,2,-1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
-41,1,-16,1,-4,1,-2,1,-2,1,2,-3,1,1,-1,1,3,-1,1,-3,1,-1,3,2,3,3,3,2,1,2,2,-1,1,7,4,4,5,1,6,1,5,4,8,6,1,3,10,6,8,10,10,10,4,6,5,10,10,5,8,12,11,4,13,17,10,8,14,5,9,8,5,17,14,16,12,13,14,12,12,19,14,11,9,13,15,19,20,11,20,11,16,9,8,15,9,10,8,8,7,12,7,10,10,7,8,12,4,6,4,5,11,7,7,7,5,6,5,4,3,6,3,6,3,5,2,5,4,3,3,4,3,3,1,1,1,-1,1,1,1,3,1,1,-3,1,-3,1,-5,1,-9,1,-9,1,-66
