3.1415926,0.000#0.570#0.050#0.870#0.880#0.850#0.860#0.080#0.090#0.840#0.100,3.800e+01,-00005655,000005973,1,000000038,000000306,000000000,000000000
-49,1,-6,1,1,-5,1,-1,1,2,-3,2,-1,1,1,1,1,-1,3,-1,2,1,1,2,-3,3,3,3,2,3,2,3,6,-1,3,3,3,4,6,-1,1,9,5,4,6,3,5,3,4,9,6,7,4,7,6,6,9,11,6,4,13,7,8,11,8,10,11,8,13,12,9,15,14,6,12,14,6,6,9,7,13,12,8,12,18,10,9,7,12,8,15,11,12,17,9,8,8,15,14,10,8,8,9,11,9,14,5,4,7,14,6,6,6,6,8,6,11,7,6,8,5,5,6,3,10,1,3,8,7,4,6,3,-1,4,6,2,1,-1,1,4,3,1,4,1,1,2,5,1,2,3,-1,2,1,1,-2,1,-1,1,3,2,2,2,-2,1,-1,1,-2,2,-2,1,-1,2,2,-2,2,-1,1,-5,1,1,-56
-49,1,-6,1,1,-5,1,1,-1,2,-4,2,1,1,1,1,1,2,1,1,1,1,-1,2,-2,4,2,1,4,2,3,6,3,2,1,5,1,5,5,-1,1,4,10,4,6,3,5,6,-1,10,6,5,6,6,7,13,2,9,8,10,7,5,10,6,13,11,10,11,10,11,10,12,17,5,13,12,8,6,9,14,6,9,11,15,15,8,11,8,11,9,14,8,15,12,14,8,8,14,15,9,9,11,6,9,11,9,10,6,5,8,12,9,3,7,7,2,15,6,7,3,10,6,5,6,7,2,2,7,8,5,5,-1,3,6,4,1,2,-1,1,4,3,3,1,2,1,4,3,1,2,1,2,1,1,1,1,1,-1,1,-1,4,1,2,2,-3,1,-1,1,2,-3,1,-1,2,2,-2,2,-1,1,-5,1,1,-56
-49,1,-7,2,-5,1,1,-1,2,-3,2,-1,1,1,2,-2,3,-1,2,1,1,2,-3,2,4,2,3,3,2,3,6,-1,3,3,3,4,6,-1,1,9,5,4,6,3,5,3,4,8,7,6,5,9,4,6,9,12,5,4,13,6,9,10,9,10,11,8,13,12,9,15,14,4,14,13,7,6,9,8,12,12,8,13,17,11,8,6,13,8,15,10,13,17,9,8,8,15,14,10,8,7,10,11,9,14,5,4,7,14,6,6,6,7,7,6,11,8,5,7,6,4,7,3,10,1,3,8,7,3,7,3,-1,4,6,2,1,-1,1,4,3,1,4,1,1,3,4,1,2,3,-1,2,1,1,-2,1,-1,1,3,2,2,2,-2,1,-1,1,-2,2,-2,1,-1,1,3,-2,2,-1,1,-5,1,1,-56
-48,1,-7,1,1,-4,1,-1,1,-2,2,-3,2,2,-1,1,1,3,-1,2,-1,1,1,-1,2,-2,3,3,1,4,2,3,6,3,3,-1,3,3,7,3,1,-1,5,9,5,5,4,4,4,2,8,8,3,8,7,6,10,5,6,11,10,7,7,8,7,11,13,9,13,8,9,12,12,17,12,6,10,10,6,9,12,8,10,10,19,10,9,11,12,7,13,10,10,13,9,16,11,6,16,12,8,11,9,8,7,13,8,11,8,3,7,13,7,5,8,6,10,7,7,6,5,8,6,5,9,4,1,3,6,8,6,5,-1,3,6,4,-1,3,-1,1,4,3,4,-1,2,1,5,2,2,1,-1,3,1,1,1,1,1,-1,1,-1,3,2,2,2,-3,1,-1,1,2,-4,1,2,2,-2,2,-1,1,-5,1,1,-56
-48,1,-7,1,1,-4,1,-1,1,-2,2,-3,2,2,-1,1,1,3,-1,2,-1,1,1,-1,2,-2,3,3,1,4,2,3,6,3,3,-1,3,3,7,3,1,-1,5,9,5,5,5,3,4,2,8,8,3,8,7,6,10,5,6,11,10,7,7,8,7,11,13,9,13,8,9,12,12,17,12,6,8,12,6,9,12,8,10,10,19,10,10,10,12,7,14,9,10,13,9,16,11,6,16,12,8,11,9,8,7,13,8,11,8,3,7,13,6,6,8,6,10,7,6,7,5,8,6,5,9,4,1,3,6,8,6,5,-1,3,6,4,1,2,-1,1,4,3,4,-1,2,1,5,2,2,1,-1,3,1,1,1,1,1,-1,1,-1,3,2,2,2,-3,1,-1,1,2,-4,1,2,2,-2,2,-1,1,-5,1,1,-56
-49,1,-6,1,1,-4,1,-1,1,-2,2,-3,2,2,-1,1,1,3,-1,2,-1,1,1,-1,2,-2,5,1,1,4,2,3,6,3,3,-1,3,3,7,3,1,-1,5,9,6,4,4,4,4,2,8,8,4,7,7,6,10,5,6,11,10,7,7,8,7,11,12,10,13,8,9,12,12,17,11,7,9,11,6,9,12,8,10,10,20,9,9,11,11,8,13,10,10,13,9,16,10,7,16,12,8,11,9,8,7,13,8,11,8,3,8,12,7,5,8,6,9,8,7,6,5,8,6,5,9,4,1,3,5,9,6,5,-1,3,6,4,-1,3,-1,1,4,3,4,-1,2,1,5,2,2,1,1,2,1,1,1,1,1,-1,1,-1,3,2,2,2,-3,1,-1,1,2,-4,1,2,2,-2,2,-1,1,-5,1,1,-56
-48,1,-7,1,1,-4,1,-1,1,-2,2,-3,2,2,-1,1,1,3,-1,2,-1,1,1,-1,2,-2,4,2,1,4,2,3,6,3,3,-1,3,3,7,3,1,-1,5,9,5,5,4,4,4,2,8,8,4,7,7,6,10,5,6,11,10,7,7,8,7,11,12,10,13,8,9,12,12,17,12,6,9,11,6,9,12,8,10,10,19,10,9,11,11,8,13,10,10,13,9,16,11,6,16,12,8,11,10,7,7,13,8,11,8,3,7,13,7,5,8,6,10,7,7,6,5,8,6,5,9,4,1,3,5,9,6,5,-1,3,6,4,-1,3,-1,1,4,3,4,-1,2,1,5,2,2,1,-1,3,1,1,1,1,1,-1,1,-1,3,2,2,2,-3,1,-1,1,2,-4,1,2,2,-2,2,-1,1,-5,1,1,-56
-49,1,-7,2,-5,1,1,-1,2,-3,2,-1,1,1,2,-2,3,1,1,1,1,2,-3,2,4,2,3,3,2,4,5,-1,3,3,3,5,5,-1,1,8,6,4,6,2,6,3,4,8,7,6,5,9,4,6,9,12,5,4,13,6,9,10,9,10,11,7,14,12,9,14,15,3,15,12,8,6,9,9,11,12,8,13,17,11,8,5,14,10,13,11,12,16,10,8,8,16,13,10,8,7,10,11,9,14,5,4,7,13,7,6,6,7,7,6,11,8,5,7,6,4,7,3,10,1,3,8,7,3,7,3,-1,4,6,2,1,-1,1,4,3,1,4,1,1,4,3,1,2,3,-1,2,1,1,-2,1,-1,1,4,1,2,2,-2,1,-1,1,-2,2,-2,1,-1,2,2,-2,2,-1,1,-5,2,-57
-49,1,-7,2,-5,1,1,-1,2,-3,2,-1,1,1,2,-2,3,1,1,1,1,2,-3,2,4,2,3,3,2,4,5,-1,3,3,3,6,4,-1,1,8,6,3,7,2,6,3,4,8,7,6,5,9,4,6,9,12,5,4,13,6,9,10,9,10,11,8,13,12,9,14,15,3,15,12,8,6,9,9,11,11,9,14,16,11,8,5,14,10,13,10,13,16,10,8,8,16,13,10,8,7,10,11,9,13,6,4,7,13,7,6,6,7,7,6,11,8,5,7,6,4,7,3,10,1,3,8,7,3,7,3,-1,4,6,2,1,-1,1,4,3,1,4,1,1,5,2,1,2,3,-1,2,1,1,-2,1,-1,1,4,1,2,2,-2,1,-1,1,-2,2,-2,1,-1,2,2,-2,2,-1,1,-5,2,-57
-49,1,-6,1,1,-4,1,-1,1,-2,2,-3,2,2,-1,1,1,3,-1,2,-1,1,1,-1,2,-2,5,1,1,4,2,3,6,3,3,-1,3,3,7,3,1,-1,5,9,6,4,4,4,4,2,8,8,4,7,7,6,10,5,5,12,10,7,7,8,7,11,12,10,13,8,9,12,12,17,10,8,9,11,6,9,13,7,9,11,20,9,9,11,11,8,13,10,10,13,8,17,10,7,16,12,8,11,9,8,7,13,8,11,8,3,8,12,7,5,8,6,8,9,7,6,5,8,6,5,9,4,1,3,5,9,6,5,-1,3,6,4,1,2,-1,1,4,3,4,-1,2,1,5,2,2,1,1,2,1,1,1,1,1,-1,1,-1,3,2,3,1,-3,1,-1,1,2,-4,1,2,2,-2,2,-1,1,-5,1,1,-56
-49,1,-7,2,-5,1,1,-1,2,-3,2,-1,1,1,2,-2,3,1,1,1,1,2,-3,2,4,2,3,3,2,4,5,-1,3,3,3,6,4,-1,1,8,6,3,7,2,6,3,4,8,7,6,5,9,4,6,9,12,5,3,14,6,9,9,10,10,11,8,13,12,9,14,15,3,15,12,8,6,9,9,11,11,9,14,16,11,8,5,14,10,13,10,13,16,10,8,8,17,12,10,8,7,10,11,9,14,5,4,7,13,7,6,6,8,6,6,11,8,5,7,6,4,7,3,10,1,3,8,7,3,7,3,-1,4,6,2,1,-1,1,4,3,1,4,1,1,5,2,1,2,3,-1,2,1,1,-2,1,-1,1,4,1,2,2,-2,1,-1,1,-2,2,-2,1,-1,2,2,-2,2,-1,1,-5,2,-57
