3.1415926,0.000#0.020#0.880#0.900#0.010#0.030#0.050#0.320#0.840#0.850#0.870,4.000e+01,-00006202,000005878,1,000000040,000000302,000000000,000000000
-64,2,-3,1,-1,1,-3,1,1,1,1,-3,2,1,-3,1,-2,2,3,2,3,1,3,2,4,3,4,2,1,4,2,5,5,3,3,6,2,5,7,4,8,4,4,3,9,8,5,8,9,3,9,3,8,4,5,8,10,12,9,16,6,6,5,10,7,8,14,8,12,12,9,4,13,11,11,9,9,12,7,13,13,9,12,12,11,12,11,16,10,6,18,15,18,10,7,14,16,9,11,7,8,9,11,6,13,6,11,11,9,10,6,9,6,7,5,3,5,4,2,7,2,4,3,2,3,3,7,3,7,2,2,1,1,3,3,4,-1,4,2,4,1,1,3,-1,3,2,1,4,3,1,-1,1,1,-1,2,-1,2,2,-2,1,1,-1,1,-6,1,-59
-64,2,-3,1,-1,1,-3,1,1,1,1,-3,2,1,-3,1,-2,2,3,2,3,1,3,2,4,3,4,2,1,4,2,5,3,5,3,6,2,5,7,4,8,4,4,3,9,8,5,8,9,3,9,3,8,4,5,8,10,12,10,15,7,5,5,10,7,8,14,8,12,12,9,4,12,12,10,10,10,11,7,13,13,9,13,11,11,12,12,15,10,6,19,14,18,10,7,14,16,9,11,7,7,10,11,6,12,7,11,11,9,10,6,9,6,7,5,3,5,4,2,7,2,4,3,2,3,3,7,3,7,2,2,1,1,3,4,3,-1,4,2,4,1,1,3,-1,3,2,1,4,3,1,-1,1,1,-1,2,-1,2,2,-2,1,1,-1,1,-6,1,-59
-65,2,-3,1,-1,1,-2,1,1,1,1,-2,2,-2,1,-3,1,2,-1,3,2,3,1,2,3,4,3,4,2,5,-1,4,3,3,5,6,3,5,2,4,7,6,6,6,1,7,9,8,5,5,8,3,9,3,9,8,5,9,12,16,10,6,6,9,6,4,10,12,11,12,12,5,8,10,14,10,10,13,8,10,9,8,15,13,11,11,12,14,13,5,10,16,18,8,19,13,9,8,17,8,10,10,7,4,12,7,13,12,9,9,11,9,6,6,6,3,5,6,4,6,2,5,1,2,4,3,3,3,7,3,6,1,2,3,1,4,3,2,2,4,2,1,1,-1,3,2,3,2,3,2,2,1,-2,1,-1,2,2,2,-2,1,1,1,-8,1,-58
-65,2,-3,1,-1,1,-2,1,1,1,1,-2,2,-2,1,-3,1,2,-1,3,2,3,1,2,3,3,4,4,2,5,-1,4,3,3,5,6,3,5,2,4,7,6,6,5,2,8,8,8,5,5,8,3,9,3,9,8,5,9,12,16,9,7,6,10,5,4,10,10,13,12,12,3,10,10,14,11,9,13,8,10,9,8,15,12,12,11,12,14,13,5,10,17,17,8,19,12,10,8,17,8,10,12,5,4,12,7,13,12,9,9,11,9,6,6,6,3,5,6,4,6,2,5,1,2,4,3,3,3,7,3,6,1,2,3,1,4,3,3,1,4,2,1,1,-1,3,2,3,2,3,2,2,1,-2,1,-1,2,2,2,-2,1,1,1,-8,1,-58
-64,2,-3,1,-1,1,-3,1,1,1,1,-3,2,1,-3,1,-2,2,3,2,3,1,3,2,4,3,4,2,1,4,2,5,5,3,3,6,2,5,7,4,8,4,4,3,9,8,5,8,9,3,9,3,8,4,5,8,10,12,9,16,6,6,5,10,7,8,15,7,12,12,9,4,13,11,10,10,9,12,7,13,13,9,12,12,11,12,12,15,10,6,18,15,18,10,7,14,16,9,11,7,7,10,11,6,13,6,11,11,9,10,6,9,6,7,5,3,5,4,2,7,2,4,3,2,3,3,7,3,7,2,2,1,1,3,3,4,-1,4,2,4,1,1,3,-1,3,2,1,4,3,1,-1,1,1,-1,2,-1,2,2,-2,1,1,-1,1,-6,1,-59
-64,2,-3,1,-1,1,-3,1,1,1,1,-3,2,1,-3,1,-2,2,3,2,3,1,3,2,4,3,4,2,1,4,2,5,3,5,3,6,2,5,7,4,7,5,4,3,9,8,5,8,9,3,9,3,9,3,5,8,10,12,10,15,7,5,4,11,8,7,14,8,12,12,9,4,12,12,10,10,10,11,7,13,13,9,13,11,10,13,12,15,10,6,20,13,18,10,7,14,16,9,12,6,7,10,11,6,12,7,9,13,9,10,6,9,6,7,5,3,5,4,2,7,2,4,3,2,3,3,7,3,7,2,2,1,1,3,4,3,-1,4,2,4,1,1,3,-1,3,2,1,4,3,1,-1,1,1,-1,2,-1,2,2,-2,1,1,-1,1,-6,1,-59
-64,2,-3,1,-1,1,-3,1,1,1,1,-3,2,1,-3,1,-2,2,3,2,3,1,3,2,4,3,4,2,2,3,2,5,3,5,3,6,2,5,7,4,9,3,4,3,10,7,4,9,9,3,9,3,9,3,5,8,10,12,9,16,7,5,4,11,7,8,13,9,12,12,10,3,11,13,10,10,10,11,7,13,13,9,13,11,12,11,12,15,10,6,19,14,18,10,7,14,15,10,12,6,7,10,11,6,11,8,9,13,9,10,6,9,6,7,5,3,5,4,1,8,2,4,3,2,3,3,7,3,7,2,2,1,1,3,5,2,-1,4,3,3,1,1,3,-1,3,2,1,4,3,1,-1,1,1,-1,2,-1,2,2,-2,1,1,-1,1,-6,1,-59
-64,2,-3,1,-1,1,-3,1,1,1,1,-3,2,1,-3,1,-2,2,3,2,3,1,1,4,4,3,2,4,2,3,2,5,4,4,3,6,2,5,7,4,7,5,4,3,11,6,4,8,8,5,4,8,8,4,6,7,9,13,11,14,8,4,5,10,7,7,16,7,16,8,11,2,13,11,16,4,10,11,7,13,12,10,13,11,13,10,12,15,7,8,20,14,15,13,8,13,11,14,11,7,9,8,8,8,12,8,10,12,9,10,7,8,7,6,4,3,8,2,3,5,4,2,4,2,2,4,5,5,5,4,1,2,1,3,3,4,-1,4,4,2,2,-1,2,1,2,3,1,4,3,1,-1,1,-1,1,1,1,3,1,-2,1,1,-1,1,-7,1,-58
-64,1,1,-3,1,-1,1,-2,1,1,1,1,-2,2,-2,1,-3,1,2,-1,2,3,3,1,2,3,4,3,4,2,5,-1,4,3,4,4,6,3,5,2,4,7,6,6,5,2,7,9,8,5,6,7,2,10,3,9,8,5,9,12,16,10,6,6,8,7,4,10,14,9,11,13,4,9,11,13,10,10,14,7,10,9,10,13,14,10,12,11,14,13,4,11,19,15,8,19,12,10,8,17,8,10,10,7,4,12,6,14,10,11,8,12,9,6,6,7,2,5,7,3,6,2,5,1,2,4,3,3,3,7,3,6,1,2,3,1,4,3,2,2,4,2,1,1,-1,3,2,3,2,3,2,2,1,-2,1,-1,2,2,2,-2,1,1,1,-8,1,-58
-64,1,1,-3,1,-1,1,-2,1,1,1,1,-2,2,-2,1,-3,1,2,-1,2,3,3,1,2,3,4,3,4,2,5,-1,4,3,4,4,6,3,5,2,4,7,6,6,5,2,7,9,8,5,6,7,2,10,3,9,8,5,9,12,16,10,6,6,9,6,4,10,14,9,11,13,4,9,11,13,10,10,14,7,10,9,10,13,13,11,11,12,13,14,4,11,18,16,8,19,13,9,8,17,8,10,10,7,4,12,6,14,11,10,8,12,9,6,6,6,3,5,7,3,6,2,5,1,2,4,3,3,3,7,3,6,1,2,3,1,4,3,2,2,4,2,1,1,-1,3,2,3,2,3,2,2,1,-2,1,-1,2,2,2,-2,1,1,1,-8,1,-58
