1.8849556,0.000#0.740,4.167e-02,-00000006,000000007,0,000000001,000000312,000000000,000000000
-75,1,-6,1,1,-5,2,-1,1,3,1,1,3,1,-3,2,-2,2,1,2,2,2,3,3,1,5,1,3,3,7,7,6,4,3,10,7,4,7,5,7,7,12,7,8,8,11,13,16,10,17,7,14,11,15,10,19,16,17,11,12,17,15,15,17,19,23,24,16,20,24,18,21,23,19,19,34,15,8,15,27,19,17,19,15,19,12,12,17,16,15,14,11,9,11,18,11,12,8,11,8,7,9,5,12,10,6,6,1,6,8,5,8,6,3,1,4,2,4,4,2,7,4,2,1,4,2,4,2,2,4,2,1,4,1,1,1,1,-1,2,-3,1,-2,1,-4,1,-1,1,3,-14,1,-57
-93,1,-5,1,-1,1,-5,2,1,-1,3,1,1,3,1,-3,2,-1,1,1,1,2,2,2,3,3,1,5,2,3,4,7,6,5,4,7,8,5,9,2,8,7,6,11,6,8,10,12,13,17,11,14,9,13,12,15,8,18,18,17,11,13,16,15,17,16,25,19,23,18,17,24,18,23,20,23,18,32,14,6,25,24,17,20,15,14,16,15,12,16,19,12,11,13,12,10,16,12,10,10,9,9,6,9,8,12,8,7,3,3,7,6,4,10,6,2,1,5,2,4,4,1,7,4,1,3,2,3,4,1,5,2,2,-1,4,1,1,2,-1,1,1,-3,1,-2,1,-3,1,-2,2,2,-14,1,-39
